num,text,team,time,deleted,scoreA,scoreB,quarter,logo,idPlayer,idLicense,idTeam,action,logParam1,logParam2,logParam3,logParam4,logParam5,logParam6,logParam7,logParam8,logParam9,logParam10,Position
552,Fin del Cuarto 4,,00:00,,,,4,,,,,period,4,1,,,,,,,,,
551,(GRUPO URETA TIZONA BURGOS) G. JOFRESA SARRET: TIRO DE 1 ANOTADO (Puntos: 9),2,00:18,,93,80,4,https://imagenes.feb.es/foto.aspx?c=1787363,1787363,10930101,979920,fthrow,00000000-0000-0002-0000-000002486292,10930101,1,1,,1,0,,,,
550,(GRUPO URETA TIZONA BURGOS) G. JOFRESA SARRET: TIRO DE 1 ANOTADO (Puntos: 8),2,00:18,,93,79,4,https://imagenes.feb.es/foto.aspx?c=1787363,1787363,10930101,979920,fthrow,00000000-0000-0002-0000-000002486292,10930101,0,1,,1,0,,,,
549,(ALIMERKA OVIEDO BALONCESTO) M. TOWNES VILLAR: FALTA Personal (Faltas: 4. Faltas de equipo: 22). Tiros libres: 2,1,00:18,,,,4,https://imagenes.feb.es/foto.aspx?c=2839186,2839186,11062450,981124,foul,00000000-0000-0001-0000-000002486292,11062450,1,10930101,1,2,0,,,1,
548,(ALIMERKA OVIEDO BALONCESTO) D. DUSCAK: TIRO DE 3 FALLADO,1,00:22,,,,4,https://imagenes.feb.es/foto.aspx?c=2822575,2822575,10935500,981124,shoot,00000000-0000-0001-0000-000002486292,10935500,,0,1,3,,17,,,65.30324325891327|55.20511477331184
547,(ALIMERKA OVIEDO BALONCESTO) Tiempo muerto,1,00:30,,,,4,,,,981124,timeout,00000000-0000-0001-0000-000002486292,,,,,,,,,,
546,(ALIMERKA OVIEDO BALONCESTO) Tiempo muerto,1,00:52,,,,4,,,,981124,timeout,00000000-0000-0001-0000-000002486292,,,,,,,,,,
545,(GRUPO URETA TIZONA BURGOS) A. ALONSO CUEVAS: ASISTENCIA (Asistencias: 1),2,00:56,,,,4,https://imagenes.feb.es/foto.aspx?c=1879609,1879609,10930100,979920,assist,00000000-0000-0002-0000-000002486292,10930100,,,,,,,,,
544,(GRUPO URETA TIZONA BURGOS) G. GIL GARCIA: TIRO DE 2 ANOTADO (Puntos: 7),2,00:56,,93,78,4,https://imagenes.feb.es/foto.aspx?c=1808439,1808439,10930102,979920,shoot,00000000-0000-0002-0000-000002486292,10930102,,1,1,2,,12,,,9.943582724579734|51.17186245571097
543,(ALIMERKA OVIEDO BALONCESTO) R. LOBACO MUÑOZ: ASISTENCIA (Asistencias: 2),1,01:12,,,,4,https://imagenes.feb.es/foto.aspx?c=1978545,1978545,10935502,981124,assist,00000000-0000-0001-0000-000002486292,10935502,,,,,,,,,
542,(ALIMERKA OVIEDO BALONCESTO) C. HERMANSON: TIRO DE 3 ANOTADO (Puntos: 25),1,01:12,,93,76,4,https://imagenes.feb.es/foto.aspx?c=2735658,2735658,10935504,981124,shoot,00000000-0000-0001-0000-000002486292,10935504,,1,1,3,,16,,,75.88152275314702|7.436305174269402
541,(GRUPO URETA TIZONA BURGOS) A. PARRADO CALABRIA: TIRO DE 1 ANOTADO (Puntos: 17),2,01:34,,90,76,4,https://imagenes.feb.es/foto.aspx?c=1787348,1787348,10930099,979920,fthrow,00000000-0000-0002-0000-000002486292,10930099,1,1,,1,0,,,,
540,(GRUPO URETA TIZONA BURGOS) A. PARRADO CALABRIA: TIRO DE 1 ANOTADO (Puntos: 16),2,01:34,,90,75,4,https://imagenes.feb.es/foto.aspx?c=1787348,1787348,10930099,979920,fthrow,00000000-0000-0002-0000-000002486292,10930099,0,1,,1,0,,,,
539,(ALIMERKA OVIEDO BALONCESTO) R. COSIALLS BORRAS: FALTA Personal (Faltas: 4. Faltas de equipo: 21). Tiros libres: 2,1,01:34,,,,4,https://imagenes.feb.es/foto.aspx?c=1662155,1662155,10935499,981124,foul,00000000-0000-0001-0000-000002486292,10935499,1,10930099,1,2,0,,,1,
538,(GRUPO URETA TIZONA BURGOS) G. GIL GARCIA: REBOTE (Rebotes: 8),2,01:47,,,,4,https://imagenes.feb.es/foto.aspx?c=1808439,1808439,10930102,979920,rebound,00000000-0000-0002-0000-000002486292,10930102,,,,,,,,,
537,(ALIMERKA OVIEDO BALONCESTO) M. TOWNES VILLAR: TIRO DE 2 FALLADO,1,01:47,,,,4,https://imagenes.feb.es/foto.aspx?c=2839186,2839186,11062450,981124,shoot,00000000-0000-0001-0000-000002486292,11062450,,0,1,2,,26,,,86.74189185271683|55.58323199778658
536,(ALIMERKA OVIEDO BALONCESTO) R. COSIALLS BORRAS: REBOTE (Rebotes: 5),1,02:09,,,,4,https://imagenes.feb.es/foto.aspx?c=1662155,1662155,10935499,981124,rebound,00000000-0000-0001-0000-000002486292,10935499,,,,,,,,,
535,(GRUPO URETA TIZONA BURGOS) A. ALONSO CUEVAS: TIRO DE 3 FALLADO,2,02:09,,,,4,https://imagenes.feb.es/foto.aspx?c=1879609,1879609,10930100,979920,shoot,00000000-0000-0002-0000-000002486292,10930100,,0,1,3,,10,,,35.68406390329345|71.96830980182159
534,(GRUPO URETA TIZONA BURGOS) G. GIL GARCIA: REBOTE (Rebotes: 7),2,02:14,,,,4,https://imagenes.feb.es/foto.aspx?c=1808439,1808439,10930102,979920,rebound,00000000-0000-0002-0000-000002486292,10930102,,,,,,,,,
533,(GRUPO URETA TIZONA BURGOS) M. JACKSON: TIRO DE 2 FALLADO,2,02:14,,,,4,https://imagenes.feb.es/foto.aspx?c=2814904,2814904,10930095,979920,shoot,00000000-0000-0002-0000-000002486292,10930095,,0,1,2,,12,,,19.88716544915947|54.32284317274111
532,(ALIMERKA OVIEDO BALONCESTO) M. TOWNES VILLAR: TIRO DE 2 ANOTADO (Puntos: 16),1,02:28,,90,74,4,https://imagenes.feb.es/foto.aspx?c=2839186,2839186,11062450,981124,shoot,00000000-0000-0001-0000-000002486292,11062450,,1,1,2,1,27,,,91.0437276658617|49.15523918171602
531,(GRUPO URETA TIZONA BURGOS) A. PARRADO CALABRIA: TIRO DE 2 ANOTADO (Puntos: 15),2,02:44,,88,74,4,https://imagenes.feb.es/foto.aspx?c=1787348,1787348,10930099,979920,shoot,00000000-0000-0002-0000-000002486292,10930099,,1,1,2,,12,,,10.507757899958428|40.96270027969851
530,(ALIMERKA OVIEDO BALONCESTO) M. TOWNES VILLAR: ASISTENCIA (Asistencias: 6),1,02:56,,,,4,https://imagenes.feb.es/foto.aspx?c=2839186,2839186,11062450,981124,assist,00000000-0000-0001-0000-000002486292,11062450,,,,,,,,,
529,(ALIMERKA OVIEDO BALONCESTO) C. HERMANSON: TIRO DE 1 ANOTADO (Puntos: 22),1,02:56,,88,72,4,https://imagenes.feb.es/foto.aspx?c=2735658,2735658,10935504,981124,fthrow,00000000-0000-0001-0000-000002486292,10935504,2,1,,1,0,,,,
528,(ALIMERKA OVIEDO BALONCESTO) C. HERMANSON: TIRO DE 1 ANOTADO (Puntos: 21),1,02:56,,87,72,4,https://imagenes.feb.es/foto.aspx?c=2735658,2735658,10935504,981124,fthrow,00000000-0000-0001-0000-000002486292,10935504,1,1,,1,0,,,,
527,(ALIMERKA OVIEDO BALONCESTO) C. HERMANSON: TIRO DE 1 ANOTADO (Puntos: 20),1,02:56,,86,72,4,https://imagenes.feb.es/foto.aspx?c=2735658,2735658,10935504,981124,fthrow,00000000-0000-0001-0000-000002486292,10935504,0,1,,1,0,,,,
526,(GRUPO URETA TIZONA BURGOS) G. GIL GARCIA: FALTA Personal (Faltas: 2. Faltas de equipo: 23). Tiros libres: 3,2,02:56,,,,4,https://imagenes.feb.es/foto.aspx?c=1808439,1808439,10930102,979920,foul,00000000-0000-0002-0000-000002486292,10930102,1,10935504,1,3,0,,,1,
525,(ALIMERKA OVIEDO BALONCESTO) Tiempo muerto,1,02:58,,,,4,,,,981124,timeout,00000000-0000-0001-0000-000002486292,,,,,,,,,,
524,(ALIMERKA OVIEDO BALONCESTO) F. NWAOKORIE: Sustitución (Sale de pista),1,03:06,,,,4,https://imagenes.feb.es/foto.aspx?c=2819514,2819514,10946215,981124,subst,00000000-0000-0001-0000-000002486292,10946215,,,,,,,,,
523,(ALIMERKA OVIEDO BALONCESTO) C. HERMANSON: Sustitución (Entra a pista),1,03:06,,,,4,https://imagenes.feb.es/foto.aspx?c=2735658,2735658,10935504,981124,subst,00000000-0000-0001-0000-000002486292,,10935504,,,,,,,,
