Team,No,Starter,Player,Min,PTS,2PM,2PA,2P%,3PM,3PA,3P%,FGM,FGA,FG%,FTM,FTA,FT%,OREB,DREB,TREB,AST,TOV,STL,BLK,BLKA,DNK,PF,FD,+/-,PIR,Player_ID,Logo_URL,Min_Sec
FLEXICAR FUENLABRADA,0,1,I. Aurrecoechea Alcolado,27:50,16,7,8,87.5,0,1,0.0,7,9,77.8,2,5,40.0,3,5,8,3,2,0,0,0,1,1,6,11,25,1384981,https://imagenes.feb.es/foto.aspx?c=1384981,1670
FLEXICAR FUENLABRADA,7,1,M. Diaz,25:55,12,0,3,0.0,3,8,37.5,3,11,27.3,3,4,75.0,1,6,7,3,1,0,1,0,0,2,2,14,13,2736767,https://imagenes.feb.es/foto.aspx?c=2736767,1555
FLEXICAR FUENLABRADA,8,1,V. Alves Benite ,17:17,7,0,2,0.0,2,5,40.0,2,7,28.6,1,1,100.0,0,2,2,2,0,0,0,0,0,2,2,12,6,2157874,https://imagenes.feb.es/foto.aspx?c=2157874,1037
FLEXICAR FUENLABRADA,9,0,B. Vidarte Cano,00:00,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2178977,https://imagenes.feb.es/foto.aspx?c=2178977,0
FLEXICAR FUENLABRADA,11,1,D. Manchon Crespo,30:19,10,3,4,75.0,1,3,33.3,4,7,57.1,1,2,50.0,0,7,7,0,6,3,0,0,0,1,4,7,13,1710454,https://imagenes.feb.es/foto.aspx?c=1710454,1819
FLEXICAR FUENLABRADA,15,0,P. Rodriguez Pascual,00:59,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,-3,0,1992879,https://imagenes.feb.es/foto.aspx?c=1992879,59
FLEXICAR FUENLABRADA,21,0,D. Stolbetskiy,02:00,0,0,1,0.0,0,0,0.0,0,1,0.0,0,0,0.0,0,1,1,0,1,0,0,0,0,2,0,0,-3,2736363,https://imagenes.feb.es/foto.aspx?c=2736363,120
FLEXICAR FUENLABRADA,22,0,B. De Bisschop,16:00,4,2,6,33.3,0,0,0.0,2,6,33.3,0,4,0.0,0,3,3,0,0,0,0,0,1,0,4,0,3,2703151,https://imagenes.feb.es/foto.aspx?c=2703151,960
FLEXICAR FUENLABRADA,30,0,P. Rigot,14:27,7,2,2,100.0,1,5,20.0,3,7,42.9,0,0,0.0,0,1,1,0,0,0,0,0,0,4,1,-8,1,2820729,https://imagenes.feb.es/foto.aspx?c=2820729,867
FLEXICAR FUENLABRADA,32,0,G. Renfroe,19:56,6,2,3,66.7,0,0,0.0,2,3,66.7,2,4,50.0,1,2,3,5,1,0,0,0,0,3,3,-11,10,2236015,https://imagenes.feb.es/foto.aspx?c=2236015,1196
FLEXICAR FUENLABRADA,35,0,J. Belemene-Dzabatou,19:33,4,0,0,0.0,0,1,0.0,0,1,0.0,4,4,100.0,1,3,4,1,1,0,1,0,0,1,2,5,9,2820728,https://imagenes.feb.es/foto.aspx?c=2820728,1173
FLEXICAR FUENLABRADA,88,1,J. Kasibabu Shilala,25:44,10,2,4,50.0,0,0,0.0,2,4,50.0,6,8,75.0,0,5,5,2,3,1,0,0,1,2,5,8,14,2820727,https://imagenes.feb.es/foto.aspx?c=2820727,1544
GRUPO URETA TIZONA BURGOS,5,1,M. Jackson,22:28,7,0,4,0.0,2,6,33.3,2,10,20.0,1,2,50.0,0,2,2,3,1,0,0,0,0,1,1,-13,2,2814904,https://imagenes.feb.es/foto.aspx?c=2814904,1348
GRUPO URETA TIZONA BURGOS,8,1,F. Terins,25:35,14,1,3,33.3,4,7,57.1,5,10,50.0,0,0,0.0,0,2,2,4,1,2,0,0,0,2,0,8,14,2814906,https://imagenes.feb.es/foto.aspx?c=2814906,1535
GRUPO URETA TIZONA BURGOS,10,1,A. Parrado Calabria,26:44,10,2,6,33.3,1,5,20.0,3,11,27.3,3,6,50.0,1,5,6,2,2,2,0,0,0,5,6,3,8,1787348,https://imagenes.feb.es/foto.aspx?c=1787348,1604
GRUPO URETA TIZONA BURGOS,13,0,R. Vila Soley,17:23,5,1,1,100.0,1,1,100.0,2,2,100.0,0,0,0.0,1,1,2,4,1,1,0,0,0,3,1,13,9,1572466,https://imagenes.feb.es/foto.aspx?c=1572466,1043
GRUPO URETA TIZONA BURGOS,21,0,G. Gil Garcia,23:14,11,4,5,80.0,1,7,14.3,5,12,41.7,0,0,0.0,2,2,4,2,1,1,0,1,0,1,3,-11,12,1808439,https://imagenes.feb.es/foto.aspx?c=1808439,1394
