p1m,p1a,p1p,p2m,p2a,p2p,p3m,p3a,p3p,fgm,fga,fgp,min,minFormatted,sta,bs,tc,mt,ro,rd,rt,rf,to,st,ind,pllss,val,assist,reb,pf,pts,inn,captain,id,no,name,logo,team_name
0,0,"0,0",2,5,"40,0",3,5,"60,0",5,10,"50,0",1747,29:07,,1,0,0,0,3,3,1,1,2,,-4,12,2,3,4,13,1,0,2814904,5,M. JACKSON,https://imagenes.feb.es/foto.aspx?c=2814904,GRUPO URETA TIZONA BURGOS
0,0,"0,0",0,2,"0,0",0,2,"0,0",0,4,"0,0",733,12:13,,0,0,0,0,2,2,1,3,1,,-21,-6,0,2,3,0,1,0,2814906,8,F. TERINS,https://imagenes.feb.es/foto.aspx?c=2814906,GRUPO URETA TIZONA BURGOS
4,10,"40,0",1,5,"20,0",1,3,"33,3",2,8,"25,0",1020,17:00,,0,1,0,0,5,5,7,4,0,,0,3,0,5,2,9,0,0,1787348,10,A. PARRADO CALABRIA,https://imagenes.feb.es/foto.aspx?c=1787348,GRUPO URETA TIZONA BURGOS
4,6,"66,7",3,4,"75,0",1,1,"100,0",4,5,"80,0",1634,27:14,,1,0,1,4,1,5,3,2,1,,-18,15,1,5,4,13,1,0,1572466,13,R. VILA SOLEY,https://imagenes.feb.es/foto.aspx?c=1572466,GRUPO URETA TIZONA BURGOS
2,3,"66,7",0,1,"0,0",0,3,"0,0",0,4,"0,0",1161,19:21,,0,0,0,0,2,2,5,1,1,,-8,1,1,2,4,2,1,0,1808439,21,G. GIL GARCIA,https://imagenes.feb.es/foto.aspx?c=1808439,GRUPO URETA TIZONA BURGOS
1,1,"100,0",1,3,"33,3",0,2,"0,0",1,5,"20,0",1295,21:35,,0,1,0,0,1,1,0,3,1,,-6,-4,2,1,4,3,0,0,2138600,24,A. HUELVES GARCIA,https://imagenes.feb.es/foto.aspx?c=2138600,GRUPO URETA TIZONA BURGOS
3,4,"75,0",2,3,"66,7",0,1,"0,0",2,4,"50,0",820,13:40,,0,0,0,0,1,1,2,1,0,,-10,3,0,1,3,7,0,0,2736183,25,J. ZIDEK,https://imagenes.feb.es/foto.aspx?c=2736183,GRUPO URETA TIZONA BURGOS
0,0,"0,0",1,1,"100,0",0,0,"0,0",1,1,"100,0",165,02:45,,0,0,1,1,0,1,0,0,0,,-8,3,0,1,0,2,0,0,2814907,31,J. BROWN-FERGUSON,https://imagenes.feb.es/foto.aspx?c=2814907,GRUPO URETA TIZONA BURGOS
0,0,"0,0",0,0,"0,0",1,2,"50,0",1,2,"50,0",986,16:26,,0,0,0,1,3,4,0,3,1,,-14,1,0,4,3,3,0,0,1879609,33,A. ALONSO CUEVAS,https://imagenes.feb.es/foto.aspx?c=1879609,GRUPO URETA TIZONA BURGOS
0,0,"0,0",0,1,"0,0",1,2,"50,0",1,3,"33,3",590,09:50,,0,0,0,0,0,0,0,0,0,,-4,-4,0,0,5,3,0,0,1625687,35,R. SEOANE RODICIO,https://imagenes.feb.es/foto.aspx?c=1625687,GRUPO URETA TIZONA BURGOS
