num,text,team,time,deleted,scoreA,scoreB,quarter,logo,idPlayer,idLicense,idTeam,action,logParam1,logParam2,logParam3,logParam4,logParam5,logParam6,logParam7,logParam8,logParam9,logParam10,Position
519,Fin del Cuarto 4,,00:00,,,,4,,,,,period,4,1,,,,,,,,,
518,(ALIMERKA OVIEDO BALONCESTO) F. NWAOKORIE: REBOTE (Rebotes: 3),1,00:05,,,,4,https://imagenes.feb.es/foto.aspx?c=2819514,2819514,10946215,981124,rebound,00000000-0000-0001-0000-000002486265,10946215,,,,,,,,,
517,(ALIMERKA OVIEDO BALONCESTO) R. LOBACO MUÑOZ: TIRO DE 3 FALLADO,1,00:05,,,,4,https://imagenes.feb.es/foto.aspx?c=1978545,1978545,10935502,981124,shoot,00000000-0000-0001-0000-000002486265,10935502,,0,,3,,17,,,96.66666666666667|81.29432434731342
516,(ALIMERKA OVIEDO BALONCESTO) R. LOBACO MUÑOZ: REBOTE (Rebotes: 2),1,00:21,,,,4,https://imagenes.feb.es/foto.aspx?c=1978545,1978545,10935502,981124,rebound,00000000-0000-0001-0000-000002486265,10935502,,,,,,,,,
515,(MOVISTAR ESTUDIANTES) M. SOLA IDRISU: TIRO DE 3 FALLADO,2,00:21,,,,4,https://imagenes.feb.es/foto.aspx?c=2161529,2161529,10929971,981431,shoot,00000000-0000-0002-0000-000002486265,10929971,,0,,3,,3,,,23.263888359069824|93.82978723404256
514,(MOVISTAR ESTUDIANTES) L. GIOVANNETTI: Sustitución (Entra a pista),2,00:27,,,,4,https://imagenes.feb.es/foto.aspx?c=2433615,2433615,10895672,981431,subst,00000000-0000-0002-0000-000002486265,,10895672,,,,,,,,
513,(MOVISTAR ESTUDIANTES) S. SALIN: Sustitución (Sale de pista),2,00:27,,,,4,https://imagenes.feb.es/foto.aspx?c=2815072,2815072,10895675,981431,subst,00000000-0000-0002-0000-000002486265,10895675,,,,,,,,,
512,(ALIMERKA OVIEDO BALONCESTO) G. PARHAM II: TIRO DE 1 ANOTADO (Puntos: 32),1,00:43,,87,101,4,https://imagenes.feb.es/foto.aspx?c=2815325,2815325,10935506,981124,fthrow,00000000-0000-0001-0000-000002486265,10935506,1,1,,1,0,,,,
511,(ALIMERKA OVIEDO BALONCESTO) G. PARHAM II: TIRO DE 1 ANOTADO (Puntos: 31),1,00:43,,86,101,4,https://imagenes.feb.es/foto.aspx?c=2815325,2815325,10935506,981124,fthrow,00000000-0000-0001-0000-000002486265,10935506,0,1,,1,0,,,,
510,(MOVISTAR ESTUDIANTES) L. GIOVANNETTI: Sustitución (Sale de pista),2,00:43,,,,4,https://imagenes.feb.es/foto.aspx?c=2433615,2433615,10895672,981431,subst,00000000-0000-0002-0000-000002486265,10895672,,,,,,,,,
509,(MOVISTAR ESTUDIANTES) H. ATENCIA SUAREZ: Sustitución (Entra a pista),2,00:43,,,,4,https://imagenes.feb.es/foto.aspx?c=2533643,2533643,10936585,981431,subst,00000000-0000-0002-0000-000002486265,,10936585,,,,,,,,
508,(MOVISTAR ESTUDIANTES) M. SOLA IDRISU: Sustitución (Entra a pista),2,00:43,,,,4,https://imagenes.feb.es/foto.aspx?c=2161529,2161529,10929971,981431,subst,00000000-0000-0002-0000-000002486265,,10929971,,,,,,,,
507,(MOVISTAR ESTUDIANTES) J. GRANGER: Sustitución (Sale de pista),2,00:43,,,,4,https://imagenes.feb.es/foto.aspx?c=2734234,2734234,10895669,981431,subst,00000000-0000-0002-0000-000002486265,10895669,,,,,,,,,
506,(MOVISTAR ESTUDIANTES) P. GARINO GULLOTTA : FALTA Personal (Faltas: 2. Faltas de equipo: 23). Tiros libres: 2,2,00:43,,,,4,https://imagenes.feb.es/foto.aspx?c=2275135,2275135,10895674,981431,foul,00000000-0000-0002-0000-000002486265,10895674,1,10935506,1,2,0,10,,1,39.583333333333336|36.48936170212766
505,(ALIMERKA OVIEDO BALONCESTO) G. PARHAM II: REBOTE (Rebotes: 9),1,00:48,,,,4,https://imagenes.feb.es/foto.aspx?c=2815325,2815325,10935506,981124,rebound,00000000-0000-0001-0000-000002486265,10935506,,,,,,,,,
504,(MOVISTAR ESTUDIANTES) P. GARINO GULLOTTA : TIRO DE 2 FALLADO,2,00:48,,,,4,https://imagenes.feb.es/foto.aspx?c=2275135,2275135,10895674,981431,shoot,00000000-0000-0002-0000-000002486265,10895674,,0,,2,,12,,,11.527777512868246|44.80496548591776
503,(MOVISTAR ESTUDIANTES) J. GRANGER: REBOTE (Rebotes: 4),2,01:15,,,,4,https://imagenes.feb.es/foto.aspx?c=2734234,2734234,10895669,981431,rebound,00000000-0000-0002-0000-000002486265,10895669,,,,,,,,,
502,(ALIMERKA OVIEDO BALONCESTO) R. LOBACO MUÑOZ: TIRO DE 3 FALLADO,1,01:15,,,,4,https://imagenes.feb.es/foto.aspx?c=1978545,1978545,10935502,981124,shoot,00000000-0000-0001-0000-000002486265,10935502,,0,,3,,16,,,74.51388676961263|13.280142317426966
501,(ALIMERKA OVIEDO BALONCESTO) R. LOBACO MUÑOZ: REBOTE (Rebotes: 1),1,01:26,,,,4,https://imagenes.feb.es/foto.aspx?c=1978545,1978545,10935502,981124,rebound,00000000-0000-0001-0000-000002486265,10935502,,,,,,,,,
500,(MOVISTAR ESTUDIANTES) P. GARINO GULLOTTA : TIRO DE 3 FALLADO,2,01:26,,,,4,https://imagenes.feb.es/foto.aspx?c=2275135,2275135,10895674,981431,shoot,00000000-0000-0002-0000-000002486265,10895674,,0,,3,,7,,,17.916666666666668|7.322694798733326
