Team,No,Starter,Player,Min,PTS,2PM,2PA,2P%,3PM,3PA,3P%,FGM,FGA,FG%,FTM,FTA,FT%,OREB,DREB,TREB,AST,TOV,STL,BLK,BLKA,DNK,PF,FD,+/-,PIR,Player_ID,Logo_URL,Min_Sec
SÚPER AGROPAL PALENCIA,2,1,A. Wintering,21:17,23,8,9,88.9,2,4,50.0,10,13,76.9,1,1,100.0,2,1,3,6,0,4,0,0,0,3,5,28,35,2276415,https://imagenes.feb.es/foto.aspx?c=2276415,1277
SÚPER AGROPAL PALENCIA,5,0,A. Kunkel,19:50,7,2,4,50.0,1,5,20.0,3,9,33.3,0,0,0.0,1,1,2,0,2,1,0,0,0,4,1,2,-1,2734949,https://imagenes.feb.es/foto.aspx?c=2734949,1190
SÚPER AGROPAL PALENCIA,6,1,T. Borg,20:25,3,0,2,0.0,1,3,33.3,1,5,20.0,0,0,0.0,0,1,1,1,1,0,0,1,0,1,2,18,1,2092465,https://imagenes.feb.es/foto.aspx?c=2092465,1225
SÚPER AGROPAL PALENCIA,7,0,X. Oroz Uria,11:17,4,0,1,0.0,1,1,100.0,1,2,50.0,1,2,50.0,3,1,4,0,1,1,0,0,0,1,1,-1,6,1750421,https://imagenes.feb.es/foto.aspx?c=1750421,677
SÚPER AGROPAL PALENCIA,8,0,I. Jakovics,20:15,7,0,4,0.0,0,4,0.0,0,8,0.0,7,8,87.5,0,1,1,1,0,0,0,0,0,3,3,-5,0,2533871,https://imagenes.feb.es/foto.aspx?c=2533871,1215
SÚPER AGROPAL PALENCIA,9,0,M. Kamba,16:17,9,1,2,50.0,2,4,50.0,3,6,50.0,1,4,25.0,0,0,0,0,0,4,0,0,0,0,2,3,9,2734950,https://imagenes.feb.es/foto.aspx?c=2734950,977
SÚPER AGROPAL PALENCIA,11,1,M. Rodriguez Barrientos,10:39,8,1,2,50.0,2,2,100.0,3,4,75.0,0,0,0.0,0,3,3,3,0,0,0,0,0,1,0,6,12,1376540,https://imagenes.feb.es/foto.aspx?c=1376540,639
SÚPER AGROPAL PALENCIA,13,1,J. Vrankic,25:29,14,5,6,83.3,1,3,33.3,6,9,66.7,1,2,50.0,3,3,6,3,1,0,1,0,0,1,1,25,19,2640789,https://imagenes.feb.es/foto.aspx?c=2640789,1529
SÚPER AGROPAL PALENCIA,15,0,J. Gonzalez Calvo,10:47,4,1,1,100.0,0,0,0.0,1,1,100.0,2,4,50.0,0,1,1,0,1,0,0,0,0,1,2,-9,3,1382607,https://imagenes.feb.es/foto.aspx?c=1382607,647
SÚPER AGROPAL PALENCIA,17,1,M. Armus,15:47,4,2,7,28.6,0,0,0.0,2,7,28.6,0,0,0.0,3,3,6,0,1,1,0,2,0,5,0,15,0,2818672,https://imagenes.feb.es/foto.aspx?c=2818672,947
SÚPER AGROPAL PALENCIA,31,0,S. Ugochukwu,13:10,4,2,5,40.0,0,1,0.0,2,6,33.3,0,0,0.0,0,2,2,1,0,0,1,0,1,2,2,9,4,2738742,https://imagenes.feb.es/foto.aspx?c=2738742,790
SÚPER AGROPAL PALENCIA,35,0,A. Muñoz Borchers,14:47,3,0,0,0.0,1,2,50.0,1,2,50.0,0,0,0.0,1,3,4,0,0,0,0,0,0,1,1,-6,6,1253254,https://imagenes.feb.es/foto.aspx?c=1253254,887
GRUPO CAESA SEGUROS FC CARTAGENA CB,1,1,S. Thomas,22:30,13,4,6,66.7,0,2,0.0,4,8,50.0,5,6,83.3,1,0,1,3,1,0,0,0,0,2,6,-27,15,2816798,https://imagenes.feb.es/foto.aspx?c=2816798,1350
GRUPO CAESA SEGUROS FC CARTAGENA CB,2,1,A. Garuba Alari,13:05,5,1,2,50.0,0,1,0.0,1,3,33.3,3,4,75.0,1,0,1,1,0,0,0,0,0,3,3,-16,4,2159336,https://imagenes.feb.es/foto.aspx?c=2159336,785
GRUPO CAESA SEGUROS FC CARTAGENA CB,3,0,T. Suokas,11:06,5,0,0,0.0,1,2,50.0,1,2,50.0,2,2,100.0,0,1,1,0,1,0,0,0,0,1,1,9,4,2816854,https://imagenes.feb.es/foto.aspx?c=2816854,666
GRUPO CAESA SEGUROS FC CARTAGENA CB,4,1,I. Rivera Carroll,19:37,15,5,5,100.0,1,4,25.0,6,9,66.7,2,3,66.7,0,2,2,0,2,0,0,0,0,3,3,-20,11,2816796,https://imagenes.feb.es/foto.aspx?c=2816796,1177
GRUPO CAESA SEGUROS FC CARTAGENA CB,5,0,A. Martin Marin,19:48,14,2,3,66.7,2,3,66.7,4,6,66.7,4,5,80.0,0,2,2,1,3,1,0,0,0,1,4,9,15,1384223,https://imagenes.feb.es/foto.aspx?c=1384223,1188
