p1m,p1a,p1p,p2m,p2a,p2p,p3m,p3a,p3p,fgm,fga,fgp,min,minFormatted,sta,bs,tc,mt,ro,rd,rt,rf,to,st,ind,pllss,val,assist,reb,pf,pts,inn,captain,id,no,name,logo,team_name
0,0,"0,0",0,0,"0,0",0,0,"0,0",0,0,"0,0",0,00:00,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1869378,3,U. MENDICOTE RUBIO,https://imagenes.feb.es/foto.aspx?c=1869378,HLA ALICANTE
4,4,"100,0",0,2,"0,0",0,3,"0,0",0,5,"0,0",1041,17:21,,0,0,0,0,1,1,2,0,0,,2,2,3,1,3,4,0,0,2787126,4,S. CECCARDI,https://imagenes.feb.es/foto.aspx?c=2787126,HLA ALICANTE
0,0,"0,0",1,3,"33,3",1,5,"20,0",2,8,"25,0",930,15:30,,0,1,0,0,2,2,0,0,0,,-8,1,1,2,1,5,0,0,2734619,8,J. MWEMA,https://imagenes.feb.es/foto.aspx?c=2734619,HLA ALICANTE
0,0,"0,0",1,1,"100,0",0,0,"0,0",1,1,"100,0",415,06:55,,0,0,1,0,1,1,0,1,1,,-7,0,0,1,3,2,0,0,2818653,12,B. COULIBALY,https://imagenes.feb.es/foto.aspx?c=2818653,HLA ALICANTE
3,3,"100,0",7,9,"77,8",3,5,"60,0",10,14,"71,4",1972,32:52,,1,0,0,2,5,7,3,0,1,,13,37,4,7,1,26,1,1,2433482,13,K. LARSEN,https://imagenes.feb.es/foto.aspx?c=2433482,HLA ALICANTE
0,0,"0,0",0,0,"0,0",1,1,"100,0",1,1,"100,0",548,09:08,,0,0,0,0,1,1,0,2,0,,-2,3,1,1,0,3,0,0,1997161,14,I. TAMBA VILLEN,https://imagenes.feb.es/foto.aspx?c=1997161,HLA ALICANTE
0,0,"0,0",3,3,"100,0",0,1,"0,0",3,4,"75,0",797,13:17,,0,0,0,1,2,3,0,1,0,,8,6,1,3,2,6,1,0,2836470,15,T. RICHARDSON,https://imagenes.feb.es/foto.aspx?c=2836470,HLA ALICANTE
3,3,"100,0",1,3,"33,3",4,6,"66,7",5,9,"55,6",1381,23:01,,0,0,0,0,1,1,2,0,0,,6,16,3,1,3,17,0,0,1676991,21,A. JORDA RODRIGUEZ,https://imagenes.feb.es/foto.aspx?c=1676991,HLA ALICANTE
6,8,"75,0",1,3,"33,3",3,4,"75,0",4,7,"57,1",1905,31:45,,1,0,0,1,3,4,6,4,1,,15,22,5,4,3,17,1,0,2736303,22,J. WALKER,https://imagenes.feb.es/foto.aspx?c=2736303,HLA ALICANTE
2,2,"100,0",1,2,"50,0",0,1,"0,0",1,3,"33,3",1192,19:52,,0,0,0,1,3,4,1,1,1,,2,9,2,4,0,4,1,0,2817123,23,D. GEU,https://imagenes.feb.es/foto.aspx?c=2817123,HLA ALICANTE
