p1m,p1a,p1p,p2m,p2a,p2p,p3m,p3a,p3p,fgm,fga,fgp,min,minFormatted,sta,bs,tc,mt,ro,rd,rt,rf,to,st,ind,pllss,val,assist,reb,pf,pts,inn,captain,id,no,name,logo,team_name
0,0,"0,0",1,2,"50,0",1,3,"33,3",2,5,"40,0",1170,19:30,,0,0,0,0,1,1,1,1,2,,22,16,11,1,0,5,0,0,2557970,0,D. CUEVAS SIMARRO,https://imagenes.feb.es/foto.aspx?c=2557970,LEYMA CORUÑA
1,2,"50,0",1,5,"20,0",3,4,"75,0",4,9,"44,4",1230,20:30,,0,0,0,1,1,2,2,2,3,,1,10,1,2,2,12,1,0,2371535,4,P. JORGENSEN,https://imagenes.feb.es/foto.aspx?c=2371535,LEYMA CORUÑA
2,3,"66,7",0,0,"0,0",7,10,"70,0",7,10,"70,0",1133,18:53,,0,0,0,0,5,5,1,1,0,,29,23,0,5,1,23,1,1,1491674,5,G. JOU COLL,https://imagenes.feb.es/foto.aspx?c=1491674,LEYMA CORUÑA
0,0,"0,0",1,2,"50,0",0,1,"0,0",1,3,"33,3",259,04:19,,0,0,0,1,0,1,0,0,0,,-7,0,0,1,1,2,0,0,2814191,6,M. BRAZ,https://imagenes.feb.es/foto.aspx?c=2814191,LEYMA CORUÑA
2,3,"66,7",3,3,"100,0",0,1,"0,0",3,4,"75,0",1049,17:29,,0,0,0,1,3,4,2,1,1,,18,16,4,4,0,8,1,0,2843861,8,D. RADONCIC,https://imagenes.feb.es/foto.aspx?c=2843861,LEYMA CORUÑA
1,2,"50,0",1,4,"25,0",2,5,"40,0",3,9,"33,3",1230,20:30,,0,0,0,1,0,1,2,3,0,,1,2,3,1,3,9,1,0,2644143,9,C. DE SOUZA PACHECO,https://imagenes.feb.es/foto.aspx?c=2644143,LEYMA CORUÑA
3,4,"75,0",0,2,"0,0",2,3,"66,7",2,5,"40,0",957,15:57,,0,1,0,0,1,1,2,0,0,,-13,8,1,1,1,9,0,0,2814190,13,D. BRNOVIC,https://imagenes.feb.es/foto.aspx?c=2814190,LEYMA CORUÑA
0,0,"0,0",2,7,"28,6",0,1,"0,0",2,8,"25,0",925,15:25,,0,0,1,3,4,7,1,1,1,,9,3,1,7,4,4,0,0,1848359,21,I. DIOP GAYE,https://imagenes.feb.es/foto.aspx?c=1848359,LEYMA CORUÑA
1,1,"100,0",2,3,"66,7",3,4,"75,0",5,7,"71,4",1155,19:15,,0,0,0,0,1,1,1,0,1,,22,18,5,1,2,14,0,0,2452677,24,J. CREMO,https://imagenes.feb.es/foto.aspx?c=2452677,LEYMA CORUÑA
1,2,"50,0",2,4,"50,0",0,0,"0,0",2,4,"50,0",965,16:05,,0,0,1,3,2,5,3,0,0,,21,7,0,5,3,5,1,0,2862313,34,S. BARRO,https://imagenes.feb.es/foto.aspx?c=2862313,LEYMA CORUÑA
0,0,"0,0",3,4,"75,0",0,0,"0,0",3,4,"75,0",860,14:20,,0,0,0,2,3,5,2,0,0,,11,9,0,5,3,6,0,0,2815798,44,A. THIAM,https://imagenes.feb.es/foto.aspx?c=2815798,LEYMA CORUÑA
0,0,"0,0",1,2,"50,0",2,3,"66,7",3,5,"60,0",1067,17:47,,0,0,0,0,6,6,0,0,0,,1,11,0,6,1,8,0,0,1541543,50,J. DIAZ ALEJANO,https://imagenes.feb.es/foto.aspx?c=1541543,LEYMA CORUÑA
2,2,"100,0",2,3,"66,7",0,0,"0,0",2,3,"66,7",1388,23:08,,0,0,1,2,3,5,2,2,1,,-11,12,1,5,0,6,1,0,2094445,1,A. GONZÁLEZ PÉREZ,https://imagenes.feb.es/foto.aspx?c=2094445,MOVISTAR ESTUDIANTES
1,1,"100,0",2,2,"100,0",3,5,"60,0",5,7,"71,4",1504,25:04,,1,0,0,1,6,7,1,1,1,,-11,20,2,7,3,14,0,0,2433615,6,L. GIOVANNETTI,https://imagenes.feb.es/foto.aspx?c=2433615,MOVISTAR ESTUDIANTES
0,0,"0,0",1,2,"50,0",0,3,"0,0",1,5,"20,0",838,13:58,,0,0,0,0,0,0,1,0,0,,-12,-1,1,0,1,2,0,0,2524266,8,G. FILIPOVIC,https://imagenes.feb.es/foto.aspx?c=2524266,MOVISTAR ESTUDIANTES
0,0,"0,0",0,1,"0,0",0,4,"0,0",0,5,"0,0",859,14:19,,0,0,0,0,0,0,2,0,1,,-11,-3,2,0,3,0,1,0,2815072,9,S. SALIN,https://imagenes.feb.es/foto.aspx?c=2815072,MOVISTAR ESTUDIANTES
2,3,"66,7",3,6,"50,0",3,5,"60,0",6,11,"54,5",1696,28:16,,0,0,0,2,2,4,5,1,0,,-19,23,6,4,2,17,1,0,1517914,10,S. GARCIA CALVO,https://imagenes.feb.es/foto.aspx?c=1517914,MOVISTAR ESTUDIANTES
0,0,"0,0",1,2,"50,0",0,0,"0,0",1,2,"50,0",115,01:55,,0,0,0,1,1,2,0,0,0,,0,3,0,2,0,2,0,0,2284278,14,A. AMON BYSTROVA,https://imagenes.feb.es/foto.aspx?c=2284278,MOVISTAR ESTUDIANTES
4,7,"57,1",3,3,"100,0",0,3,"0,0",3,6,"50,0",1793,29:53,,0,0,0,1,6,7,5,4,2,,-24,13,2,7,3,10,1,0,2818742,15,T. MC GREW,https://imagenes.feb.es/foto.aspx?c=2818742,MOVISTAR ESTUDIANTES
0,0,"0,0",0,0,"0,0",0,0,"0,0",0,0,"0,0",115,01:55,,0,0,0,1,0,1,0,1,0,,0,-2,0,1,2,0,0,0,2166715,16,F. DIAZ MARTINEZ,https://imagenes.feb.es/foto.aspx?c=2166715,MOVISTAR ESTUDIANTES
0,0,"0,0",0,0,"0,0",0,0,"0,0",0,0,"0,0",0,00:00,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,2648543,17,L. NWOGBO,https://imagenes.feb.es/foto.aspx?c=2648543,MOVISTAR ESTUDIANTES
0,0,"0,0",0,2,"0,0",0,0,"0,0",0,2,"0,0",262,04:22,,0,0,0,0,0,0,0,0,0,,3,-3,0,0,1,0,0,0,2161529,18,M. SOLA IDRISU,https://imagenes.feb.es/foto.aspx?c=2161529,MOVISTAR ESTUDIANTES
1,1,"100,0",4,5,"80,0",1,5,"20,0",5,10,"50,0",1859,30:59,,0,0,0,2,1,3,1,1,0,,-7,9,1,3,2,12,1,1,2275135,29,P. GARINO GULLOTTA ,https://imagenes.feb.es/foto.aspx?c=2275135,MOVISTAR ESTUDIANTES
6,6,"100,0",2,5,"40,0",3,8,"37,5",5,13,"38,5",1571,26:11,,0,0,0,0,0,0,4,2,0,,-23,13,0,0,0,19,0,0,2790189,51,O. SILVERIO GRULLON,https://imagenes.feb.es/foto.aspx?c=2790189,MOVISTAR ESTUDIANTES
