p1m,p1a,p1p,p2m,p2a,p2p,p3m,p3a,p3p,fgm,fga,fgp,min,minFormatted,sta,bs,tc,mt,ro,rd,rt,rf,to,st,ind,pllss,val,assist,reb,pf,pts,inn,captain,id,no,name,logo,team_name
0,0,"0,0",2,4,"50,0",2,2,"100,0",4,6,"66,7",1262,21:02,,0,0,0,0,1,1,1,0,0,,8,9,1,1,2,10,0,0,2819338,3,K. SMITH,https://imagenes.feb.es/foto.aspx?c=2819338,CLOUD.GAL OURENSE BALONCESTO 
1,2,"50,0",0,5,"0,0",0,3,"0,0",0,8,"0,0",1135,18:55,,1,1,0,1,2,3,2,1,1,,-12,-2,3,3,3,1,1,0,2867056,7,A. VRABAC,https://imagenes.feb.es/foto.aspx?c=2867056,CLOUD.GAL OURENSE BALONCESTO 
0,1,"0,0",2,2,"100,0",0,0,"0,0",2,2,"100,0",724,12:04,,0,0,0,1,0,1,1,1,0,,-4,4,0,1,0,4,0,0,2819330,9,C. OKANU,https://imagenes.feb.es/foto.aspx?c=2819330,CLOUD.GAL OURENSE BALONCESTO 
3,7,"42,9",2,2,"100,0",0,1,"0,0",2,3,"66,7",981,16:21,,0,0,0,1,1,2,4,0,3,,20,10,4,2,5,7,1,0,1778999,10,I. VAZQUEZ PEREZ,https://imagenes.feb.es/foto.aspx?c=1778999,CLOUD.GAL OURENSE BALONCESTO 
2,2,"100,0",3,5,"60,0",3,3,"100,0",6,8,"75,0",834,13:54,,0,0,0,1,0,1,1,2,0,,-4,12,0,1,3,17,0,0,1886852,11,M. FERNANDEZ CARBALLO,https://imagenes.feb.es/foto.aspx?c=1886852,CLOUD.GAL OURENSE BALONCESTO 
0,0,"0,0",0,0,"0,0",0,0,"0,0",0,0,"0,0",4,00:04,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1765084,12,S. HUGUET CARRASCO,https://imagenes.feb.es/foto.aspx?c=1765084,CLOUD.GAL OURENSE BALONCESTO 
3,3,"100,0",2,6,"33,3",4,7,"57,1",6,13,"46,2",1703,28:23,,0,0,0,0,1,1,5,0,0,,10,20,2,1,0,19,1,0,2819327,22,G. KALSCHEUR,https://imagenes.feb.es/foto.aspx?c=2819327,CLOUD.GAL OURENSE BALONCESTO 
0,0,"0,0",0,0,"0,0",0,0,"0,0",0,0,"0,0",0,00:00,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,2819332,23,D. SARAIVA SEIXAS,https://imagenes.feb.es/foto.aspx?c=2819332,CLOUD.GAL OURENSE BALONCESTO 
2,2,"100,0",4,5,"80,0",1,3,"33,3",5,8,"62,5",2017,33:37,,1,1,0,2,3,5,3,1,2,,9,21,3,5,2,13,1,0,2781800,24,S. MC DONNELL,https://imagenes.feb.es/foto.aspx?c=2781800,CLOUD.GAL OURENSE BALONCESTO 
0,0,"0,0",0,0,"0,0",0,0,"0,0",0,0,"0,0",95,01:35,,0,0,0,1,1,2,1,0,0,,1,3,0,2,0,0,0,0,1863291,27,M. IGLESIAS FERNANDEZ,https://imagenes.feb.es/foto.aspx?c=1863291,CLOUD.GAL OURENSE BALONCESTO 
