num,text,team,time,deleted,scoreA,scoreB,quarter,logo,idPlayer,idLicense,idTeam,action,logParam1,logParam2,logParam3,logParam4,logParam5,logParam6,logParam7,logParam8,logParam9,logParam10,Position
496,Fin del Cuarto 4,,00:00,,,,4,,,,,period,4,1,,,,,,,,,
495,(FLEXICAR FUENLABRADA) J. KASIBABU SHILALA: ROBO (Robos: 2),1,00:02,,,,4,https://imagenes.feb.es/foto.aspx?c=2820727,2820727,10955252,981525,recovery,00000000-0000-0001-0000-000002486290,10955252,,,,,,,,,
494,(GRUPO ALEGA CANTABRIA) G. MARTINEZ DIAZ: PÉRDIDA (Pérdidas: 2),2,00:02,,,,4,https://imagenes.feb.es/foto.aspx?c=1821694,1821694,10888445,979907,lose,00000000-0000-0002-0000-000002486290,0,,10888445,,,,,,,
493,(FLEXICAR FUENLABRADA) A. MURPHY: TIRO DE 1 ANOTADO (Puntos: 10),1,00:03,,90,75,4,https://imagenes.feb.es/foto.aspx?c=2642637,2642637,10955256,981525,fthrow,00000000-0000-0001-0000-000002486290,10955256,1,1,,1,0,,,,
492,(FLEXICAR FUENLABRADA) A. MURPHY: TIRO DE 1 FALLADO,1,00:03,,,,4,https://imagenes.feb.es/foto.aspx?c=2642637,2642637,10955256,981525,fthrow,00000000-0000-0001-0000-000002486290,10955256,0,0,,1,0,,,,
491,(GRUPO ALEGA CANTABRIA) J. PEREZ PEREZ: FALTA Personal (Faltas: 4. Faltas de equipo: 24). Tiros libres: 2,2,00:03,,,,4,https://imagenes.feb.es/foto.aspx?c=2820629,2820629,10993038,979907,foul,00000000-0000-0002-0000-000002486290,10993038,1,10955256,1,2,0,,,1,
490,(FLEXICAR FUENLABRADA) A. MURPHY: REBOTE (Rebotes: 7),1,00:06,,,,4,https://imagenes.feb.es/foto.aspx?c=2642637,2642637,10955256,981525,rebound,00000000-0000-0001-0000-000002486290,10955256,,,,,,,,,
489,(FLEXICAR FUENLABRADA) M. DIAZ: TIRO DE 3 FALLADO,1,00:06,,,,4,https://imagenes.feb.es/foto.aspx?c=2736767,2736767,10955253,981525,shoot,00000000-0000-0001-0000-000002486290,10955253,,0,1,3,,16,,,75.45839157337768|11.217477419016788
488,(FLEXICAR FUENLABRADA) D. MANCHON CRESPO: REBOTE (Rebotes: 3),1,00:17,,,,4,https://imagenes.feb.es/foto.aspx?c=1710454,1710454,10955251,981525,rebound,00000000-0000-0001-0000-000002486290,10955251,,,,,,,,,
487,(GRUPO ALEGA CANTABRIA) S. RODRÍGUEZ RAMOS: TIRO DE 3 FALLADO,2,00:17,,,,4,https://imagenes.feb.es/foto.aspx?c=841966,841966,10888446,979907,shoot,00000000-0000-0002-0000-000002486290,10888446,,0,1,3,,1,,,8.321579599777666|6.175914906821188
486,(FLEXICAR FUENLABRADA) M. DIAZ: ASISTENCIA (Asistencias: 5),1,00:24,,,,4,https://imagenes.feb.es/foto.aspx?c=2736767,2736767,10955253,981525,assist,00000000-0000-0001-0000-000002486290,10955253,,,,,,,,,
485,(FLEXICAR FUENLABRADA) A. MURPHY: TIRO DE 3 ANOTADO (Puntos: 9),1,00:24,,89,75,4,https://imagenes.feb.es/foto.aspx?c=2642637,2642637,10955256,981525,shoot,00000000-0000-0001-0000-000002486290,10955256,,1,1,3,,16,,,69.11142387683742|22.93911209893506
484,(FLEXICAR FUENLABRADA) M. DIAZ: REBOTE (Rebotes: 3),1,00:46,,,,4,https://imagenes.feb.es/foto.aspx?c=2736767,2736767,10955253,981525,rebound,00000000-0000-0001-0000-000002486290,10955253,,,,,,,,,
