p1m,p1a,p1p,p2m,p2a,p2p,p3m,p3a,p3p,fgm,fga,fgp,min,minFormatted,sta,bs,tc,mt,ro,rd,rt,rf,to,st,ind,pllss,val,assist,reb,pf,pts,inn,captain,id,no,name,logo,team_name
5,5,"100,0",2,3,"66,7",2,6,"33,3",4,9,"44,4",1087,18:07,,0,0,0,0,2,2,3,3,3,,15,18,5,2,2,15,1,0,2813978,2,T. ROBERTS,https://imagenes.feb.es/foto.aspx?c=2813978,CAJA RURAL CB ZAMORA
0,0,"0,0",2,5,"40,0",3,5,"60,0",5,10,"50,0",1208,20:08,,0,0,0,1,1,2,1,2,0,,7,7,1,2,3,13,1,0,2814246,3,C. ROGERS,https://imagenes.feb.es/foto.aspx?c=2814246,CAJA RURAL CB ZAMORA
0,0,"0,0",1,2,"50,0",0,5,"0,0",1,7,"14,3",1407,23:27,,1,0,0,2,2,4,0,0,0,,16,-1,0,4,2,2,0,1,2335424,4,J. ROUND,https://imagenes.feb.es/foto.aspx?c=2335424,CAJA RURAL CB ZAMORA
3,3,"100,0",1,3,"33,3",2,4,"50,0",3,7,"42,9",1101,18:21,,0,0,0,1,1,2,5,1,2,,1,15,1,2,1,11,0,0,1702420,9,J. PERIS CRESPO,https://imagenes.feb.es/foto.aspx?c=1702420,CAJA RURAL CB ZAMORA
1,2,"50,0",1,4,"25,0",0,1,"0,0",1,5,"20,0",1182,19:42,,1,1,0,3,4,7,1,0,1,,-1,8,1,7,1,3,1,0,1890908,13,A. MARTINEZ CLARIANA,https://imagenes.feb.es/foto.aspx?c=1890908,CAJA RURAL CB ZAMORA
0,0,"0,0",1,2,"50,0",0,0,"0,0",1,2,"50,0",671,11:11,,0,0,0,1,2,3,0,1,0,,-7,3,0,3,0,2,0,0,2819218,14,D. KRISTENSEN,https://imagenes.feb.es/foto.aspx?c=2819218,CAJA RURAL CB ZAMORA
2,2,"100,0",5,9,"55,6",0,0,"0,0",5,9,"55,6",1420,23:40,,0,0,1,2,4,6,2,2,3,,2,14,0,6,3,12,1,0,2432888,15,O. LO       ,https://imagenes.feb.es/foto.aspx?c=2432888,CAJA RURAL CB ZAMORA
0,0,"0,0",1,3,"33,3",0,0,"0,0",1,3,"33,3",1069,17:49,,0,0,0,0,2,2,1,3,2,,-4,3,4,2,3,2,0,0,1947677,17,T. NASPLER PERAIRE,https://imagenes.feb.es/foto.aspx?c=1947677,CAJA RURAL CB ZAMORA
1,5,"20,0",7,9,"77,8",0,0,"0,0",7,9,"77,8",1162,19:22,,1,0,3,4,1,5,3,3,0,,9,12,0,5,3,15,1,0,2335179,21,J. VAN ZEGEREN,https://imagenes.feb.es/foto.aspx?c=2335179,CAJA RURAL CB ZAMORA
3,5,"60,0",3,6,"50,0",3,7,"42,9",6,13,"46,2",1394,23:14,,0,0,0,0,2,2,4,0,0,,4,16,2,2,1,18,0,0,2814245,34,S. THRASTARSON,https://imagenes.feb.es/foto.aspx?c=2814245,CAJA RURAL CB ZAMORA
