p1m,p1a,p1p,p2m,p2a,p2p,p3m,p3a,p3p,fgm,fga,fgp,min,minFormatted,sta,bs,tc,mt,ro,rd,rt,rf,to,st,ind,pllss,val,assist,reb,pf,pts,inn,captain,id,no,name,logo,team_name
2,5,"40,0",7,8,"87,5",0,1,"0,0",7,9,"77,8",1670,27:50,,0,0,1,3,5,8,6,2,0,,11,25,3,8,1,16,1,0,1384981,0,I. AURRECOECHEA ALCOLADO,https://imagenes.feb.es/foto.aspx?c=1384981,FLEXICAR FUENLABRADA
3,4,"75,0",0,3,"0,0",3,8,"37,5",3,11,"27,3",1555,25:55,,1,0,0,1,6,7,2,1,0,,14,13,3,7,2,12,1,0,2736767,7,M. DIAZ,https://imagenes.feb.es/foto.aspx?c=2736767,FLEXICAR FUENLABRADA
1,1,"100,0",0,2,"0,0",2,5,"40,0",2,7,"28,6",1037,17:17,,0,0,0,0,2,2,2,0,0,,12,6,2,2,2,7,1,0,2157874,8,V. ALVES BENITE ,https://imagenes.feb.es/foto.aspx?c=2157874,FLEXICAR FUENLABRADA
0,0,"0,0",0,0,"0,0",0,0,"0,0",0,0,"0,0",0,00:00,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,2178977,9,B. VIDARTE CANO,https://imagenes.feb.es/foto.aspx?c=2178977,FLEXICAR FUENLABRADA
1,2,"50,0",3,4,"75,0",1,3,"33,3",4,7,"57,1",1819,30:19,,0,0,0,0,7,7,4,6,3,,7,13,0,7,1,10,1,1,1710454,11,D. MANCHON CRESPO,https://imagenes.feb.es/foto.aspx?c=1710454,FLEXICAR FUENLABRADA
0,0,"0,0",0,0,"0,0",0,0,"0,0",0,0,"0,0",59,00:59,,0,0,0,0,0,0,0,0,0,,-3,0,0,0,0,0,0,0,1992879,15,P. RODRIGUEZ PASCUAL,https://imagenes.feb.es/foto.aspx?c=1992879,FLEXICAR FUENLABRADA
0,0,"0,0",0,1,"0,0",0,0,"0,0",0,1,"0,0",120,02:00,,0,0,0,0,1,1,0,1,0,,0,-3,0,1,2,0,0,0,2736363,21,D. STOLBETSKIY,https://imagenes.feb.es/foto.aspx?c=2736363,FLEXICAR FUENLABRADA
0,4,"0,0",2,6,"33,3",0,0,"0,0",2,6,"33,3",960,16:00,,0,0,1,0,3,3,4,0,0,,0,3,0,3,0,4,0,0,2703151,22,B. DE BISSCHOP,https://imagenes.feb.es/foto.aspx?c=2703151,FLEXICAR FUENLABRADA
0,0,"0,0",2,2,"100,0",1,5,"20,0",3,7,"42,9",867,14:27,,0,0,0,0,1,1,1,0,0,,-8,1,0,1,4,7,0,0,2820729,30,P. RIGOT,https://imagenes.feb.es/foto.aspx?c=2820729,FLEXICAR FUENLABRADA
2,4,"50,0",2,3,"66,7",0,0,"0,0",2,3,"66,7",1196,19:56,,0,0,0,1,2,3,3,1,0,,-11,10,5,3,3,6,0,0,2236015,32,G. RENFROE,https://imagenes.feb.es/foto.aspx?c=2236015,FLEXICAR FUENLABRADA
4,4,"100,0",0,0,"0,0",0,1,"0,0",0,1,"0,0",1173,19:33,,1,0,0,1,3,4,2,1,0,,5,9,1,4,1,4,0,0,2820728,35,J. BELEMENE-DZABATOU,https://imagenes.feb.es/foto.aspx?c=2820728,FLEXICAR FUENLABRADA
6,8,"75,0",2,4,"50,0",0,0,"0,0",2,4,"50,0",1544,25:44,,0,0,1,0,5,5,5,3,1,,8,14,2,5,2,10,1,0,2820727,88,J. KASIBABU SHILALA,https://imagenes.feb.es/foto.aspx?c=2820727,FLEXICAR FUENLABRADA
1,2,"50,0",0,4,"0,0",2,6,"33,3",2,10,"20,0",1348,22:28,,0,0,0,0,2,2,1,1,0,,-13,2,3,2,1,7,1,0,2814904,5,M. JACKSON,https://imagenes.feb.es/foto.aspx?c=2814904,GRUPO URETA TIZONA BURGOS
0,0,"0,0",1,3,"33,3",4,7,"57,1",5,10,"50,0",1535,25:35,,0,0,0,0,2,2,0,1,2,,8,14,4,2,2,14,1,0,2814906,8,F. TERINS,https://imagenes.feb.es/foto.aspx?c=2814906,GRUPO URETA TIZONA BURGOS
3,6,"50,0",2,6,"33,3",1,5,"20,0",3,11,"27,3",1604,26:44,,0,0,0,1,5,6,6,2,2,,3,8,2,6,5,10,1,0,1787348,10,A. PARRADO CALABRIA,https://imagenes.feb.es/foto.aspx?c=1787348,GRUPO URETA TIZONA BURGOS
0,0,"0,0",1,1,"100,0",1,1,"100,0",2,2,"100,0",1043,17:23,,0,0,0,1,1,2,1,1,1,,13,9,4,2,3,5,0,0,1572466,13,R. VILA SOLEY,https://imagenes.feb.es/foto.aspx?c=1572466,GRUPO URETA TIZONA BURGOS
0,0,"0,0",4,5,"80,0",1,7,"14,3",5,12,"41,7",1394,23:14,,0,1,0,2,2,4,3,1,1,,-11,12,2,4,1,11,0,0,1808439,21,G. GIL GARCIA,https://imagenes.feb.es/foto.aspx?c=1808439,GRUPO URETA TIZONA BURGOS
0,0,"0,0",1,2,"50,0",0,1,"0,0",1,3,"33,3",762,12:42,,0,1,0,0,0,0,0,1,1,,6,-3,1,0,4,2,0,0,2138600,24,A. HUELVES GARCIA,https://imagenes.feb.es/foto.aspx?c=2138600,GRUPO URETA TIZONA BURGOS
0,2,"0,0",0,0,"0,0",0,0,"0,0",0,0,"0,0",760,12:40,,0,0,0,1,3,4,1,1,0,,-19,-3,0,4,5,0,1,0,2814907,31,J. BROWN-FERGUSON,https://imagenes.feb.es/foto.aspx?c=2814907,GRUPO URETA TIZONA BURGOS
