p1m,p1a,p1p,p2m,p2a,p2p,p3m,p3a,p3p,fgm,fga,fgp,min,minFormatted,sta,bs,tc,mt,ro,rd,rt,rf,to,st,ind,pllss,val,assist,reb,pf,pts,inn,captain,id,no,name,logo,team_name
0,0,"0,0",2,3,"66,7",2,5,"40,0",4,8,"50,0",1267,21:07,,0,0,0,1,1,2,0,2,2,,-10,10,2,2,0,10,1,0,2814904,5,M. JACKSON,https://imagenes.feb.es/foto.aspx?c=2814904,GRUPO URETA TIZONA BURGOS
3,3,"100,0",0,2,"0,0",6,7,"85,7",6,9,"66,7",1592,26:32,,2,0,0,1,0,1,2,2,0,,-8,19,2,1,4,21,1,0,2814906,8,F. TERINS,https://imagenes.feb.es/foto.aspx?c=2814906,GRUPO URETA TIZONA BURGOS
1,2,"50,0",0,2,"0,0",0,5,"0,0",0,7,"0,0",918,15:18,,0,0,0,2,6,8,3,1,1,,-19,0,0,8,4,1,1,0,1787348,10,A. PARRADO CALABRIA,https://imagenes.feb.es/foto.aspx?c=1787348,GRUPO URETA TIZONA BURGOS
2,2,"100,0",0,7,"0,0",1,1,"100,0",1,8,"12,5",1154,19:14,,0,0,0,2,1,3,3,3,0,,6,0,3,3,4,5,1,0,1572466,13,R. VILA SOLEY,https://imagenes.feb.es/foto.aspx?c=1572466,GRUPO URETA TIZONA BURGOS
2,2,"100,0",0,1,"0,0",2,4,"50,0",2,5,"40,0",1132,18:52,,0,0,0,1,2,3,1,0,2,,7,12,3,3,2,8,0,0,1808439,21,G. GIL GARCIA,https://imagenes.feb.es/foto.aspx?c=1808439,GRUPO URETA TIZONA BURGOS
0,0,"0,0",1,1,"100,0",0,0,"0,0",1,1,"100,0",261,04:21,,0,0,0,0,0,0,0,0,0,,-1,2,1,0,1,2,0,0,2138600,24,A. HUELVES GARCIA,https://imagenes.feb.es/foto.aspx?c=2138600,GRUPO URETA TIZONA BURGOS
4,5,"80,0",3,4,"75,0",2,3,"66,7",5,7,"71,4",1095,18:15,,0,1,0,0,1,1,3,1,2,,8,16,1,1,3,16,0,0,2736183,25,J. ZIDEK,https://imagenes.feb.es/foto.aspx?c=2736183,GRUPO URETA TIZONA BURGOS
2,2,"100,0",2,4,"50,0",0,0,"0,0",2,4,"50,0",1197,19:57,,3,0,2,3,5,8,1,2,0,,-13,10,1,8,5,6,0,0,2814907,31,J. BROWN-FERGUSON,https://imagenes.feb.es/foto.aspx?c=2814907,GRUPO URETA TIZONA BURGOS
0,0,"0,0",0,0,"0,0",0,0,"0,0",0,0,"0,0",0,00:00,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1879609,33,A. ALONSO CUEVAS,https://imagenes.feb.es/foto.aspx?c=1879609,GRUPO URETA TIZONA BURGOS
1,1,"100,0",3,5,"60,0",1,5,"20,0",4,10,"40,0",1487,24:47,,0,0,0,1,8,9,3,1,0,,-14,16,1,9,0,10,1,0,1625687,35,R. SEOANE RODICIO,https://imagenes.feb.es/foto.aspx?c=1625687,GRUPO URETA TIZONA BURGOS
2,2,"100,0",1,1,"100,0",1,4,"25,0",2,5,"40,0",1133,18:53,,0,0,0,0,2,2,3,2,0,,2,5,2,2,4,7,0,0,1787363,55,G. JOFRESA SARRET,https://imagenes.feb.es/foto.aspx?c=1787363,GRUPO URETA TIZONA BURGOS
5,6,"83,3",1,4,"25,0",0,1,"0,0",1,5,"20,0",764,12:44,,0,2,0,0,0,0,4,0,1,,2,7,1,0,1,7,0,1,2325671,60,A. ALONSO RUIZ,https://imagenes.feb.es/foto.aspx?c=2325671,GRUPO URETA TIZONA BURGOS
0,0,"0,0",3,8,"37,5",0,1,"0,0",3,9,"33,3",1130,18:50,,0,2,0,0,1,1,1,2,1,,1,0,1,1,2,6,1,0,2813978,2,T. ROBERTS,https://imagenes.feb.es/foto.aspx?c=2813978,CAJA RURAL CB ZAMORA
5,6,"83,3",4,5,"80,0",2,7,"28,6",6,12,"50,0",1462,24:22,,0,0,0,2,2,4,3,1,0,,11,18,1,4,1,19,1,0,2814246,3,C. ROGERS,https://imagenes.feb.es/foto.aspx?c=2814246,CAJA RURAL CB ZAMORA
3,4,"75,0",1,1,"100,0",0,0,"0,0",1,1,"100,0",811,13:31,,0,0,0,2,1,3,2,0,1,,-5,9,1,3,2,5,0,1,2335424,4,J. ROUND,https://imagenes.feb.es/foto.aspx?c=2335424,CAJA RURAL CB ZAMORA
3,3,"100,0",3,8,"37,5",4,5,"80,0",7,13,"53,8",1079,17:59,,0,0,0,1,2,3,2,0,0,,-9,19,1,3,2,21,0,0,1702420,5,J. PERIS CRESPO,https://imagenes.feb.es/foto.aspx?c=1702420,CAJA RURAL CB ZAMORA
8,10,"80,0",2,5,"40,0",2,3,"66,7",4,8,"50,0",1432,23:52,,0,1,0,1,9,10,10,1,0,,4,28,0,10,3,18,1,0,1890908,13,A. MARTINEZ CLARIANA,https://imagenes.feb.es/foto.aspx?c=1890908,CAJA RURAL CB ZAMORA
0,0,"0,0",0,0,"0,0",0,0,"0,0",0,0,"0,0",148,02:28,,0,0,0,0,0,0,0,0,0,,4,-2,0,0,2,0,0,0,2819218,14,D. KRISTENSEN,https://imagenes.feb.es/foto.aspx?c=2819218,CAJA RURAL CB ZAMORA
0,2,"0,0",3,4,"75,0",0,0,"0,0",3,4,"75,0",1263,21:03,,0,0,1,1,3,4,2,2,1,,7,6,0,4,2,6,1,0,2432888,15,O. LO       ,https://imagenes.feb.es/foto.aspx?c=2432888,CAJA RURAL CB ZAMORA
1,2,"50,0",1,4,"25,0",0,1,"0,0",1,5,"20,0",882,14:42,,0,0,0,2,4,6,2,3,3,,19,7,4,6,3,3,0,0,1947677,17,T. NASPLER PERAIRE,https://imagenes.feb.es/foto.aspx?c=1947677,CAJA RURAL CB ZAMORA
0,2,"0,0",3,4,"75,0",0,0,"0,0",3,4,"75,0",1313,21:53,,2,0,0,0,2,2,1,0,0,,-11,7,1,2,2,6,1,0,2335179,21,J. VAN ZEGEREN,https://imagenes.feb.es/foto.aspx?c=2335179,CAJA RURAL CB ZAMORA
0,0,"0,0",1,4,"25,0",0,1,"0,0",1,5,"20,0",1385,23:05,,0,0,1,0,2,2,1,2,2,,1,2,2,2,1,2,0,0,2814245,34,S. THRASTARSON,https://imagenes.feb.es/foto.aspx?c=2814245,CAJA RURAL CB ZAMORA
5,5,"100,0",5,9,"55,6",0,0,"0,0",5,9,"55,6",1095,18:15,,1,2,0,2,4,6,4,0,0,,18,19,0,6,3,15,0,0,2334629,55,J. PAUKSTÈ,https://imagenes.feb.es/foto.aspx?c=2334629,CAJA RURAL CB ZAMORA
