num,text,team,time,deleted,scoreA,scoreB,quarter,logo,idPlayer,idLicense,idTeam,action,logParam1,logParam2,logParam3,logParam4,logParam5,logParam6,logParam7,logParam8,logParam9,logParam10,Position
490,Fin del Cuarto 4,,00:00,,,,4,,,,,period,4,1,,,,,,,,,
489,(HLA ALICANTE) J. BONE: TIRO DE 2 ANOTADO (Puntos: 18),1,00:01,,80,103,4,https://imagenes.feb.es/foto.aspx?c=2868623,2868623,11162144,979989,shoot,00000000-0000-0001-0000-000002486474,11162144,,1,1,2,,25,,,76.4457019638191|49.53335640619076
488,(MONBUS OBRADOIRO) S. QUINTELA SALVADOR: ASISTENCIA (Asistencias: 2),2,00:17,,,,4,https://imagenes.feb.es/foto.aspx?c=2220063,2220063,10906105,981421,assist,00000000-0000-0002-0000-000002486474,10906105,,,,,,,,,
487,(MONBUS OBRADOIRO) T. MUNNINGS: TIRO DE 2 ANOTADO (Puntos: 9),2,00:17,,78,103,4,https://imagenes.feb.es/foto.aspx?c=2734244,2734244,11154486,981421,shoot,00000000-0000-0002-0000-000002486474,11154486,,1,1,2,1,13,,,4.160789799888833|51.54997968018571
486,(MONBUS OBRADOIRO) S. QUINTELA SALVADOR: ROBO (Robos: 2),2,00:22,,,,4,https://imagenes.feb.es/foto.aspx?c=2220063,2220063,10906105,981421,recovery,00000000-0000-0002-0000-000002486474,10906105,,,,,,,,,
485,(HLA ALICANTE) J. BONE: PÉRDIDA (Pérdidas: 1),1,00:22,,,,4,https://imagenes.feb.es/foto.aspx?c=2868623,2868623,11162144,979989,lose,00000000-0000-0001-0000-000002486474,0,,11162144,,,,,,,
484,(MONBUS OBRADOIRO) A. GRELA ROJAS: ASISTENCIA (Asistencias: 1),2,00:30,,,,4,https://imagenes.feb.es/foto.aspx?c=2533473,2533473,11130247,981421,assist,00000000-0000-0002-0000-000002486474,11130247,,,,,,,,,
483,(MONBUS OBRADOIRO) T. MUNNINGS: TIRO DE 2 ANOTADO (Puntos: 7),2,00:30,,78,101,4,https://imagenes.feb.es/foto.aspx?c=2734244,2734244,11154486,981421,shoot,00000000-0000-0002-0000-000002486474,11154486,,1,1,2,1,13,,,4.51339938538285|52.558294201988666
482,(MONBUS OBRADOIRO) A. GRELA ROJAS: REBOTE (Rebotes: 1),2,00:36,,,,4,https://imagenes.feb.es/foto.aspx?c=2533473,2533473,11130247,981421,rebound,00000000-0000-0002-0000-000002486474,11130247,,,,,,,,,
481,(HLA ALICANTE) K. LARSEN: TIRO DE 3 FALLADO,1,00:36,,,,4,https://imagenes.feb.es/foto.aspx?c=2433482,2433482,10901175,979989,shoot,00000000-0000-0001-0000-000002486474,10901175,,0,1,3,,15,,,69.88716867739417|76.25364219227595
480,(MONBUS OBRADOIRO) L. WESTERMANN: ASISTENCIA (Asistencias: 5),2,00:47,,,,4,https://imagenes.feb.es/foto.aspx?c=2436780,2436780,10906103,981421,assist,00000000-0000-0002-0000-000002486474,10906103,,,,,,,,,
479,(MONBUS OBRADOIRO) D. KRAVIC: TIRO DE 2 ANOTADO (Puntos: 14),2,00:47,,78,99,4,https://imagenes.feb.es/foto.aspx?c=2371461,2371461,11063163,981421,shoot,00000000-0000-0002-0000-000002486474,11063163,,1,1,2,,13,,,3.8787026157288245|53.81868302703414
478,(HLA ALICANTE) J. MWEMA: TIRO DE 1 ANOTADO (Puntos: 2),1,01:00,,78,97,4,https://imagenes.feb.es/foto.aspx?c=2734619,2734619,10901179,979989,fthrow,00000000-0000-0001-0000-000002486474,10901179,1,1,,1,0,,,,
477,(HLA ALICANTE) J. MWEMA: TIRO DE 1 ANOTADO (Puntos: 2),1,01:00,,77,97,4,https://imagenes.feb.es/foto.aspx?c=2734619,2734619,10901179,979989,fthrow,00000000-0000-0001-0000-000002486474,10901179,0,1,,1,0,,,,
476,(MONBUS OBRADOIRO) A. GRELA ROJAS: Sustitución (Entra a pista),2,01:00,,,,4,https://imagenes.feb.es/foto.aspx?c=2533473,2533473,11130247,981421,subst,00000000-0000-0002-0000-000002486474,,11130247,,,,,,,,
475,(MONBUS OBRADOIRO) A. GALAN POZO : Sustitución (Sale de pista),2,01:00,,,,4,https://imagenes.feb.es/foto.aspx?c=1836771,1836771,10906108,981421,subst,00000000-0000-0002-0000-000002486474,10906108,,,,,,,,,
474,(MONBUS OBRADOIRO) A. GALAN POZO : FALTA Personal (Faltas: 5. Faltas de equipo: 24). Tiros libres: 2,2,01:00,,,,4,https://imagenes.feb.es/foto.aspx?c=1836771,1836771,10906108,981421,foul,00000000-0000-0002-0000-000002486474,10906108,1,10901179,1,2,0,,,1,
473,(MONBUS OBRADOIRO) D. KRAVIC: TIRO DE 2 ANOTADO (Puntos: 12),2,01:05,,76,97,4,https://imagenes.feb.es/foto.aspx?c=2371461,2371461,11063163,981421,shoot,00000000-0000-0002-0000-000002486474,11063163,,1,1,2,,13,,,6.558533286424931|54.95303470045836
472,(MONBUS OBRADOIRO) D. KRAVIC: REBOTE (Rebotes: 7),2,01:10,,,,4,https://imagenes.feb.es/foto.aspx?c=2371461,2371461,11063163,981421,rebound,00000000-0000-0002-0000-000002486474,11063163,,,,,,,,,
471,(MONBUS OBRADOIRO) L. WESTERMANN: TIRO DE 2 FALLADO,2,01:10,,,,4,https://imagenes.feb.es/foto.aspx?c=2436780,2436780,10906103,981421,shoot,00000000-0000-0002-0000-000002486474,10906103,,0,1,2,,12,,,8.674189185271683|62.263304886710614
470,(MONBUS OBRADOIRO) T. MUNNINGS: REBOTE (Rebotes: 2),2,01:22,,,,4,https://imagenes.feb.es/foto.aspx?c=2734244,2734244,11154486,981421,rebound,00000000-0000-0002-0000-000002486474,11154486,,,,,,,,,
469,(HLA ALICANTE) J. BONE: TIRO DE 1 FALLADO,1,01:22,,,,4,https://imagenes.feb.es/foto.aspx?c=2868623,2868623,11162144,979989,fthrow,00000000-0000-0001-0000-000002486474,11162144,1,0,,1,0,,,,
468,(HLA ALICANTE) J. BONE: TIRO DE 1 FALLADO,1,01:22,,,,4,https://imagenes.feb.es/foto.aspx?c=2868623,2868623,11162144,979989,fthrow,00000000-0000-0001-0000-000002486474,11162144,0,0,,1,0,,,,
467,(MONBUS OBRADOIRO) T. MUNNINGS: FALTA Personal (Faltas: 4. Faltas de equipo: 23). Tiros libres: 2,2,01:22,,,,4,https://imagenes.feb.es/foto.aspx?c=2734244,2734244,11154486,981421,foul,00000000-0000-0002-0000-000002486474,11154486,1,11162144,1,2,0,,,1,
466,(MONBUS OBRADOIRO) D. KRAVIC: TIRO DE 2 ANOTADO (Puntos: 10),2,01:31,,76,95,4,https://imagenes.feb.es/foto.aspx?c=2371461,2371461,11063163,981421,shoot,00000000-0000-0002-0000-000002486474,11063163,,1,7,2,0,13,,,7.8984484200083145|60.12063869148344
465,(MONBUS OBRADOIRO) D. KRAVIC: REBOTE (Rebotes: 6),2,01:31,,,,4,https://imagenes.feb.es/foto.aspx?c=2371461,2371461,11063163,981421,rebound,00000000-0000-0002-0000-000002486474,11063163,,,,,,,,,
464,(MONBUS OBRADOIRO) A. GALAN POZO : TIRO DE 2 FALLADO,2,01:31,,,,4,https://imagenes.feb.es/foto.aspx?c=1836771,1836771,10906108,981421,shoot,00000000-0000-0002-0000-000002486474,10906108,,0,1,2,,12,,,7.8984484200083145|60.12063869148344
463,(MONBUS OBRADOIRO) D. KRAVIC: REBOTE (Rebotes: 5),2,01:47,,,,4,https://imagenes.feb.es/foto.aspx?c=2371461,2371461,11063163,981421,rebound,00000000-0000-0002-0000-000002486474,11063163,,,,,,,,,
462,(HLA ALICANTE) S. HOLLANDERS: TIRO DE 3 FALLADO,1,01:47,,,,4,https://imagenes.feb.es/foto.aspx?c=2825760,2825760,11156938,979989,shoot,00000000-0000-0001-0000-000002486474,11156938,,0,1,3,,17,,,68.4767271071834|53.692645875412886
461,(MONBUS OBRADOIRO) S. QUINTELA SALVADOR: Sustitución (Entra a pista),2,01:49,,,,4,https://imagenes.feb.es/foto.aspx?c=2220063,2220063,10906105,981421,subst,00000000-0000-0002-0000-000002486474,,10906105,,,,,,,,
460,(MONBUS OBRADOIRO) A. BARCELLO: Sustitución (Sale de pista),2,01:49,,,,4,https://imagenes.feb.es/foto.aspx?c=2640794,2640794,10935593,981421,subst,00000000-0000-0002-0000-000002486474,10935593,,,,,,,,,
459,(HLA ALICANTE) Tiempo muerto,1,01:49,,,,4,,,,979989,timeout,00000000-0000-0001-0000-000002486474,,,,,,,,,,
458,(MONBUS OBRADOIRO) A. BARCELLO: TIRO DE 1 ANOTADO (Puntos: 16),2,01:49,,76,93,4,https://imagenes.feb.es/foto.aspx?c=2640794,2640794,10935593,981421,fthrow,00000000-0000-0002-0000-000002486474,10935593,0,1,,1,0,,,,
457,(MONBUS OBRADOIRO) A. BARCELLO: TIRO DE 1 ANOTADO (Puntos: 15),2,01:49,,76,92,4,https://imagenes.feb.es/foto.aspx?c=2640794,2640794,10935593,981421,fthrow,00000000-0000-0002-0000-000002486474,10935593,0,1,,1,0,,,,
456,(HLA ALICANTE) Entrenador: FALTA Técnica. Tiros libres: 1,1,01:49,,,,4,,,,979989,foul,00000000-0000-0001-0000-000002486474,10901182,6,,2,1,0,,,0,
455,(MONBUS OBRADOIRO) A. BARCELLO: TIRO DE 1 FALLADO,2,01:49,,,,4,https://imagenes.feb.es/foto.aspx?c=2640794,2640794,10935593,981421,fthrow,00000000-0000-0002-0000-000002486474,10935593,1,0,,1,0,,,,
454,(MONBUS OBRADOIRO) A. BARCELLO: TIRO DE 1 ANOTADO (Puntos: 14),2,01:49,,76,91,4,https://imagenes.feb.es/foto.aspx?c=2640794,2640794,10935593,981421,fthrow,00000000-0000-0002-0000-000002486474,10935593,0,1,,1,0,,,,
453,(HLA ALICANTE) M. TORRES CUEVAS: Sustitución (Sale de pista),1,01:49,,,,4,https://imagenes.feb.es/foto.aspx?c=1285873,1285873,10901176,979989,subst,00000000-0000-0001-0000-000002486474,10901176,,,,,,,,,
452,(HLA ALICANTE) E. POLANCO TAVAREZ: Sustitución (Entra a pista),1,01:49,,,,4,https://imagenes.feb.es/foto.aspx?c=2863973,2863973,11146255,979989,subst,00000000-0000-0001-0000-000002486474,,11146255,,,,,,,,
451,(HLA ALICANTE) M. TORRES CUEVAS: FALTA Personal (Faltas: 5. Faltas de equipo: 24). Tiros libres: 3,1,01:49,,,,4,https://imagenes.feb.es/foto.aspx?c=1285873,1285873,10901176,979989,foul,00000000-0000-0001-0000-000002486474,10901176,1,10935593,1,3,0,,,1,
450,(MONBUS OBRADOIRO) REBOTE (Rebotes: 24),2,02:07,,,,4,,,,981421,rebound,00000000-0000-0002-0000-000002486474,,,,,,,,,,
