p1m,p1a,p1p,p2m,p2a,p2p,p3m,p3a,p3p,fgm,fga,fgp,min,minFormatted,sta,bs,tc,mt,ro,rd,rt,rf,to,st,ind,pllss,val,assist,reb,pf,pts,inn,captain,id,no,name,logo,team_name
2,2,"100,0",3,6,"50,0",0,0,"0,0",3,6,"50,0",980,16:20,,0,1,0,1,4,5,3,4,0,,19,8,1,5,2,8,0,0,1384981,0,I. AURRECOECHEA ALCOLADO,https://imagenes.feb.es/foto.aspx?c=1384981,FLEXICAR FUENLABRADA
0,0,"0,0",1,2,"50,0",2,3,"66,7",3,5,"60,0",1209,20:09,,1,0,0,0,4,4,2,1,0,,12,13,2,4,1,8,1,0,2736767,7,M. DIAZ,https://imagenes.feb.es/foto.aspx?c=2736767,FLEXICAR FUENLABRADA
1,1,"100,0",6,9,"66,7",2,8,"25,0",8,17,"47,1",1339,22:19,,0,1,0,2,2,4,3,4,1,,13,14,2,4,2,19,1,1,2157874,8,V. ALVES BENITE ,https://imagenes.feb.es/foto.aspx?c=2157874,FLEXICAR FUENLABRADA
0,0,"0,0",0,1,"0,0",0,0,"0,0",0,1,"0,0",270,04:30,,0,0,0,0,0,0,0,1,0,,1,-2,0,0,0,0,0,0,2178977,9,B. VIDARTE CANO,https://imagenes.feb.es/foto.aspx?c=2178977,FLEXICAR FUENLABRADA
0,0,"0,0",2,7,"28,6",1,3,"33,3",3,10,"30,0",1174,19:34,,0,0,0,0,1,1,0,0,2,,13,1,1,1,3,7,1,0,1710454,11,D. MANCHON CRESPO,https://imagenes.feb.es/foto.aspx?c=1710454,FLEXICAR FUENLABRADA
0,0,"0,0",0,0,"0,0",0,1,"0,0",0,1,"0,0",134,02:14,,0,0,0,0,0,0,0,1,0,,-4,-2,0,0,0,0,0,0,1992879,15,P. RODRIGUEZ PASCUAL,https://imagenes.feb.es/foto.aspx?c=1992879,FLEXICAR FUENLABRADA
0,0,"0,0",0,0,"0,0",0,1,"0,0",0,1,"0,0",295,04:55,,0,0,0,0,1,1,0,0,0,,-4,-2,0,1,2,0,0,0,2736363,21,D. STOLBETSKIY,https://imagenes.feb.es/foto.aspx?c=2736363,FLEXICAR FUENLABRADA
1,3,"33,3",3,5,"60,0",0,0,"0,0",3,5,"60,0",1420,23:40,,0,1,0,3,6,9,4,2,0,,-1,14,3,9,3,7,1,0,2703151,22,B. DE BISSCHOP,https://imagenes.feb.es/foto.aspx?c=2703151,FLEXICAR FUENLABRADA
2,2,"100,0",0,0,"0,0",0,1,"0,0",0,1,"0,0",809,13:29,,0,0,0,0,1,1,1,0,0,,4,2,0,1,1,2,0,0,2820729,30,P. RIGOT,https://imagenes.feb.es/foto.aspx?c=2820729,FLEXICAR FUENLABRADA
3,4,"75,0",1,1,"100,0",1,3,"33,3",2,4,"50,0",1570,26:10,,0,0,0,2,5,7,3,1,2,,13,19,6,7,3,8,0,0,2236015,32,G. RENFROE,https://imagenes.feb.es/foto.aspx?c=2236015,FLEXICAR FUENLABRADA
0,0,"0,0",1,2,"50,0",2,4,"50,0",3,6,"50,0",1631,27:11,,1,1,0,4,1,5,2,0,2,,11,14,0,5,1,8,1,0,2820728,35,J. BELEMENE-DZABATOU,https://imagenes.feb.es/foto.aspx?c=2820728,FLEXICAR FUENLABRADA
2,4,"50,0",2,3,"66,7",2,3,"66,7",4,6,"66,7",1169,19:29,,2,0,0,0,5,5,2,0,1,,13,16,0,5,2,12,0,0,2820727,88,J. KASIBABU SHILALA,https://imagenes.feb.es/foto.aspx?c=2820727,FLEXICAR FUENLABRADA
6,6,"100,0",3,7,"42,9",1,7,"14,3",4,14,"28,6",1142,19:02,,0,0,0,0,0,0,5,3,1,,-5,7,0,0,1,15,1,0,2813978,2,T. ROBERTS,https://imagenes.feb.es/foto.aspx?c=2813978,CAJA RURAL CB ZAMORA
0,0,"0,0",0,1,"0,0",1,5,"20,0",1,6,"16,7",1014,16:54,,0,0,0,0,0,0,0,0,0,,-16,-2,0,0,0,3,0,0,2814246,3,C. ROGERS,https://imagenes.feb.es/foto.aspx?c=2814246,CAJA RURAL CB ZAMORA
0,0,"0,0",0,2,"0,0",0,1,"0,0",0,3,"0,0",885,14:45,,1,0,0,0,1,1,0,0,0,,-13,-2,0,1,1,0,1,1,2335424,4,J. ROUND,https://imagenes.feb.es/foto.aspx?c=2335424,CAJA RURAL CB ZAMORA
1,2,"50,0",3,5,"60,0",2,4,"50,0",5,9,"55,6",1176,19:36,,0,0,0,0,2,2,1,1,3,,0,13,1,2,1,13,0,0,1702420,9,J. PERIS CRESPO,https://imagenes.feb.es/foto.aspx?c=1702420,CAJA RURAL CB ZAMORA
4,4,"100,0",0,4,"0,0",1,3,"33,3",1,7,"14,3",1176,19:36,,0,2,0,1,3,4,2,0,0,,2,7,1,4,1,7,1,0,1890908,13,A. MARTINEZ CLARIANA,https://imagenes.feb.es/foto.aspx?c=1890908,CAJA RURAL CB ZAMORA
0,0,"0,0",2,3,"66,7",0,0,"0,0",2,3,"66,7",1096,18:16,,0,0,0,0,1,1,1,2,0,,-1,0,0,1,3,4,0,0,2819218,14,D. KRISTENSEN,https://imagenes.feb.es/foto.aspx?c=2819218,CAJA RURAL CB ZAMORA
0,0,"0,0",0,5,"0,0",0,0,"0,0",0,5,"0,0",1253,20:53,,0,2,0,1,1,2,0,2,1,,-19,-4,1,2,1,0,1,0,2432888,15,O. LO       ,https://imagenes.feb.es/foto.aspx?c=2432888,CAJA RURAL CB ZAMORA
0,0,"0,0",3,7,"42,9",0,1,"0,0",3,8,"37,5",1182,19:42,,0,0,0,1,1,2,2,0,0,,-14,4,2,2,3,6,0,0,1947677,17,T. NASPLER PERAIRE,https://imagenes.feb.es/foto.aspx?c=1947677,CAJA RURAL CB ZAMORA
1,4,"25,0",1,2,"50,0",0,0,"0,0",1,2,"50,0",1225,20:25,,2,0,0,2,4,6,3,0,0,,-12,6,0,6,4,3,1,0,2335179,21,J. VAN ZEGEREN,https://imagenes.feb.es/foto.aspx?c=2335179,CAJA RURAL CB ZAMORA
4,4,"100,0",0,0,"0,0",0,2,"0,0",0,2,"0,0",958,15:58,,1,0,0,1,2,3,3,1,0,,-16,6,0,3,2,4,0,0,2814245,34,S. THRASTARSON,https://imagenes.feb.es/foto.aspx?c=2814245,CAJA RURAL CB ZAMORA
2,3,"66,7",2,6,"33,3",0,0,"0,0",2,6,"33,3",893,14:53,,0,0,1,4,5,9,3,2,0,,4,9,1,9,3,6,0,0,2334629,55,J. PAUKSTÈ,https://imagenes.feb.es/foto.aspx?c=2334629,CAJA RURAL CB ZAMORA
0,0,"0,0",0,0,"0,0",0,0,"0,0",0,0,"0,0",0,00:00,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,2087017,80,P. MONTESDEOCA SANTANA,https://imagenes.feb.es/foto.aspx?c=2087017,CAJA RURAL CB ZAMORA
