p1m,p1a,p1p,p2m,p2a,p2p,p3m,p3a,p3p,fgm,fga,fgp,min,minFormatted,sta,bs,tc,mt,ro,rd,rt,rf,to,st,ind,pllss,val,assist,reb,pf,pts,inn,captain,id,no,name,logo,team_name
0,2,"0,0",2,6,"33,3",0,1,"0,0",2,7,"28,6",899,14:59,,0,1,0,1,2,3,3,1,0,,-3,6,4,3,0,4,1,0,2816798,1,S. THOMAS,https://imagenes.feb.es/foto.aspx?c=2816798,GRUPO CAESA SEGUROS FC CARTAGENA CB
2,2,"100,0",2,4,"50,0",0,0,"0,0",2,4,"50,0",1301,21:41,,1,0,0,0,1,1,3,2,0,,2,6,2,1,3,6,1,0,2159336,2,A. GARUBA ALARI,https://imagenes.feb.es/foto.aspx?c=2159336,GRUPO CAESA SEGUROS FC CARTAGENA CB
0,0,"0,0",1,1,"100,0",1,1,"100,0",2,2,"100,0",951,15:51,,0,0,0,0,1,1,1,2,0,,1,3,2,1,4,5,0,0,2816854,3,T. SUOKAS,https://imagenes.feb.es/foto.aspx?c=2816854,GRUPO CAESA SEGUROS FC CARTAGENA CB
4,6,"66,7",3,7,"42,9",2,7,"28,6",5,14,"35,7",1384,23:04,,0,1,0,2,1,3,4,1,3,,2,13,0,3,1,16,0,0,2816796,4,I. RIVERA CARROLL,https://imagenes.feb.es/foto.aspx?c=2816796,GRUPO CAESA SEGUROS FC CARTAGENA CB
0,2,"0,0",0,1,"0,0",0,0,"0,0",0,1,"0,0",785,13:05,,0,0,0,1,1,2,2,2,2,,4,0,4,2,5,0,0,1,1384223,5,A. MARTIN MARIN,https://imagenes.feb.es/foto.aspx?c=1384223,GRUPO CAESA SEGUROS FC CARTAGENA CB
0,0,"0,0",0,0,"0,0",0,0,"0,0",0,0,"0,0",0,00:00,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,2064701,8,A. SAAVEDRA JIMENEZ,https://imagenes.feb.es/foto.aspx?c=2064701,GRUPO CAESA SEGUROS FC CARTAGENA CB
0,1,"0,0",2,4,"50,0",0,0,"0,0",2,4,"50,0",1009,16:49,,0,0,0,0,5,5,1,1,0,,2,4,0,5,2,4,0,0,2525411,11,E. IDEHEN IDEHEN,https://imagenes.feb.es/foto.aspx?c=2525411,GRUPO CAESA SEGUROS FC CARTAGENA CB
0,0,"0,0",0,0,"0,0",1,1,"100,0",1,1,"100,0",461,07:41,,0,0,0,0,1,1,0,1,0,,-1,3,0,1,0,3,0,0,1923881,12,A. DOMENECH FONTANA,https://imagenes.feb.es/foto.aspx?c=1923881,GRUPO CAESA SEGUROS FC CARTAGENA CB
3,3,"100,0",3,4,"75,0",1,2,"50,0",4,6,"66,7",1391,23:11,,0,0,0,0,7,7,4,1,0,,2,18,0,7,2,12,1,0,2820135,13,V. FAVERANI TATSCH,https://imagenes.feb.es/foto.aspx?c=2820135,GRUPO CAESA SEGUROS FC CARTAGENA CB
0,0,"0,0",4,4,"100,0",1,2,"50,0",5,6,"83,3",1454,24:14,,2,0,0,1,3,4,1,0,0,,7,16,2,4,3,11,0,0,1997544,19,A. HARGUINDEY MANEIRO,https://imagenes.feb.es/foto.aspx?c=1997544,GRUPO CAESA SEGUROS FC CARTAGENA CB
