p1m,p1a,p1p,p2m,p2a,p2p,p3m,p3a,p3p,fgm,fga,fgp,min,minFormatted,sta,bs,tc,mt,ro,rd,rt,rf,to,st,ind,pllss,val,assist,reb,pf,pts,inn,captain,id,no,name,logo,team_name
0,0,"0,0",3,3,"100,0",1,9,"11,1",4,12,"33,3",1363,22:43,,1,0,0,0,2,2,1,0,4,,8,9,2,2,2,9,0,0,2334516,2,J. POWELL,https://imagenes.feb.es/foto.aspx?c=2334516,GRUPO ALEGA CANTABRIA
0,0,"0,0",0,1,"0,0",0,2,"0,0",0,3,"0,0",249,04:09,,0,0,0,0,0,0,0,0,0,,-6,-5,0,0,2,0,0,0,1899194,6,C. TABOADA HEISKANEN,https://imagenes.feb.es/foto.aspx?c=1899194,GRUPO ALEGA CANTABRIA
1,2,"50,0",0,0,"0,0",0,0,"0,0",0,0,"0,0",2076,34:36,,1,0,0,2,6,8,3,1,2,,3,12,1,8,2,1,1,0,841966,8,S. RODRÍGUEZ RAMOS,https://imagenes.feb.es/foto.aspx?c=841966,GRUPO ALEGA CANTABRIA
2,2,"100,0",0,1,"0,0",1,5,"20,0",1,6,"16,7",1400,23:20,,0,0,0,0,3,3,3,3,0,,3,-1,1,3,5,5,0,1,1821694,10,G. MARTINEZ DIAZ,https://imagenes.feb.es/foto.aspx?c=1821694,GRUPO ALEGA CANTABRIA
0,0,"0,0",0,0,"0,0",0,0,"0,0",0,0,"0,0",1140,19:00,,0,0,0,1,1,2,1,1,0,,9,3,1,2,0,0,0,0,2815820,11,J. YU,https://imagenes.feb.es/foto.aspx?c=2815820,GRUPO ALEGA CANTABRIA
2,2,"100,0",2,3,"66,7",4,7,"57,1",6,10,"60,0",1692,28:12,,0,0,0,1,3,4,2,0,0,,2,21,1,4,0,18,1,0,1442713,15,P. HERNANDEZ MONTENEGRO,https://imagenes.feb.es/foto.aspx?c=1442713,GRUPO ALEGA CANTABRIA
0,0,"0,0",0,0,"0,0",0,0,"0,0",0,0,"0,0",0,00:00,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,2173109,21,B. DE LA LLAMA RUIZ,https://imagenes.feb.es/foto.aspx?c=2173109,GRUPO ALEGA CANTABRIA
2,2,"100,0",1,3,"33,3",5,6,"83,3",6,9,"66,7",1492,24:52,,0,0,0,0,3,3,2,1,0,,1,19,2,3,3,19,1,0,2820629,24,J. PEREZ PEREZ,https://imagenes.feb.es/foto.aspx?c=2820629,GRUPO ALEGA CANTABRIA
0,0,"0,0",5,12,"41,7",2,6,"33,3",7,18,"38,9",1379,22:59,,1,0,0,0,0,0,2,1,2,,4,9,3,0,3,16,1,0,2274998,32,R. JOHNSON JR,https://imagenes.feb.es/foto.aspx?c=2274998,GRUPO ALEGA CANTABRIA
4,5,"80,0",2,8,"25,0",0,0,"0,0",2,8,"25,0",1209,20:09,,0,0,0,4,1,5,5,0,0,,-4,6,0,5,5,8,1,0,2446696,34,G. KANDE KIELI,https://imagenes.feb.es/foto.aspx?c=2446696,GRUPO ALEGA CANTABRIA
0,0,"0,0",0,1,"0,0",0,0,"0,0",0,1,"0,0",429,07:09,,0,0,0,0,1,1,0,0,0,,-3,-1,0,1,1,0,0,0,1878729,0,J. GODSPOWER JOHNSON,https://imagenes.feb.es/foto.aspx?c=1878729,MELILLA CIUDAD DEL DEPORTE
6,7,"85,7",3,5,"60,0",1,1,"100,0",4,6,"66,7",1349,22:29,,0,0,1,1,9,10,4,1,0,,4,25,0,10,0,15,1,0,2451278,1,D. POIRIER,https://imagenes.feb.es/foto.aspx?c=2451278,MELILLA CIUDAD DEL DEPORTE
0,0,"0,0",0,0,"0,0",0,0,"0,0",0,0,"0,0",253,04:13,,0,0,0,0,0,0,2,0,0,,3,1,0,0,1,0,0,0,2814862,4,S. PENO,https://imagenes.feb.es/foto.aspx?c=2814862,MELILLA CIUDAD DEL DEPORTE
2,4,"50,0",4,6,"66,7",2,4,"50,0",6,10,"60,0",1122,18:42,,0,1,0,1,2,3,2,1,0,,5,10,0,3,4,16,1,0,2819191,5,M. HERON,https://imagenes.feb.es/foto.aspx?c=2819191,MELILLA CIUDAD DEL DEPORTE
2,3,"66,7",2,4,"50,0",0,2,"0,0",2,6,"33,3",1330,22:10,,0,0,0,1,0,1,4,2,2,,-8,5,1,1,2,6,1,0,1677841,7,P. CORDOBA MURO,https://imagenes.feb.es/foto.aspx?c=1677841,MELILLA CIUDAD DEL DEPORTE
2,2,"100,0",1,2,"50,0",1,3,"33,3",2,5,"40,0",1496,24:56,,0,1,0,2,2,4,1,1,0,,-6,9,1,4,0,7,0,0,2734873,12,P. KRUTOUS,https://imagenes.feb.es/foto.aspx?c=2734873,MELILLA CIUDAD DEL DEPORTE
2,2,"100,0",3,5,"60,0",1,1,"100,0",4,6,"66,7",1051,17:31,,0,0,2,2,4,6,2,0,0,,-8,17,0,6,0,11,0,0,2647156,21,L. DEBAUT,https://imagenes.feb.es/foto.aspx?c=2647156,MELILLA CIUDAD DEL DEPORTE
2,2,"100,0",1,3,"33,3",0,3,"0,0",1,6,"16,7",1642,27:22,,0,0,0,2,0,2,5,3,0,,0,5,4,2,2,4,1,0,1251001,22,C. DIAZ RODRIGUEZ,https://imagenes.feb.es/foto.aspx?c=1251001,MELILLA CIUDAD DEL DEPORTE
0,0,"0,0",2,3,"66,7",0,2,"0,0",2,5,"40,0",1599,26:39,,0,0,0,1,4,5,0,3,1,,-8,3,2,5,3,4,1,0,2739848,23,R. STUMBRIS,https://imagenes.feb.es/foto.aspx?c=2739848,MELILLA CIUDAD DEL DEPORTE
0,0,"0,0",1,2,"50,0",0,0,"0,0",1,2,"50,0",576,09:36,,0,1,0,1,4,5,0,1,0,,7,0,0,5,5,2,0,1,2734242,33,M. STILMA,https://imagenes.feb.es/foto.aspx?c=2734242,MELILLA CIUDAD DEL DEPORTE
0,0,"0,0",2,7,"28,6",1,5,"20,0",3,12,"25,0",1153,19:13,,0,0,0,0,1,1,1,1,0,,-6,0,3,1,2,7,0,0,1978541,44,J. GARCIA SANCHEZ,https://imagenes.feb.es/foto.aspx?c=1978541,MELILLA CIUDAD DEL DEPORTE
