num,text,team,time,deleted,scoreA,scoreB,quarter,logo,idPlayer,idLicense,idTeam,action,logParam1,logParam2,logParam3,logParam4,logParam5,logParam6,logParam7,logParam8,logParam9,logParam10,Position
486,Fin del Cuarto 4,,00:00,,,,4,,,,,period,4,1,,,,,,,,,
485,(FIBWI MALLORCA BASQUET PALMA ) P. BOMBINO PARADA: REBOTE (Rebotes: 10),1,00:04,,,,4,https://imagenes.feb.es/foto.aspx?c=2819257,2819257,10929984,981214,rebound,00000000-0000-0001-0000-000002486438,10929984,,,,,,,,,
484,(HESTIA MENORCA) S. LITTLESON: TIRO DE 2 FALLADO,2,00:04,,,,4,https://imagenes.feb.es/foto.aspx?c=2650859,2650859,10901121,981300,shoot,00000000-0000-0002-0000-000002486438,10901121,,0,1,2,,12,,,20.239774227594808|59.7425214670087
483,(FIBWI MALLORCA BASQUET PALMA ) B. VAZQUEZ ARRAIZA: TIRO DE 2 ANOTADO (Puntos: 15),1,00:16,,69,76,4,https://imagenes.feb.es/foto.aspx?c=2783882,2783882,10905961,981214,shoot,00000000-0000-0001-0000-000002486438,10905961,,1,1,2,,26,,,87.44711263782222|51.54997968018571
482,(FIBWI MALLORCA BASQUET PALMA ) REBOTE (Rebotes: 27),1,00:23,,,,4,,,,981214,rebound,00000000-0000-0001-0000-000002486438,,,,,,,,,,
481,(HESTIA MENORCA) F. ZURBRIGGEN: TAPÓN (Tapones: 1),2,00:23,,,,4,https://imagenes.feb.es/foto.aspx?c=2446720,2446720,11127947,981300,blockshot,00000000-0000-0002-0000-000002486438,11127947,,,,,,,,,
480,(FIBWI MALLORCA BASQUET PALMA ) L. BRACEY: TIRO DE 2 FALLADO,1,00:23,,,,4,https://imagenes.feb.es/foto.aspx?c=2583212,2583212,10881403,981214,shoot,00000000-0000-0001-0000-000002486438,10881403,,0,1,2,,26,,,87.37658862237085|53.06244857808466
479,(HESTIA MENORCA) F. ZURBRIGGEN: TIRO DE 1 ANOTADO (Puntos: 13),2,00:29,,67,76,4,https://imagenes.feb.es/foto.aspx?c=2446720,2446720,11127947,981300,fthrow,00000000-0000-0002-0000-000002486438,11127947,1,1,,1,0,,,,
478,(HESTIA MENORCA) F. ZURBRIGGEN: TIRO DE 1 ANOTADO (Puntos: 12),2,00:29,,67,75,4,https://imagenes.feb.es/foto.aspx?c=2446720,2446720,11127947,981300,fthrow,00000000-0000-0002-0000-000002486438,11127947,0,1,,1,0,,,,
477,(FIBWI MALLORCA BASQUET PALMA ) B. VAZQUEZ ARRAIZA: FALTA Personal (Faltas: 3. Faltas de equipo: 21). Tiros libres: 2,1,00:29,,,,4,https://imagenes.feb.es/foto.aspx?c=2783882,2783882,10905961,981214,foul,00000000-0000-0001-0000-000002486438,10905961,1,11127947,1,2,0,,,1,
476,(FIBWI MALLORCA BASQUET PALMA ) L. BRACEY: ASISTENCIA (Asistencias: 1),1,00:29,,,,4,https://imagenes.feb.es/foto.aspx?c=2583212,2583212,10881403,981214,assist,00000000-0000-0001-0000-000002486438,10881403,,,,,,,,,
475,(FIBWI MALLORCA BASQUET PALMA ) J. ARAMBURU LAMY: TIRO DE 2 ANOTADO (Puntos: 12),1,00:29,,67,74,4,https://imagenes.feb.es/foto.aspx?c=1509876,1509876,10881404,981214,shoot,00000000-0000-0001-0000-000002486438,10881404,,1,1,2,1,27,,,90.83216207597702|53.31452865093814
474,(FIBWI MALLORCA BASQUET PALMA ) L. BRACEY: ROBO (Robos: 3),1,00:35,,,,4,https://imagenes.feb.es/foto.aspx?c=2583212,2583212,10881403,981214,recovery,00000000-0000-0001-0000-000002486438,10881403,,,,,,,,,
