p1m,p1a,p1p,p2m,p2a,p2p,p3m,p3a,p3p,fgm,fga,fgp,min,minFormatted,sta,bs,tc,mt,ro,rd,rt,rf,to,st,ind,pllss,val,assist,reb,pf,pts,inn,captain,id,no,name,logo,team_name
0,0,"0,0",0,0,"0,0",0,1,"0,0",0,1,"0,0",135,02:15,,0,0,0,0,0,0,0,0,0,,-3,-1,0,0,0,0,0,0,2433193,1,M. SPEIGHT,https://imagenes.feb.es/foto.aspx?c=2433193,MONBUS OBRADOIRO
0,0,"0,0",2,2,"100,0",1,4,"25,0",3,6,"50,0",1254,20:54,,0,0,0,0,0,0,0,0,0,,4,2,1,0,3,7,1,0,2524084,5,R. ANDERSSON,https://imagenes.feb.es/foto.aspx?c=2524084,MONBUS OBRADOIRO
2,4,"50,0",1,1,"100,0",0,0,"0,0",1,1,"100,0",1139,18:59,,0,0,0,2,4,6,4,1,0,,21,8,1,6,4,4,1,0,2219665,7,F. DOS ANJOS DE PAULA,https://imagenes.feb.es/foto.aspx?c=2219665,MONBUS OBRADOIRO
0,0,"0,0",0,2,"0,0",2,5,"40,0",2,7,"28,6",1385,23:05,,0,0,0,3,1,4,0,3,3,,12,9,7,4,3,6,1,1,2436780,9,L. WESTERMANN,https://imagenes.feb.es/foto.aspx?c=2436780,MONBUS OBRADOIRO
0,0,"0,0",6,9,"66,7",0,0,"0,0",6,9,"66,7",1246,20:46,,1,0,0,3,1,4,2,2,0,,-8,15,2,4,1,12,0,0,2371461,11,D. KRAVIC,https://imagenes.feb.es/foto.aspx?c=2371461,MONBUS OBRADOIRO
0,0,"0,0",0,0,"0,0",0,0,"0,0",0,0,"0,0",15,00:15,,0,0,0,0,0,0,0,0,0,,-3,0,0,0,0,0,0,0,2082696,16,A. ETXEGUREN GONZALEZ,https://imagenes.feb.es/foto.aspx?c=2082696,MONBUS OBRADOIRO
0,0,"0,0",0,1,"0,0",2,7,"28,6",2,8,"25,0",1216,20:16,,0,0,0,1,2,3,0,0,0,,5,2,1,3,2,6,1,0,2524267,23,Y. BARRUETA,https://imagenes.feb.es/foto.aspx?c=2524267,MONBUS OBRADOIRO
0,0,"0,0",4,4,"100,0",2,4,"50,0",6,8,"75,0",1199,19:59,,0,0,0,2,3,5,1,2,0,,4,16,1,5,1,14,0,0,2528063,24,D. DE SOUSA ANJO BRITO,https://imagenes.feb.es/foto.aspx?c=2528063,MONBUS OBRADOIRO
2,2,"100,0",1,3,"33,3",1,3,"33,3",2,6,"33,3",1221,20:21,,0,0,0,0,1,1,3,1,2,,8,11,6,1,3,7,0,0,2220063,25,S. QUINTELA SALVADOR,https://imagenes.feb.es/foto.aspx?c=2220063,MONBUS OBRADOIRO
2,2,"100,0",3,7,"42,9",3,3,"100,0",6,10,"60,0",1179,19:39,,0,0,0,0,2,2,2,0,1,,2,21,4,2,1,17,1,0,2640794,28,A. BARCELLO,https://imagenes.feb.es/foto.aspx?c=2640794,MONBUS OBRADOIRO
5,6,"83,3",2,2,"100,0",2,2,"100,0",4,4,"100,0",865,14:25,,1,0,0,0,2,2,4,1,0,,2,21,2,2,1,15,0,0,2482605,29,K. LUNDQVIST,https://imagenes.feb.es/foto.aspx?c=2482605,MONBUS OBRADOIRO
0,2,"0,0",4,5,"80,0",1,3,"33,3",5,8,"62,5",1146,19:06,,1,0,0,0,2,2,5,0,0,,6,13,0,2,1,11,0,0,1836771,57,A. GALAN POZO ,https://imagenes.feb.es/foto.aspx?c=1836771,MONBUS OBRADOIRO
1,3,"33,3",4,4,"100,0",0,0,"0,0",4,4,"100,0",1520,25:20,,0,0,1,2,2,4,3,1,0,,-2,12,1,4,2,9,0,0,2788739,1,L. SMITH,https://imagenes.feb.es/foto.aspx?c=2788739,FIBWI MALLORCA BASQUET PALMA 
0,0,"0,0",2,3,"66,7",1,3,"33,3",3,6,"50,0",1224,20:24,,0,1,0,0,5,5,0,0,0,,-12,7,0,5,2,7,0,0,2838797,5,L. MENUGE,https://imagenes.feb.es/foto.aspx?c=2838797,FIBWI MALLORCA BASQUET PALMA 
0,0,"0,0",0,1,"0,0",2,4,"50,0",2,5,"40,0",1116,18:36,,0,1,0,1,0,1,0,0,0,,3,1,0,1,3,6,1,0,2821058,6,J. BOCCA,https://imagenes.feb.es/foto.aspx?c=2821058,FIBWI MALLORCA BASQUET PALMA 
0,0,"0,0",2,2,"100,0",0,1,"0,0",2,3,"66,7",673,11:13,,0,0,0,0,1,1,0,0,0,,-5,6,2,1,0,4,1,0,2027826,13,O. MATULIONIS,https://imagenes.feb.es/foto.aspx?c=2027826,FIBWI MALLORCA BASQUET PALMA 
0,0,"0,0",0,0,"0,0",0,0,"0,0",0,0,"0,0",170,02:50,,0,0,0,0,0,0,0,0,0,,4,0,0,0,0,0,0,0,2008018,15,O. SIQUIER COSTA,https://imagenes.feb.es/foto.aspx?c=2008018,FIBWI MALLORCA BASQUET PALMA 
