num,text,team,time,deleted,scoreA,scoreB,quarter,logo,idPlayer,idLicense,idTeam,action,logParam1,logParam2,logParam3,logParam4,logParam5,logParam6,logParam7,logParam8,logParam9,logParam10,Position
573,Fin del Cuarto 4,,00:00,,,,4,,,,,period,4,1,,,,,,,,,
572,(LEYMA CORUÑA) J. CREMO: ASISTENCIA (Asistencias: 3),1,00:00,,,,4,https://imagenes.feb.es/foto.aspx?c=2452677,2452677,10865237,980004,assist,00000000-0000-0001-0000-000002486458,10865237,,,,,,,,,
571,(LEYMA CORUÑA) S. BARRO: TIRO DE 2 ANOTADO (Puntos: 13),1,00:00,,83,74,4,https://imagenes.feb.es/foto.aspx?c=2862313,2862313,11141744,980004,shoot,00000000-0000-0001-0000-000002486458,11141744,,1,1,2,,26,,,90.05641727542027|43.86159803906968
570,(HLA ALICANTE) B. COULIBALY: Sustitución (Sale de pista),2,00:01,,,,4,https://imagenes.feb.es/foto.aspx?c=2818653,2818653,10935498,979989,subst,00000000-0000-0002-0000-000002486458,10935498,,,,,,,,,
569,(HLA ALICANTE) S. HOLLANDERS: Sustitución (Entra a pista),2,00:01,,,,4,https://imagenes.feb.es/foto.aspx?c=2825760,2825760,11156938,979989,subst,00000000-0000-0002-0000-000002486458,,11156938,,,,,,,,
568,(HLA ALICANTE) K. LARSEN: Sustitución (Entra a pista),2,00:01,,,,4,https://imagenes.feb.es/foto.aspx?c=2433482,2433482,10901175,979989,subst,00000000-0000-0002-0000-000002486458,,10901175,,,,,,,,
567,(HLA ALICANTE) U. MENDICOTE RUBIO: Sustitución (Sale de pista),2,00:01,,,,4,https://imagenes.feb.es/foto.aspx?c=1869378,1869378,10901177,979989,subst,00000000-0000-0002-0000-000002486458,10901177,,,,,,,,,
566,(LEYMA CORUÑA) D. RADONCIC: REBOTE (Rebotes: 5),1,00:14,,,,4,https://imagenes.feb.es/foto.aspx?c=2843861,2843861,11087584,980004,rebound,00000000-0000-0001-0000-000002486458,11087584,,,,,,,,,
565,(HLA ALICANTE) J. BONE: TIRO DE 2 FALLADO,2,00:14,,,,4,https://imagenes.feb.es/foto.aspx?c=2868623,2868623,11162144,979989,shoot,00000000-0000-0002-0000-000002486458,11162144,,0,1,2,,12,,,12.62341379880518|63.52369371175609
564,(HLA ALICANTE) B. COULIBALY: REBOTE (Rebotes: 7),2,00:23,,,,4,https://imagenes.feb.es/foto.aspx?c=2818653,2818653,10935498,979989,rebound,00000000-0000-0002-0000-000002486458,10935498,,,,,,,,,
563,(HLA ALICANTE) B. COULIBALY: TAPÓN (Tapones: 4),2,00:23,,,,4,https://imagenes.feb.es/foto.aspx?c=2818653,2818653,10935498,979989,blockshot,00000000-0000-0002-0000-000002486458,10935498,,,,,,,,,
562,(LEYMA CORUÑA) P. JORGENSEN: TIRO DE 3 FALLADO,1,00:23,,,,4,https://imagenes.feb.es/foto.aspx?c=2371535,2371535,10865238,980004,shoot,00000000-0000-0001-0000-000002486458,10865238,,0,1,3,,16,,,70.09873426727886|24.073463772359272
561,(HLA ALICANTE) U. MENDICOTE RUBIO: Sustitución (Entra a pista),2,00:44,,,,4,https://imagenes.feb.es/foto.aspx?c=1869378,1869378,10901177,979989,subst,00000000-0000-0002-0000-000002486458,,10901177,,,,,,,,
560,(HLA ALICANTE) B. COULIBALY: Sustitución (Entra a pista),2,00:44,,,,4,https://imagenes.feb.es/foto.aspx?c=2818653,2818653,10935498,979989,subst,00000000-0000-0002-0000-000002486458,,10935498,,,,,,,,
559,(LEYMA CORUÑA) P. JORGENSEN: Sustitución (Entra a pista),1,00:44,,,,4,https://imagenes.feb.es/foto.aspx?c=2371535,2371535,10865238,980004,subst,00000000-0000-0001-0000-000002486458,,10865238,,,,,,,,
558,(HLA ALICANTE) K. LARSEN: Sustitución (Sale de pista),2,00:44,,,,4,https://imagenes.feb.es/foto.aspx?c=2433482,2433482,10901175,979989,subst,00000000-0000-0002-0000-000002486458,10901175,,,,,,,,,
557,(LEYMA CORUÑA) G. JOU COLL: Sustitución (Sale de pista),1,00:44,,,,4,https://imagenes.feb.es/foto.aspx?c=1491674,1491674,10865234,980004,subst,00000000-0000-0001-0000-000002486458,10865234,,,,,,,,,
