p1m,p1a,p1p,p2m,p2a,p2p,p3m,p3a,p3p,fgm,fga,fgp,min,minFormatted,sta,bs,tc,mt,ro,rd,rt,rf,to,st,ind,pllss,val,assist,reb,pf,pts,inn,captain,id,no,name,logo,team_name
2,2,"100,0",4,6,"66,7",0,4,"0,0",4,10,"40,0",1473,24:33,,0,1,0,2,3,5,1,1,1,,12,9,0,5,1,10,0,0,2862304,1,C. POLYNICE,https://imagenes.feb.es/foto.aspx?c=2862304,GRUPO CAESA SEGUROS FC CARTAGENA CB
4,4,"100,0",3,3,"100,0",0,3,"0,0",3,6,"50,0",1335,22:15,,0,0,1,2,4,6,3,1,1,,4,16,3,6,3,10,1,0,2159336,2,A. GARUBA ALARI,https://imagenes.feb.es/foto.aspx?c=2159336,GRUPO CAESA SEGUROS FC CARTAGENA CB
0,0,"0,0",0,0,"0,0",0,0,"0,0",0,0,"0,0",0,00:00,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,2064701,3,A. SAAVEDRA JIMENEZ,https://imagenes.feb.es/foto.aspx?c=2064701,GRUPO CAESA SEGUROS FC CARTAGENA CB
2,4,"50,0",6,7,"85,7",2,5,"40,0",8,12,"66,7",1414,23:34,,0,0,0,0,1,1,3,0,2,,-15,19,0,1,1,20,0,0,2816796,4,I. RIVERA CARROLL,https://imagenes.feb.es/foto.aspx?c=2816796,GRUPO CAESA SEGUROS FC CARTAGENA CB
0,0,"0,0",0,0,"0,0",0,2,"0,0",0,2,"0,0",592,09:52,,0,0,0,0,1,1,0,1,1,,-2,-1,2,1,2,0,0,1,1384223,5,A. MARTIN MARIN,https://imagenes.feb.es/foto.aspx?c=1384223,GRUPO CAESA SEGUROS FC CARTAGENA CB
4,4,"100,0",2,3,"66,7",1,7,"14,3",3,10,"30,0",1808,30:08,,0,0,0,1,3,4,4,1,1,,-11,14,5,4,3,11,1,0,2862296,10,K. WEBSTER,https://imagenes.feb.es/foto.aspx?c=2862296,GRUPO CAESA SEGUROS FC CARTAGENA CB
0,0,"0,0",1,2,"50,0",0,0,"0,0",1,2,"50,0",691,11:31,,0,0,0,1,1,2,0,0,0,,-27,3,0,2,0,2,1,0,2525411,11,E. IDEHEN IDEHEN,https://imagenes.feb.es/foto.aspx?c=2525411,GRUPO CAESA SEGUROS FC CARTAGENA CB
1,2,"50,0",0,2,"0,0",1,4,"25,0",1,6,"16,7",927,15:27,,1,0,0,0,4,4,2,1,1,,-25,5,0,4,0,4,1,0,1923881,12,A. DOMENECH FONTANA,https://imagenes.feb.es/foto.aspx?c=1923881,GRUPO CAESA SEGUROS FC CARTAGENA CB
3,4,"75,0",2,2,"100,0",1,1,"100,0",3,3,"100,0",1709,28:29,,0,0,1,1,6,7,2,3,0,,14,13,1,7,3,10,0,0,2820135,13,V. FAVERANI TATSCH,https://imagenes.feb.es/foto.aspx?c=2820135,GRUPO CAESA SEGUROS FC CARTAGENA CB
0,0,"0,0",0,0,"0,0",1,4,"25,0",1,4,"25,0",656,10:56,,0,0,0,0,1,1,0,1,0,,0,-1,0,1,1,3,0,0,2736779,15,M. AYESA RODRIGUEZ,https://imagenes.feb.es/foto.aspx?c=2736779,GRUPO CAESA SEGUROS FC CARTAGENA CB
