Team,No,Starter,Player,Min,PTS,2PM,2PA,2P%,3PM,3PA,3P%,FGM,FGA,FG%,FTM,FTA,FT%,OREB,DREB,TREB,AST,TOV,STL,BLK,BLKA,DNK,PF,FD,+/-,PIR,Player_ID,Logo_URL,Min_Sec
SÚPER AGROPAL PALENCIA,2,0,A. Wintering,19:19,8,3,11,27.3,0,2,0.0,3,13,23.1,2,3,66.7,1,4,5,1,3,0,0,1,0,0,3,-21,3,2276415,https://imagenes.feb.es/foto.aspx?c=2276415,1159
SÚPER AGROPAL PALENCIA,4,0,O. Gomez Fernandez,00:00,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2186516,https://imagenes.feb.es/foto.aspx?c=2186516,0
SÚPER AGROPAL PALENCIA,5,0,A. Kunkel,18:26,6,2,6,33.3,0,4,0.0,2,10,20.0,2,2,100.0,1,3,4,1,1,1,0,0,0,4,3,-17,2,2734949,https://imagenes.feb.es/foto.aspx?c=2734949,1106
SÚPER AGROPAL PALENCIA,6,1,T. Borg,22:13,2,1,3,33.3,0,1,0.0,1,4,25.0,0,1,0.0,2,1,3,4,1,1,1,0,0,3,4,0,7,2092465,https://imagenes.feb.es/foto.aspx?c=2092465,1333
SÚPER AGROPAL PALENCIA,7,1,X. Oroz Uria,12:16,0,0,2,0.0,0,1,0.0,0,3,0.0,0,0,0.0,0,1,1,0,2,0,0,0,0,0,1,1,-3,1750421,https://imagenes.feb.es/foto.aspx?c=1750421,736
SÚPER AGROPAL PALENCIA,8,1,I. Jakovics,26:13,18,3,8,37.5,2,8,25.0,5,16,31.3,6,7,85.7,1,2,3,3,0,2,0,0,0,4,4,-15,14,2533871,https://imagenes.feb.es/foto.aspx?c=2533871,1573
SÚPER AGROPAL PALENCIA,9,0,M. Kamba,18:27,5,1,1,100.0,1,1,100.0,2,2,100.0,0,0,0.0,2,1,3,2,0,0,0,0,1,1,1,-16,10,2734950,https://imagenes.feb.es/foto.aspx?c=2734950,1107
SÚPER AGROPAL PALENCIA,11,0,M. Rodriguez Barrientos,06:45,0,0,1,0.0,0,2,0.0,0,3,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,-6,-2,1376540,https://imagenes.feb.es/foto.aspx?c=1376540,405
SÚPER AGROPAL PALENCIA,13,1,J. Vrankic,26:59,8,2,3,66.7,1,4,25.0,3,7,42.9,1,2,50.0,1,2,3,0,0,0,0,0,1,2,1,-3,5,2640789,https://imagenes.feb.es/foto.aspx?c=2640789,1619
SÚPER AGROPAL PALENCIA,17,0,M. Armus,21:48,2,1,1,100.0,0,0,0.0,1,1,100.0,0,0,0.0,4,3,7,1,1,0,0,0,0,1,0,-7,8,2818672,https://imagenes.feb.es/foto.aspx?c=2818672,1308
SÚPER AGROPAL PALENCIA,31,1,S. Ugochukwu,16:39,10,4,5,80.0,0,0,0.0,4,5,80.0,2,2,100.0,1,2,3,0,0,1,0,0,1,1,1,-8,13,2738742,https://imagenes.feb.es/foto.aspx?c=2738742,999
SÚPER AGROPAL PALENCIA,35,0,A. Muñoz Borchers,10:55,0,0,1,0.0,0,3,0.0,0,4,0.0,0,0,0.0,0,1,1,1,0,0,0,0,0,5,0,-8,-7,1253254,https://imagenes.feb.es/foto.aspx?c=1253254,655
HLA ALICANTE,3,0,U. Mendicote Rubio,19:19,4,0,1,0.0,1,2,50.0,1,3,33.3,1,2,50.0,3,0,3,2,0,0,0,0,0,0,2,21,8,1869378,https://imagenes.feb.es/foto.aspx?c=1869378,1159
HLA ALICANTE,4,0,S. Ceccardi,19:27,9,2,5,40.0,1,3,33.3,3,8,37.5,2,2,100.0,0,2,2,5,2,2,0,0,0,3,1,30,9,2787126,https://imagenes.feb.es/foto.aspx?c=2787126,1167
