num,text,team,time,deleted,scoreA,scoreB,quarter,logo,idPlayer,idLicense,idTeam,action,logParam1,logParam2,logParam3,logParam4,logParam5,logParam6,logParam7,logParam8,logParam9,logParam10,Position
543,Fin del Cuarto 4,,00:00,,,,4,,,,,period,4,1,,,,,,,,,
542,(MOVISTAR ESTUDIANTES) T. MC GREW: TIRO DE 1 ANOTADO (Puntos: 14),1,00:01,,93,88,4,https://imagenes.feb.es/foto.aspx?c=2818742,2818742,10895676,981431,fthrow,00000000-0000-0001-0000-000002486270,10895676,1,1,,1,0,,,,
541,(MOVISTAR ESTUDIANTES) T. MC GREW: TIRO DE 1 ANOTADO (Puntos: 13),1,00:01,,92,88,4,https://imagenes.feb.es/foto.aspx?c=2818742,2818742,10895676,981431,fthrow,00000000-0000-0001-0000-000002486270,10895676,0,1,,1,0,,,,
540,(INVEREADY GIPUZKOA) I. ARROYO VARELA: FALTA Personal (Faltas: 1. Faltas de equipo: 30). Tiros libres: 2,2,00:01,,,,4,https://imagenes.feb.es/foto.aspx?c=2275973,2275973,10884422,981203,foul,00000000-0000-0002-0000-000002486270,10884422,1,10895676,1,2,0,,,1,
539,(INVEREADY GIPUZKOA) A. NGOM: TIRO DE 2 ANOTADO (Puntos: 7),2,00:04,,91,88,4,https://imagenes.feb.es/foto.aspx?c=2640663,2640663,10884417,981203,shoot,00000000-0000-0002-0000-000002486270,10884417,,1,1,2,,26,,,88.36389255634286|48.272964696339805
538,(MOVISTAR ESTUDIANTES) S. SALIN: Sustitución (Sale de pista),1,00:09,,,,4,https://imagenes.feb.es/foto.aspx?c=2815072,2815072,10895675,981431,subst,00000000-0000-0001-0000-000002486270,10895675,,,,,,,,,
537,(MOVISTAR ESTUDIANTES) L. GIOVANNETTI: Sustitución (Entra a pista),1,00:09,,,,4,https://imagenes.feb.es/foto.aspx?c=2433615,2433615,10895672,981431,subst,00000000-0000-0001-0000-000002486270,,10895672,,,,,,,,
536,(MOVISTAR ESTUDIANTES) J. VAULET: Sustitución (Entra a pista),1,00:09,,,,4,https://imagenes.feb.es/foto.aspx?c=2818741,2818741,10895670,981431,subst,00000000-0000-0001-0000-000002486270,,10895670,,,,,,,,
535,(MOVISTAR ESTUDIANTES) L. NWOGBO: Sustitución (Sale de pista),1,00:09,,,,4,https://imagenes.feb.es/foto.aspx?c=2648543,2648543,10895671,981431,subst,00000000-0000-0001-0000-000002486270,10895671,,,,,,,,,
534,(INVEREADY GIPUZKOA) Tiempo muerto,2,00:09,,,,4,,,,981203,timeout,00000000-0000-0002-0000-000002486270,,,,,,,,,,
533,(MOVISTAR ESTUDIANTES) J. GRANGER: TIRO DE 1 ANOTADO (Puntos: 14),1,00:09,,91,86,4,https://imagenes.feb.es/foto.aspx?c=2734234,2734234,10895669,981431,fthrow,00000000-0000-0001-0000-000002486270,10895669,1,1,,1,0,,,,
532,(MOVISTAR ESTUDIANTES) J. GRANGER: TIRO DE 1 ANOTADO (Puntos: 13),1,00:09,,90,86,4,https://imagenes.feb.es/foto.aspx?c=2734234,2734234,10895669,981431,fthrow,00000000-0000-0001-0000-000002486270,10895669,0,1,,1,0,,,,
