p1m,p1a,p1p,p2m,p2a,p2p,p3m,p3a,p3p,fgm,fga,fgp,min,minFormatted,sta,bs,tc,mt,ro,rd,rt,rf,to,st,ind,pllss,val,assist,reb,pf,pts,inn,captain,id,no,name,logo,team_name
5,6,"83,3",3,5,"60,0",0,1,"0,0",3,6,"50,0",1641,27:21,,1,1,0,1,4,5,4,0,0,,-5,18,1,5,0,11,1,0,1869378,3,U. MENDICOTE RUBIO,https://imagenes.feb.es/foto.aspx?c=1869378,HLA ALICANTE
3,3,"100,0",2,2,"100,0",1,3,"33,3",3,5,"60,0",1277,21:17,,0,0,0,0,1,1,3,2,2,,-6,10,1,1,3,10,0,0,2787126,4,S. CECCARDI,https://imagenes.feb.es/foto.aspx?c=2787126,HLA ALICANTE
2,2,"100,0",1,4,"25,0",1,5,"20,0",2,9,"22,2",1579,26:19,,0,1,0,2,2,4,1,0,1,,-12,7,2,4,1,7,1,0,2825760,7,S. HOLLANDERS,https://imagenes.feb.es/foto.aspx?c=2825760,HLA ALICANTE
0,0,"0,0",0,0,"0,0",0,1,"0,0",0,1,"0,0",882,14:42,,0,0,0,0,3,3,1,2,2,,-9,2,0,3,1,0,0,0,2734619,8,J. MWEMA,https://imagenes.feb.es/foto.aspx?c=2734619,HLA ALICANTE
2,4,"50,0",1,6,"16,7",1,4,"25,0",2,10,"20,0",1891,31:31,,0,1,0,1,4,5,3,0,0,,-11,10,5,5,0,7,1,0,2863973,10,E. POLANCO TAVAREZ,https://imagenes.feb.es/foto.aspx?c=2863973,HLA ALICANTE
0,0,"0,0",0,0,"0,0",0,0,"0,0",0,0,"0,0",119,01:59,,0,0,0,0,0,0,0,0,0,,-2,0,0,0,0,0,0,0,2818653,12,B. COULIBALY,https://imagenes.feb.es/foto.aspx?c=2818653,HLA ALICANTE
13,15,"86,7",3,8,"37,5",0,3,"0,0",3,11,"27,3",1752,29:12,,1,0,0,3,6,9,10,3,1,,-2,26,1,9,2,19,0,1,2433482,13,K. LARSEN,https://imagenes.feb.es/foto.aspx?c=2433482,HLA ALICANTE
0,0,"0,0",0,3,"0,0",0,0,"0,0",0,3,"0,0",611,10:11,,1,0,0,0,0,0,0,1,0,,-20,-4,0,0,1,0,1,0,1997161,14,I. TAMBA VILLEN,https://imagenes.feb.es/foto.aspx?c=1997161,HLA ALICANTE
0,0,"0,0",0,0,"0,0",0,2,"0,0",0,2,"0,0",566,09:26,,0,0,0,0,0,0,0,1,0,,-2,-3,0,0,0,0,0,0,1676991,21,A. JORDA RODRIGUEZ,https://imagenes.feb.es/foto.aspx?c=1676991,HLA ALICANTE
0,0,"0,0",0,2,"0,0",0,0,"0,0",0,2,"0,0",313,05:13,,0,0,0,0,1,1,0,0,0,,-3,-3,0,1,2,0,0,0,2817123,23,D. GEU,https://imagenes.feb.es/foto.aspx?c=2817123,HLA ALICANTE
0,0,"0,0",0,0,"0,0",0,0,"0,0",0,0,"0,0",174,02:54,,0,0,0,0,0,0,0,0,0,,-6,-3,0,0,3,0,0,0,1381662,24,S. LLORENTE PAZ,https://imagenes.feb.es/foto.aspx?c=1381662,HLA ALICANTE
2,2,"100,0",1,2,"50,0",0,1,"0,0",1,3,"33,3",1195,19:55,,0,0,0,1,1,2,3,1,1,,-12,6,2,2,3,4,1,0,1285873,33,M. TORRES CUEVAS,https://imagenes.feb.es/foto.aspx?c=1285873,HLA ALICANTE
0,1,"0,0",1,1,"100,0",1,7,"14,3",2,8,"25,0",1776,29:36,,0,0,0,0,4,4,1,1,1,,19,3,1,4,1,5,0,0,1715117,00,E. VICEDO AYALA,https://imagenes.feb.es/foto.aspx?c=1715117,HESTIA MENORCA
0,0,"0,0",1,1,"100,0",0,1,"0,0",1,2,"50,0",591,09:51,,0,0,1,2,2,4,0,3,0,,-6,-1,0,4,3,2,0,0,2785180,1,J. CONE,https://imagenes.feb.es/foto.aspx?c=2785180,HESTIA MENORCA
