p1m,p1a,p1p,p2m,p2a,p2p,p3m,p3a,p3p,fgm,fga,fgp,min,minFormatted,sta,bs,tc,mt,ro,rd,rt,rf,to,st,ind,pllss,val,assist,reb,pf,pts,inn,captain,id,no,name,logo,team_name
1,2,"50,0",4,6,"66,7",4,7,"57,1",8,13,"61,5",1823,30:23,,0,0,0,0,4,4,2,6,1,,-12,18,3,4,1,21,1,0,2839186,3,M. TOWNES VILLAR,https://imagenes.feb.es/foto.aspx?c=2839186,ALIMERKA OVIEDO BALONCESTO
0,0,"0,0",1,2,"50,0",0,0,"0,0",1,2,"50,0",569,09:29,,1,1,0,0,0,0,0,1,0,,-14,0,0,0,1,2,0,0,1853585,4,A. FAURE RIBES,https://imagenes.feb.es/foto.aspx?c=1853585,ALIMERKA OVIEDO BALONCESTO
3,4,"75,0",1,3,"33,3",1,6,"16,7",2,9,"22,2",962,16:02,,0,0,0,0,3,3,3,0,0,,-4,9,3,3,0,8,0,0,2815325,5,G. PARHAM II,https://imagenes.feb.es/foto.aspx?c=2815325,ALIMERKA OVIEDO BALONCESTO
1,2,"50,0",0,2,"0,0",1,3,"33,3",1,5,"20,0",1429,23:49,,0,0,0,1,0,1,2,0,3,,-15,8,3,1,0,4,0,0,2822575,7,D. DUSCAK,https://imagenes.feb.es/foto.aspx?c=2822575,ALIMERKA OVIEDO BALONCESTO
2,4,"50,0",1,3,"33,3",1,2,"50,0",2,5,"40,0",1137,18:57,,0,0,0,0,2,2,2,1,0,,1,3,0,2,2,7,1,0,2822577,11,F. COPES,https://imagenes.feb.es/foto.aspx?c=2822577,ALIMERKA OVIEDO BALONCESTO
2,2,"100,0",1,4,"25,0",0,0,"0,0",1,4,"25,0",1188,19:48,,0,1,0,1,1,2,2,1,3,,2,6,1,2,2,4,1,0,2822578,14,D. SHELIST,https://imagenes.feb.es/foto.aspx?c=2822578,ALIMERKA OVIEDO BALONCESTO
3,3,"100,0",0,1,"0,0",0,4,"0,0",0,5,"0,0",982,16:22,,0,1,0,0,1,1,1,1,1,,-3,-1,0,1,1,3,0,0,2735658,24,C. HERMANSON,https://imagenes.feb.es/foto.aspx?c=2735658,ALIMERKA OVIEDO BALONCESTO
2,2,"100,0",1,3,"33,3",1,4,"25,0",2,7,"28,6",1057,17:37,,0,1,0,2,3,5,3,2,0,,-11,5,0,5,3,7,0,0,2819514,35,F. NWAOKORIE,https://imagenes.feb.es/foto.aspx?c=2819514,ALIMERKA OVIEDO BALONCESTO
0,2,"0,0",1,1,"100,0",0,0,"0,0",1,1,"100,0",1194,19:54,,0,0,0,1,3,4,2,0,1,,-4,5,0,4,2,2,1,0,1662155,41,R. COSIALLS BORRAS,https://imagenes.feb.es/foto.aspx?c=1662155,ALIMERKA OVIEDO BALONCESTO
0,0,"0,0",0,0,"0,0",0,0,"0,0",0,0,"0,0",168,02:48,,0,0,0,0,0,0,0,1,0,,-3,-2,0,0,1,0,0,0,1821152,44,P. GONZALEZ LONGARELA,https://imagenes.feb.es/foto.aspx?c=1821152,ALIMERKA OVIEDO BALONCESTO
