p1m,p1a,p1p,p2m,p2a,p2p,p3m,p3a,p3p,fgm,fga,fgp,min,minFormatted,sta,bs,tc,mt,ro,rd,rt,rf,to,st,ind,pllss,val,assist,reb,pf,pts,inn,captain,id,no,name,logo,team_name
0,0,"0,0",0,2,"0,0",0,1,"0,0",0,3,"0,0",767,12:47,,0,0,0,2,0,2,1,0,1,,6,0,1,2,2,0,1,0,2819191,1,M. HERON,https://imagenes.feb.es/foto.aspx?c=2819191,SÚPER AGROPAL PALENCIA
0,0,"0,0",3,6,"50,0",2,3,"66,7",5,9,"55,6",1154,19:14,,0,0,0,1,2,3,0,1,1,,5,13,2,3,0,12,0,0,2276415,2,A. WINTERING,https://imagenes.feb.es/foto.aspx?c=2276415,SÚPER AGROPAL PALENCIA
0,0,"0,0",0,0,"0,0",0,0,"0,0",0,0,"0,0",0,00:00,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,2186516,4,O. GOMEZ FERNANDEZ,https://imagenes.feb.es/foto.aspx?c=2186516,SÚPER AGROPAL PALENCIA
5,5,"100,0",2,3,"66,7",3,5,"60,0",5,8,"62,5",1813,30:13,,0,0,0,0,1,1,3,1,1,,7,19,3,1,3,18,0,0,2092465,6,T. BORG,https://imagenes.feb.es/foto.aspx?c=2092465,SÚPER AGROPAL PALENCIA
0,0,"0,0",2,3,"66,7",1,1,"100,0",3,4,"75,0",730,12:10,,0,0,1,1,1,2,0,2,0,,1,6,1,2,1,7,0,0,1750421,7,X. OROZ URIA,https://imagenes.feb.es/foto.aspx?c=1750421,SÚPER AGROPAL PALENCIA
1,2,"50,0",0,0,"0,0",4,9,"44,4",4,9,"44,4",1485,24:45,,0,0,0,0,4,4,4,3,2,,6,16,4,4,2,13,1,0,2533871,8,I. JAKOVICS,https://imagenes.feb.es/foto.aspx?c=2533871,SÚPER AGROPAL PALENCIA
0,0,"0,0",6,6,"100,0",1,2,"50,0",7,8,"87,5",1251,20:51,,0,0,3,6,2,8,1,1,1,,11,23,2,8,2,15,1,1,2734950,9,M. KAMBA,https://imagenes.feb.es/foto.aspx?c=2734950,SÚPER AGROPAL PALENCIA
2,2,"100,0",4,4,"100,0",0,4,"0,0",4,8,"50,0",1542,25:42,,0,0,0,0,2,2,2,1,3,,4,10,1,2,3,10,1,0,2640789,13,J. VRANKIC,https://imagenes.feb.es/foto.aspx?c=2640789,SÚPER AGROPAL PALENCIA
2,4,"50,0",2,3,"66,7",0,1,"0,0",2,4,"50,0",1231,20:31,,0,1,1,2,1,3,2,5,1,,5,0,0,3,3,6,1,0,2818672,17,M. ARMUS,https://imagenes.feb.es/foto.aspx?c=2818672,SÚPER AGROPAL PALENCIA
2,2,"100,0",2,4,"50,0",1,1,"100,0",3,5,"60,0",960,16:00,,0,0,0,0,0,0,1,0,0,,-1,8,2,0,2,9,0,0,2217440,33,V. VUCETIC,https://imagenes.feb.es/foto.aspx?c=2217440,SÚPER AGROPAL PALENCIA
3,3,"100,0",3,4,"75,0",0,4,"0,0",3,8,"37,5",858,14:18,,0,0,0,0,2,2,2,0,1,,8,7,0,2,2,9,0,0,1253254,35,A. MUÑOZ BORCHERS,https://imagenes.feb.es/foto.aspx?c=1253254,SÚPER AGROPAL PALENCIA
0,0,"0,0",0,0,"0,0",0,0,"0,0",0,0,"0,0",209,03:29,,0,0,0,0,1,1,0,1,0,,8,-1,0,1,1,0,0,0,2867081,88,G. LEVY,https://imagenes.feb.es/foto.aspx?c=2867081,SÚPER AGROPAL PALENCIA
5,6,"83,3",0,0,"0,0",1,3,"33,3",1,3,"33,3",1111,18:31,,0,0,0,1,0,1,4,3,1,,-10,9,3,1,2,8,1,0,2557970,00,D. CUEVAS SIMARRO,https://imagenes.feb.es/foto.aspx?c=2557970,LEYMA CORUÑA
2,2,"100,0",0,4,"0,0",1,3,"33,3",1,7,"14,3",1113,18:33,,0,0,0,0,2,2,3,1,0,,-7,2,1,2,2,5,0,0,2371535,4,P. JORGENSEN,https://imagenes.feb.es/foto.aspx?c=2371535,LEYMA CORUÑA
2,4,"50,0",0,2,"0,0",3,7,"42,9",3,9,"33,3",1202,20:02,,0,0,0,3,0,3,1,0,1,,3,9,2,3,1,11,1,1,1491674,5,G. JOU COLL,https://imagenes.feb.es/foto.aspx?c=1491674,LEYMA CORUÑA
0,0,"0,0",1,2,"50,0",0,1,"0,0",1,3,"33,3",363,06:03,,0,0,0,2,0,2,1,0,0,,12,3,1,2,1,2,0,0,2814191,6,M. BRAZ,https://imagenes.feb.es/foto.aspx?c=2814191,LEYMA CORUÑA
2,2,"100,0",3,3,"100,0",0,1,"0,0",3,4,"75,0",1125,18:45,,0,0,1,2,0,2,3,2,1,,-6,12,3,2,2,8,1,0,2843861,8,D. RADONCIC,https://imagenes.feb.es/foto.aspx?c=2843861,LEYMA CORUÑA
3,3,"100,0",4,6,"66,7",2,3,"66,7",6,9,"66,7",1319,21:59,,0,0,0,0,0,0,2,2,0,,-4,17,3,0,0,17,0,0,2644143,9,C. DE SOUZA PACHECO,https://imagenes.feb.es/foto.aspx?c=2644143,LEYMA CORUÑA
0,0,"0,0",0,1,"0,0",1,3,"33,3",1,4,"25,0",686,11:26,,0,0,0,0,2,2,0,0,0,,-10,3,2,2,1,3,0,0,2814190,13,D. BRNOVIC,https://imagenes.feb.es/foto.aspx?c=2814190,LEYMA CORUÑA
0,0,"0,0",2,2,"100,0",0,0,"0,0",2,2,"100,0",835,13:55,,1,0,0,0,0,0,0,3,2,,-11,1,0,0,3,4,0,0,1848359,21,I. DIOP GAYE,https://imagenes.feb.es/foto.aspx?c=1848359,LEYMA CORUÑA
1,1,"100,0",0,4,"0,0",4,8,"50,0",4,12,"33,3",1606,26:46,,0,0,0,1,3,4,2,2,0,,-11,9,2,4,2,13,1,0,2452677,24,J. CREMO,https://imagenes.feb.es/foto.aspx?c=2452677,LEYMA CORUÑA
2,2,"100,0",1,1,"100,0",0,0,"0,0",1,1,"100,0",687,11:27,,0,0,0,1,1,2,3,0,1,,-1,8,0,2,2,4,1,0,2862313,34,S. BARRO,https://imagenes.feb.es/foto.aspx?c=2862313,LEYMA CORUÑA
0,0,"0,0",0,1,"0,0",0,0,"0,0",0,1,"0,0",1014,16:54,,0,0,0,0,0,0,0,1,0,,-3,-4,0,0,2,0,0,0,2815798,44,A. THIAM,https://imagenes.feb.es/foto.aspx?c=2815798,LEYMA CORUÑA
2,2,"100,0",2,2,"100,0",2,3,"66,7",4,5,"80,0",939,15:39,,0,0,1,1,3,4,2,3,1,,-12,15,0,4,0,12,0,0,1541543,50,J. DIAZ ALEJANO,https://imagenes.feb.es/foto.aspx?c=1541543,LEYMA CORUÑA
