num,text,team,time,deleted,scoreA,scoreB,quarter,logo,idPlayer,idLicense,idTeam,action,logParam1,logParam2,logParam3,logParam4,logParam5,logParam6,logParam7,logParam8,logParam9,logParam10,Position
535,Fin del Cuarto 4,,00:00,,,,4,,,,,period,4,1,,,,,,,,,
534,Fin del Cuarto 4,,00:00,,,,4,,,,,period,4,1,,,,,,,,,
533,(HESTIA MENORCA) S. LITTLESON: Sustitución (Sale de pista),1,00:09,,,,4,https://imagenes.feb.es/foto.aspx?c=2650859,2650859,10901121,981300,subst,00000000-0000-0001-0000-000002486295,10901121,,,,,,,,,
532,(HESTIA MENORCA) P. MOLINS CALDERON: Sustitución (Entra a pista),1,00:09,,,,4,https://imagenes.feb.es/foto.aspx?c=1784407,1784407,10901119,981300,subst,00000000-0000-0001-0000-000002486295,,10901119,,,,,,,,
531,(HESTIA MENORCA) S. LITTLESON: TIRO DE 1 ANOTADO (Puntos: 26),1,00:29,,97,61,4,https://imagenes.feb.es/foto.aspx?c=2650859,2650859,10901121,981300,fthrow,00000000-0000-0001-0000-000002486295,10901121,1,1,,1,0,,,,
530,(HESTIA MENORCA) S. LITTLESON: TIRO DE 1 ANOTADO (Puntos: 25),1,00:29,,96,61,4,https://imagenes.feb.es/foto.aspx?c=2650859,2650859,10901121,981300,fthrow,00000000-0000-0001-0000-000002486295,10901121,0,1,,1,0,,,,
529,(GRUPO CAESA SEGUROS FC CARTAGENA CB) S. SVEJCAR: FALTA Personal (Faltas: 2. Faltas de equipo: 23). Tiros libres: 2,2,00:33,,,,4,https://imagenes.feb.es/foto.aspx?c=2816849,2816849,10888534,981251,foul,00000000-0000-0002-0000-000002486295,10888534,1,10901121,1,2,0,,,1,
528,(HESTIA MENORCA) V. ARTEAGA GONZALEZ: REBOTE (Rebotes: 5),1,00:35,,,,4,https://imagenes.feb.es/foto.aspx?c=1382456,1382456,10901116,981300,rebound,00000000-0000-0001-0000-000002486295,10901116,,,,,,,,,
527,(GRUPO CAESA SEGUROS FC CARTAGENA CB) S. SVEJCAR: TIRO DE 1 FALLADO,2,00:35,,,,4,https://imagenes.feb.es/foto.aspx?c=2816849,2816849,10888534,981251,fthrow,00000000-0000-0002-0000-000002486295,10888534,1,0,,1,0,,,,
526,(GRUPO CAESA SEGUROS FC CARTAGENA CB) S. SVEJCAR: TIRO DE 1 FALLADO,2,00:35,,,,4,https://imagenes.feb.es/foto.aspx?c=2816849,2816849,10888534,981251,fthrow,00000000-0000-0002-0000-000002486295,10888534,0,0,,1,0,,,,
