num,text,team,time,deleted,scoreA,scoreB,quarter,logo,idPlayer,idLicense,idTeam,action,logParam1,logParam2,logParam3,logParam4,logParam5,logParam6,logParam7,logParam8,logParam9,logParam10,Position
497,Fin del Cuarto 4,,00:00,,,,4,,,,,period,4,1,,,,,,,,,
496,(HLA ALICANTE) E. POLANCO TAVAREZ: TIRO DE 3 FALLADO,1,00:00,,,,4,https://imagenes.feb.es/foto.aspx?c=2863973,2863973,11146255,979989,shoot,00000000-0000-0001-0000-000002486447,11146255,,0,1,3,,16,,,68.05359592741405|23.94742373593253
495,(HESTIA MENORCA) J. CONE: PÉRDIDA (Pérdidas: 3),2,00:11,,,,4,https://imagenes.feb.es/foto.aspx?c=2785180,2785180,10901117,981300,lose,00000000-0000-0002-0000-000002486447,0,,10901117,,,,,,,
494,(HLA ALICANTE) S. CECCARDI: TIRO DE 1 ANOTADO (Puntos: 10),1,00:30,,58,76,4,https://imagenes.feb.es/foto.aspx?c=2787126,2787126,10901178,979989,fthrow,00000000-0000-0001-0000-000002486447,10901178,1,1,,1,0,,,,
493,(HLA ALICANTE) S. CECCARDI: TIRO DE 1 ANOTADO (Puntos: 9),1,00:30,,57,76,4,https://imagenes.feb.es/foto.aspx?c=2787126,2787126,10901178,979989,fthrow,00000000-0000-0001-0000-000002486447,10901178,0,1,,1,0,,,,
492,(HESTIA MENORCA) E. VICEDO AYALA: Sustitución (Sale de pista),2,00:30,,,,4,https://imagenes.feb.es/foto.aspx?c=1715117,1715117,10901123,981300,subst,00000000-0000-0002-0000-000002486447,10901123,,,,,,,,,
491,(HESTIA MENORCA) N. GALETTE: Sustitución (Entra a pista),2,00:30,,,,4,https://imagenes.feb.es/foto.aspx?c=2820270,2820270,10946135,981300,subst,00000000-0000-0002-0000-000002486447,,10946135,,,,,,,,
490,(HESTIA MENORCA) J. CONE: FALTA Personal (Faltas: 3. Faltas de equipo: 25). Tiros libres: 2,2,00:30,,,,4,https://imagenes.feb.es/foto.aspx?c=2785180,2785180,10901117,981300,foul,00000000-0000-0002-0000-000002486447,10901117,1,10901178,1,2,0,,,1,
489,(HESTIA MENORCA) E. VICEDO AYALA: ASISTENCIA (Asistencias: 1),2,00:36,,,,4,https://imagenes.feb.es/foto.aspx?c=1715117,1715117,10901123,981300,assist,00000000-0000-0002-0000-000002486447,10901123,,,,,,,,,
488,(HESTIA MENORCA) S. LITTLESON: TIRO DE 3 ANOTADO (Puntos: 21),2,00:36,,56,76,4,https://imagenes.feb.es/foto.aspx?c=2650859,2650859,10901121,981300,shoot,00000000-0000-0002-0000-000002486447,10901121,,1,1,3,1,3,,,30.183358566291897|76.50571649551846
487,(HESTIA MENORCA) E. VICEDO AYALA: ROBO (Robos: 1),2,00:42,,,,4,https://imagenes.feb.es/foto.aspx?c=1715117,1715117,10901123,981300,recovery,00000000-0000-0002-0000-000002486447,10901123,,,,,,,,,
486,(HLA ALICANTE) K. LARSEN: PÉRDIDA (Pérdidas: 3),1,00:42,,,,4,https://imagenes.feb.es/foto.aspx?c=2433482,2433482,10901175,979989,lose,00000000-0000-0001-0000-000002486447,0,,10901175,,,,,,,
485,(HLA ALICANTE) U. MENDICOTE RUBIO: REBOTE (Rebotes: 5),1,00:52,,,,4,https://imagenes.feb.es/foto.aspx?c=1869378,1869378,10901177,979989,rebound,00000000-0000-0001-0000-000002486447,10901177,,,,,,,,,
484,(HESTIA MENORCA) E. VICEDO AYALA: TIRO DE 3 FALLADO,2,00:52,,,,4,https://imagenes.feb.es/foto.aspx?c=1715117,1715117,10901123,981300,shoot,00000000-0000-0002-0000-000002486447,10901123,,0,1,3,,3,,,16.995769592108026|95.53762064048762
483,(HESTIA MENORCA) E. WEMBI: REBOTE (Rebotes: 5),2,01:10,,,,4,https://imagenes.feb.es/foto.aspx?c=2702840,2702840,10901124,981300,rebound,00000000-0000-0002-0000-000002486447,10901124,,,,,,,,,
482,(HLA ALICANTE) K. LARSEN: TIRO DE 3 FALLADO,1,01:10,,,,4,https://imagenes.feb.es/foto.aspx?c=2433482,2433482,10901175,979989,shoot,00000000-0000-0001-0000-000002486447,10901175,,0,1,3,,17,,,69.04090631785547|41.71893472864799
481,(HLA ALICANTE) K. LARSEN: REBOTE (Rebotes: 9),1,01:32,,,,4,https://imagenes.feb.es/foto.aspx?c=2433482,2433482,10901175,979989,rebound,00000000-0000-0001-0000-000002486447,10901175,,,,,,,,,
480,(HESTIA MENORCA) S. LITTLESON: TIRO DE 3 FALLADO,2,01:32,,,,4,https://imagenes.feb.es/foto.aspx?c=2650859,2650859,10901121,981300,shoot,00000000-0000-0002-0000-000002486447,10901121,,0,1,3,,10,,,34.55571193841871|47.01257587129433
479,(HESTIA MENORCA) F. ZURBRIGGEN: Sustitución (Sale de pista),2,01:40,,,,4,https://imagenes.feb.es/foto.aspx?c=2446720,2446720,11127947,981300,subst,00000000-0000-0002-0000-000002486447,11127947,,,,,,,,,
478,(HESTIA MENORCA) J. CONE: Sustitución (Entra a pista),2,01:40,,,,4,https://imagenes.feb.es/foto.aspx?c=2785180,2785180,10901117,981300,subst,00000000-0000-0002-0000-000002486447,,10901117,,,,,,,,
477,(HESTIA MENORCA) E. WEMBI: REBOTE (Rebotes: 4),2,01:45,,,,4,https://imagenes.feb.es/foto.aspx?c=2702840,2702840,10901124,981300,rebound,00000000-0000-0002-0000-000002486447,10901124,,,,,,,,,
476,(HESTIA MENORCA) S. LITTLESON: TIRO DE 2 FALLADO,2,01:45,,,,4,https://imagenes.feb.es/foto.aspx?c=2650859,2650859,10901121,981300,shoot,00000000-0000-0002-0000-000002486447,10901121,,0,1,2,,8,,,13.046544978574529|74.36305606990226
475,(HESTIA MENORCA) E. WEMBI: REBOTE (Rebotes: 3),2,02:09,,,,4,https://imagenes.feb.es/foto.aspx?c=2702840,2702840,10901124,981300,rebound,00000000-0000-0002-0000-000002486447,10901124,,,,,,,,,
474,(HLA ALICANTE) S. HOLLANDERS: TIRO DE 3 FALLADO,1,02:09,,,,4,https://imagenes.feb.es/foto.aspx?c=2825760,2825760,11156938,979989,shoot,00000000-0000-0001-0000-000002486447,11156938,,0,1,3,,17,,,67.55994718866275|49.15523918171602
473,(HESTIA MENORCA) S. LITTLESON: TIRO DE 3 ANOTADO (Puntos: 18),2,02:34,,56,73,4,https://imagenes.feb.es/foto.aspx?c=2650859,2650859,10901121,981300,shoot,00000000-0000-0002-0000-000002486447,10901121,,1,1,3,,3,,,22.42595252777557|92.13456562021497
472,(HLA ALICANTE) U. MENDICOTE RUBIO: ASISTENCIA (Asistencias: 1),1,02:54,,,,4,https://imagenes.feb.es/foto.aspx?c=1869378,1869378,10901177,979989,assist,00000000-0000-0001-0000-000002486447,10901177,,,,,,,,,
