num,text,team,time,deleted,scoreA,scoreB,quarter,logo,idPlayer,idLicense,idTeam,action,logParam1,logParam2,logParam3,logParam4,logParam5,logParam6,logParam7,logParam8,logParam9,logParam10,Position
552,Fin del Cuarto 4,,00:00,,,,4,,,,,period,4,1,,,,,,,,,
551,(INVEREADY GIPUZKOA) I. ROSA POMPIDO: REBOTE (Rebotes: 3),2,00:13,,,,4,https://imagenes.feb.es/foto.aspx?c=1535344,1535344,10884416,981203,rebound,00000000-0000-0002-0000-000002486304,10884416,,,,,,,,,
550,(GRUPO URETA TIZONA BURGOS) A. HUELVES GARCIA: TIRO DE 3 FALLADO,1,00:13,,,,4,https://imagenes.feb.es/foto.aspx?c=2138600,2138600,10930098,979920,shoot,00000000-0000-0001-0000-000002486304,10930098,,0,1,3,,17,,,69.11142387683742|34.28262739077447
549,(GRUPO URETA TIZONA BURGOS) M. JACKSON: REBOTE (Rebotes: 2),1,00:20,,,,4,https://imagenes.feb.es/foto.aspx?c=2814904,2814904,10930095,979920,rebound,00000000-0000-0001-0000-000002486304,10930095,,,,,,,,,
548,(INVEREADY GIPUZKOA) G. KORSANTIA: TAPÓN (Tapones: 2),2,00:20,,,,4,https://imagenes.feb.es/foto.aspx?c=2813562,2813562,10884419,981203,blockshot,00000000-0000-0002-0000-000002486304,10884419,,,,,,,,,
547,(GRUPO URETA TIZONA BURGOS) M. JACKSON: TIRO DE 2 FALLADO,1,00:20,,,,4,https://imagenes.feb.es/foto.aspx?c=2814904,2814904,10930095,979920,shoot,00000000-0000-0001-0000-000002486304,10930095,,0,1,2,,26,,,86.38928468839885|48.146927544718544
546,(INVEREADY GIPUZKOA) T. MCGHIE: TIRO DE 2 ANOTADO (Puntos: 2),2,00:39,,81,73,4,https://imagenes.feb.es/foto.aspx?c=2814207,2814207,10884423,981203,shoot,00000000-0000-0002-0000-000002486304,10884423,,1,1,2,,12,,,18.547249508517407|48.90315910886254
545,(INVEREADY GIPUZKOA) Tiempo muerto,2,00:44,,,,4,,,,981203,timeout,00000000-0000-0002-0000-000002486304,,,,,,,,,,
544,(INVEREADY GIPUZKOA) G. KORSANTIA: REBOTE (Rebotes: 6),2,00:50,,,,4,https://imagenes.feb.es/foto.aspx?c=2813562,2813562,10884419,981203,rebound,00000000-0000-0002-0000-000002486304,10884419,,,,,,,,,
543,(GRUPO URETA TIZONA BURGOS) A. PARRADO CALABRIA: TIRO DE 3 FALLADO,1,00:50,,,,4,https://imagenes.feb.es/foto.aspx?c=1787348,1787348,10930099,979920,shoot,00000000-0000-0001-0000-000002486304,10930099,,0,1,3,,16,,,75.9520467685984|13.234102856615852
542,(GRUPO URETA TIZONA BURGOS) G. GIL GARCIA: ROBO (Robos: 2),1,01:07,,,,4,https://imagenes.feb.es/foto.aspx?c=1808439,1808439,10930102,979920,recovery,00000000-0000-0001-0000-000002486304,10930102,,,,,,,,,
541,(INVEREADY GIPUZKOA) G. KORSANTIA: PÉRDIDA (Pérdidas: 2),2,01:07,,,,4,https://imagenes.feb.es/foto.aspx?c=2813562,2813562,10884419,981203,lose,00000000-0000-0002-0000-000002486304,0,,10884419,,,,,,,
540,(GRUPO URETA TIZONA BURGOS) A. PARRADO CALABRIA: Sustitución (Entra a pista),1,01:12,,,,4,https://imagenes.feb.es/foto.aspx?c=1787348,1787348,10930099,979920,subst,00000000-0000-0001-0000-000002486304,,10930099,,,,,,,,
