num,text,team,time,deleted,scoreA,scoreB,quarter,logo,idPlayer,idLicense,idTeam,action,logParam1,logParam2,logParam3,logParam4,logParam5,logParam6,logParam7,logParam8,logParam9,logParam10,Position
549,Fin del Cuarto 4,,00:00,,,,4,,,,,period,4,1,,,,,,,,,
548,(MELILLA CIUDAD DEL DEPORTE) P. KRUTOUS: REBOTE (Rebotes: 2),1,00:10,,,,4,https://imagenes.feb.es/foto.aspx?c=2734873,2734873,10901294,979769,rebound,00000000-0000-0001-0000-000002486337,10901294,,,,,,,,,
547,(PALMER BASKET MALLORCA PALMA) J. CARRALERO MARTIN: TIRO DE 2 FALLADO,2,00:10,,,,4,https://imagenes.feb.es/foto.aspx?c=1591996,1591996,10881499,981215,shoot,00000000-0000-0002-0000-000002486337,10881499,,0,1,2,,12,,,13.117066572849861|50.415628006761494
546,(PALMER BASKET MALLORCA PALMA) A. URDIAIN LABAYEN: Sustitución (Entra a pista),2,00:19,,,,4,https://imagenes.feb.es/foto.aspx?c=1593686,1593686,10881494,981215,subst,00000000-0000-0002-0000-000002486337,,10881494,,,,,,,,
545,(MELILLA CIUDAD DEL DEPORTE) L. DEBAUT: Sustitución (Sale de pista),1,00:19,,,,4,https://imagenes.feb.es/foto.aspx?c=2647156,2647156,10901298,979769,subst,00000000-0000-0001-0000-000002486337,10901298,,,,,,,,,
544,(MELILLA CIUDAD DEL DEPORTE) J. GODSPOWER JOHNSON: Sustitución (Entra a pista),1,00:19,,,,4,https://imagenes.feb.es/foto.aspx?c=1878729,1878729,10901293,979769,subst,00000000-0000-0001-0000-000002486337,,10901293,,,,,,,,
543,(PALMER BASKET MALLORCA PALMA) N. CAMACHO DE SÁ: Sustitución (Sale de pista),2,00:19,,,,4,https://imagenes.feb.es/foto.aspx?c=2815273,2815273,10881502,981215,subst,00000000-0000-0002-0000-000002486337,10881502,,,,,,,,,
542,(PALMER BASKET MALLORCA PALMA) Tiempo muerto,2,00:19,,,,4,,,,981215,timeout,00000000-0000-0002-0000-000002486337,,,,,,,,,,
541,(MELILLA CIUDAD DEL DEPORTE) C. DIAZ RODRIGUEZ: ASISTENCIA (Asistencias: 4),1,00:22,,,,4,https://imagenes.feb.es/foto.aspx?c=1251001,1251001,10901300,979769,assist,00000000-0000-0001-0000-000002486337,10901300,,,,,,,,,
540,(MELILLA CIUDAD DEL DEPORTE) L. DEBAUT: TIRO DE 2 ANOTADO (Puntos: 13),1,00:22,,90,76,4,https://imagenes.feb.es/foto.aspx?c=2647156,2647156,10901298,979769,shoot,00000000-0000-0001-0000-000002486337,10901298,,1,1,2,,27,,,90.62059648609234|53.06244857808466
539,(PALMER BASKET MALLORCA PALMA) D. SANADZE: TIRO DE 1 ANOTADO (Puntos: 19),2,00:38,,88,76,4,https://imagenes.feb.es/foto.aspx?c=2850268,2850268,11116224,981215,fthrow,00000000-0000-0002-0000-000002486337,11116224,1,1,,1,0,,,,
538,(PALMER BASKET MALLORCA PALMA) D. SANADZE: TIRO DE 1 ANOTADO (Puntos: 18),2,00:38,,88,75,4,https://imagenes.feb.es/foto.aspx?c=2850268,2850268,11116224,981215,fthrow,00000000-0000-0002-0000-000002486337,11116224,0,1,,1,0,,,,
537,(MELILLA CIUDAD DEL DEPORTE) P. CORDOBA MURO: FALTA Personal (Faltas: 4. Faltas de equipo: 26). Tiros libres: 2,1,00:38,,,,4,https://imagenes.feb.es/foto.aspx?c=1677841,1677841,10901291,979769,foul,00000000-0000-0001-0000-000002486337,10901291,1,11116224,1,2,0,,,1,
536,(MELILLA CIUDAD DEL DEPORTE) L. DEBAUT: ASISTENCIA (Asistencias: 3),1,00:52,,,,4,https://imagenes.feb.es/foto.aspx?c=2647156,2647156,10901298,979769,assist,00000000-0000-0001-0000-000002486337,10901298,,,,,,,,,
535,(MELILLA CIUDAD DEL DEPORTE) P. CORDOBA MURO: TIRO DE 2 ANOTADO (Puntos: 8),1,00:52,,88,74,4,https://imagenes.feb.es/foto.aspx?c=1677841,1677841,10901291,979769,shoot,00000000-0000-0001-0000-000002486337,10901291,,1,1,2,,27,,,93.51199072902644|43.98763807549642
534,(MELILLA CIUDAD DEL DEPORTE) P. KRUTOUS: REBOTE (Rebotes: 1),1,01:16,,,,4,https://imagenes.feb.es/foto.aspx?c=2734873,2734873,10901294,979769,rebound,00000000-0000-0001-0000-000002486337,10901294,,,,,,,,,
533,(PALMER BASKET MALLORCA PALMA) H. ATENCIA SUAREZ: TIRO DE 3 FALLADO,2,01:16,,,,4,https://imagenes.feb.es/foto.aspx?c=2533643,2533643,11095338,981215,shoot,00000000-0000-0002-0000-000002486337,11095338,,0,1,3,,10,,,37.165023032486175|75.87552496780121
