p1m,p1a,p1p,p2m,p2a,p2p,p3m,p3a,p3p,fgm,fga,fgp,min,minFormatted,sta,bs,tc,mt,ro,rd,rt,rf,to,st,ind,pllss,val,assist,reb,pf,pts,inn,captain,id,no,name,logo,team_name
0,0,"0,0",1,2,"50,0",3,5,"60,0",4,7,"57,1",925,15:25,,0,0,0,0,3,3,0,1,1,,-2,12,1,3,0,11,0,0,1878729,0,J. GODSPOWER JOHNSON,https://imagenes.feb.es/foto.aspx?c=1878729,MELILLA CIUDAD DEL DEPORTE
0,0,"0,0",1,2,"50,0",0,0,"0,0",1,2,"50,0",268,04:28,,0,1,0,0,0,0,0,0,0,,-7,1,0,0,0,2,0,0,2864599,3,J. EZQUERRA TRELLES,https://imagenes.feb.es/foto.aspx?c=2864599,MELILLA CIUDAD DEL DEPORTE
0,0,"0,0",3,6,"50,0",1,2,"50,0",4,8,"50,0",609,10:09,,0,1,0,2,2,4,0,1,1,,4,9,2,4,2,9,1,0,2865599,6,J. BERGSTEDT,https://imagenes.feb.es/foto.aspx?c=2865599,MELILLA CIUDAD DEL DEPORTE
1,2,"50,0",3,4,"75,0",0,4,"0,0",3,8,"37,5",1420,23:40,,0,0,0,1,3,4,1,0,2,,15,8,2,4,2,7,0,0,1677841,7,P. CORDOBA MURO,https://imagenes.feb.es/foto.aspx?c=1677841,MELILLA CIUDAD DEL DEPORTE
0,0,"0,0",6,10,"60,0",2,3,"66,7",8,13,"61,5",1391,23:11,,0,0,0,4,4,8,1,0,0,,-2,22,3,8,3,18,1,0,1382710,9,I. CRUZ UCEDA,https://imagenes.feb.es/foto.aspx?c=1382710,MELILLA CIUDAD DEL DEPORTE
0,0,"0,0",0,5,"0,0",1,3,"33,3",1,8,"12,5",1518,25:18,,0,0,0,0,0,0,2,1,0,,0,0,3,0,0,3,1,0,2532075,10,N. HOOVER,https://imagenes.feb.es/foto.aspx?c=2532075,MELILLA CIUDAD DEL DEPORTE
0,0,"0,0",0,0,"0,0",0,0,"0,0",0,0,"0,0",126,02:06,,0,0,0,0,0,0,0,0,0,,2,-1,0,0,1,0,0,0,2734873,12,P. KRUTOUS,https://imagenes.feb.es/foto.aspx?c=2734873,MELILLA CIUDAD DEL DEPORTE
1,2,"50,0",4,5,"80,0",0,3,"0,0",4,8,"50,0",1270,21:10,,1,0,0,2,4,6,2,1,0,,8,10,0,6,2,9,0,0,1373532,13,S. RODRIGUEZ FEBLES,https://imagenes.feb.es/foto.aspx?c=1373532,MELILLA CIUDAD DEL DEPORTE
3,3,"100,0",0,3,"0,0",1,1,"100,0",1,4,"25,0",896,14:56,,0,0,0,1,1,2,3,0,1,,9,10,3,2,2,6,1,1,1251001,22,C. DIAZ RODRIGUEZ,https://imagenes.feb.es/foto.aspx?c=1251001,MELILLA CIUDAD DEL DEPORTE
5,8,"62,5",1,3,"33,3",1,3,"33,3",2,6,"33,3",1602,26:42,,0,0,1,1,1,2,5,2,4,,-4,10,0,2,2,10,1,0,2866764,24,M. CAICEDO SANCHEZ,https://imagenes.feb.es/foto.aspx?c=2866764,MELILLA CIUDAD DEL DEPORTE
1,2,"50,0",0,0,"0,0",0,0,"0,0",0,0,"0,0",605,10:05,,0,0,0,1,0,1,2,1,0,,4,0,0,1,2,1,0,0,2734242,33,M. STILMA,https://imagenes.feb.es/foto.aspx?c=2734242,MELILLA CIUDAD DEL DEPORTE
0,0,"0,0",2,2,"100,0",1,5,"20,0",3,7,"42,9",1370,22:50,,0,0,0,0,1,1,3,1,0,,3,10,7,1,3,7,0,0,1978541,44,J. GARCIA SANCHEZ,https://imagenes.feb.es/foto.aspx?c=1978541,MELILLA CIUDAD DEL DEPORTE
0,0,"0,0",2,2,"100,0",3,6,"50,0",5,8,"62,5",1174,19:34,,0,0,0,0,2,2,1,3,2,,-1,8,1,2,5,13,0,0,2334516,2,J. POWELL,https://imagenes.feb.es/foto.aspx?c=2334516,GRUPO ALEGA CANTABRIA
0,0,"0,0",0,0,"0,0",0,0,"0,0",0,0,"0,0",0,00:00,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1899194,6,C. TABOADA HEISKANEN,https://imagenes.feb.es/foto.aspx?c=1899194,GRUPO ALEGA CANTABRIA
0,0,"0,0",0,0,"0,0",0,2,"0,0",0,2,"0,0",812,13:32,,0,0,0,0,0,0,0,4,0,,-11,-4,2,0,0,0,0,0,2867402,7,D. VAN OOSTRUM,https://imagenes.feb.es/foto.aspx?c=2867402,GRUPO ALEGA CANTABRIA
5,6,"83,3",3,6,"50,0",0,3,"0,0",3,9,"33,3",1811,30:11,,0,0,0,4,5,9,3,3,2,,3,17,3,9,1,11,1,0,841966,8,S. RODRÍGUEZ RAMOS,https://imagenes.feb.es/foto.aspx?c=841966,GRUPO ALEGA CANTABRIA
0,0,"0,0",1,2,"50,0",2,4,"50,0",3,6,"50,0",1034,17:14,,0,0,0,1,3,4,1,2,1,,7,6,2,4,5,8,1,1,1821694,10,G. MARTINEZ DIAZ,https://imagenes.feb.es/foto.aspx?c=1821694,GRUPO ALEGA CANTABRIA
5,5,"100,0",3,5,"60,0",0,1,"0,0",3,6,"50,0",1291,21:31,,1,0,1,2,6,8,5,2,0,,-2,19,0,8,1,11,1,0,2815820,11,J. YU,https://imagenes.feb.es/foto.aspx?c=2815820,GRUPO ALEGA CANTABRIA
1,2,"50,0",2,2,"100,0",0,2,"0,0",2,4,"50,0",1611,26:51,,0,0,0,0,5,5,3,2,2,,-15,9,1,5,2,5,1,0,1676845,12,D. ALDERETE DIAZ,https://imagenes.feb.es/foto.aspx?c=1676845,GRUPO ALEGA CANTABRIA
1,2,"50,0",0,1,"0,0",0,3,"0,0",0,4,"0,0",1241,20:41,,0,0,0,1,1,2,1,0,0,,-5,-4,0,2,3,1,0,0,1442713,15,P. HERNANDEZ MONTENEGRO,https://imagenes.feb.es/foto.aspx?c=1442713,GRUPO ALEGA CANTABRIA
2,2,"100,0",6,12,"50,0",2,5,"40,0",8,17,"47,1",1968,32:48,,0,1,0,0,4,4,4,1,0,,-2,21,4,4,1,20,1,0,2274998,32,R. JOHNSON JR,https://imagenes.feb.es/foto.aspx?c=2274998,GRUPO ALEGA CANTABRIA
0,0,"0,0",4,5,"80,0",0,0,"0,0",4,5,"80,0",1058,17:38,,1,0,0,0,4,4,1,1,0,,-4,10,0,4,2,8,0,0,2446696,34,G. KANDE KIELI,https://imagenes.feb.es/foto.aspx?c=2446696,GRUPO ALEGA CANTABRIA
