Team,No,Starter,Player,Min,PTS,2PM,2PA,2P%,3PM,3PA,3P%,FGM,FGA,FG%,FTM,FTA,FT%,OREB,DREB,TREB,AST,TOV,STL,BLK,BLKA,DNK,PF,FD,+/-,PIR,Player_ID,Logo_URL,Min_Sec
MELILLA CIUDAD DEL DEPORTE,0,0,J. Godspower Johnson,15:25,11,1,2,50.0,3,5,60.0,4,7,57.1,0,0,0.0,0,3,3,1,1,1,0,0,0,0,0,-2,12,1878729,https://imagenes.feb.es/foto.aspx?c=1878729,925
MELILLA CIUDAD DEL DEPORTE,3,0,J. Ezquerra Trelles,04:28,2,1,2,50.0,0,0,0.0,1,2,50.0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,-7,1,2864599,https://imagenes.feb.es/foto.aspx?c=2864599,268
MELILLA CIUDAD DEL DEPORTE,6,1,J. Bergstedt,10:09,9,3,6,50.0,1,2,50.0,4,8,50.0,0,0,0.0,2,2,4,2,1,1,0,1,0,2,0,4,9,2865599,https://imagenes.feb.es/foto.aspx?c=2865599,609
MELILLA CIUDAD DEL DEPORTE,7,0,P. Cordoba Muro,23:40,7,3,4,75.0,0,4,0.0,3,8,37.5,1,2,50.0,1,3,4,2,0,2,0,0,0,2,1,15,8,1677841,https://imagenes.feb.es/foto.aspx?c=1677841,1420
MELILLA CIUDAD DEL DEPORTE,9,1,I. Cruz Uceda,23:11,18,6,10,60.0,2,3,66.7,8,13,61.5,0,0,0.0,4,4,8,3,0,0,0,0,0,3,1,-2,22,1382710,https://imagenes.feb.es/foto.aspx?c=1382710,1391
MELILLA CIUDAD DEL DEPORTE,10,1,N. Hoover,25:18,3,0,5,0.0,1,3,33.3,1,8,12.5,0,0,0.0,0,0,0,3,1,0,0,0,0,0,2,0,0,2532075,https://imagenes.feb.es/foto.aspx?c=2532075,1518
MELILLA CIUDAD DEL DEPORTE,12,0,P. Krutous,02:06,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,2,-1,2734873,https://imagenes.feb.es/foto.aspx?c=2734873,126
MELILLA CIUDAD DEL DEPORTE,13,0,S. Rodriguez Febles,21:10,9,4,5,80.0,0,3,0.0,4,8,50.0,1,2,50.0,2,4,6,0,1,0,1,0,0,2,2,8,10,1373532,https://imagenes.feb.es/foto.aspx?c=1373532,1270
MELILLA CIUDAD DEL DEPORTE,22,1,C. Diaz Rodriguez,14:56,6,0,3,0.0,1,1,100.0,1,4,25.0,3,3,100.0,1,1,2,3,0,1,0,0,0,2,3,9,10,1251001,https://imagenes.feb.es/foto.aspx?c=1251001,896
MELILLA CIUDAD DEL DEPORTE,24,1,M. Caicedo Sanchez,26:42,10,1,3,33.3,1,3,33.3,2,6,33.3,5,8,62.5,1,1,2,0,2,4,0,0,1,2,5,-4,10,2866764,https://imagenes.feb.es/foto.aspx?c=2866764,1602
MELILLA CIUDAD DEL DEPORTE,33,0,M. Stilma,10:05,1,0,0,0.0,0,0,0.0,0,0,0.0,1,2,50.0,1,0,1,0,1,0,0,0,0,2,2,4,0,2734242,https://imagenes.feb.es/foto.aspx?c=2734242,605
MELILLA CIUDAD DEL DEPORTE,44,0,J. Garcia Sanchez,22:50,7,2,2,100.0,1,5,20.0,3,7,42.9,0,0,0.0,0,1,1,7,1,0,0,0,0,3,3,3,10,1978541,https://imagenes.feb.es/foto.aspx?c=1978541,1370
GRUPO ALEGA CANTABRIA,2,0,J. Powell,19:34,13,2,2,100.0,3,6,50.0,5,8,62.5,0,0,0.0,0,2,2,1,3,2,0,0,0,5,1,-1,8,2334516,https://imagenes.feb.es/foto.aspx?c=2334516,1174
GRUPO ALEGA CANTABRIA,6,0,C. Taboada Heiskanen,00:00,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1899194,https://imagenes.feb.es/foto.aspx?c=1899194,0
GRUPO ALEGA CANTABRIA,7,0,D. Van Oostrum,13:32,0,0,0,0.0,0,2,0.0,0,2,0.0,0,0,0.0,0,0,0,2,4,0,0,0,0,0,0,-11,-4,2867402,https://imagenes.feb.es/foto.aspx?c=2867402,812
GRUPO ALEGA CANTABRIA,8,1,S. Rodríguez Ramos,30:11,11,3,6,50.0,0,3,0.0,3,9,33.3,5,6,83.3,4,5,9,3,3,2,0,0,0,1,3,3,17,841966,https://imagenes.feb.es/foto.aspx?c=841966,1811
GRUPO ALEGA CANTABRIA,10,1,G. Martinez Diaz,17:14,8,1,2,50.0,2,4,50.0,3,6,50.0,0,0,0.0,1,3,4,2,2,1,0,0,0,5,1,7,6,1821694,https://imagenes.feb.es/foto.aspx?c=1821694,1034
GRUPO ALEGA CANTABRIA,11,1,J. Yu,21:31,11,3,5,60.0,0,1,0.0,3,6,50.0,5,5,100.0,2,6,8,0,2,0,1,0,1,1,5,-2,19,2815820,https://imagenes.feb.es/foto.aspx?c=2815820,1291
GRUPO ALEGA CANTABRIA,12,1,D. Alderete Diaz,26:51,5,2,2,100.0,0,2,0.0,2,4,50.0,1,2,50.0,0,5,5,1,2,2,0,0,0,2,3,-15,9,1676845,https://imagenes.feb.es/foto.aspx?c=1676845,1611
GRUPO ALEGA CANTABRIA,15,0,P. Hernandez Montenegro,20:41,1,0,1,0.0,0,3,0.0,0,4,0.0,1,2,50.0,1,1,2,0,0,0,0,0,0,3,1,-5,-4,1442713,https://imagenes.feb.es/foto.aspx?c=1442713,1241
GRUPO ALEGA CANTABRIA,32,1,R. Johnson Jr,32:48,20,6,12,50.0,2,5,40.0,8,17,47.1,2,2,100.0,0,4,4,4,1,0,0,1,0,1,4,-2,21,2274998,https://imagenes.feb.es/foto.aspx?c=2274998,1968
GRUPO ALEGA CANTABRIA,34,0,G. Kande Kieli,17:38,8,4,5,80.0,0,0,0.0,4,5,80.0,0,0,0.0,0,4,4,0,1,0,1,0,0,2,1,-4,10,2446696,https://imagenes.feb.es/foto.aspx?c=2446696,1058
