Team,No,Starter,Player,Min,PTS,2PM,2PA,2P%,3PM,3PA,3P%,FGM,FGA,FG%,FTM,FTA,FT%,OREB,DREB,TREB,AST,TOV,STL,BLK,BLKA,DNK,PF,FD,+/-,PIR,Player_ID,Logo_URL,Min_Sec
CLUB OURENSE BALONCESTO,3,1,K. Smith,18:19,9,3,4,75.0,1,3,33.3,4,7,57.1,0,1,0.0,2,0,2,0,0,1,0,1,1,2,2,18,8,2819338,https://imagenes.feb.es/foto.aspx?c=2819338,1099
CLUB OURENSE BALONCESTO,9,0,C. Okanu,11:55,4,1,3,33.3,0,0,0.0,1,3,33.3,2,2,100.0,3,4,7,0,0,0,1,0,0,1,3,5,12,2819330,https://imagenes.feb.es/foto.aspx?c=2819330,715
CLUB OURENSE BALONCESTO,10,0,I. Vazquez Perez,14:11,4,0,2,0.0,0,1,0.0,0,3,0.0,4,6,66.7,0,4,4,1,0,1,0,0,0,0,4,13,9,1778999,https://imagenes.feb.es/foto.aspx?c=1778999,851
CLUB OURENSE BALONCESTO,11,0,M. Fernandez Carballo,15:59,11,4,7,57.1,0,0,0.0,4,7,57.1,3,6,50.0,2,0,2,0,0,2,0,0,0,1,4,10,12,1886852,https://imagenes.feb.es/foto.aspx?c=1886852,959
CLUB OURENSE BALONCESTO,12,0,S. Huguet Carrasco,10:03,2,1,1,100.0,0,1,0.0,1,2,50.0,0,0,0.0,0,0,0,1,0,1,0,0,0,2,0,21,1,1765084,https://imagenes.feb.es/foto.aspx?c=1765084,603
CLUB OURENSE BALONCESTO,22,1,G. Kalscheur,22:14,9,2,5,40.0,1,3,33.3,3,8,37.5,2,4,50.0,1,1,2,3,2,1,0,0,0,2,5,8,9,2819327,https://imagenes.feb.es/foto.aspx?c=2819327,1334
CLUB OURENSE BALONCESTO,23,0,D. Saraiva Seixas,02:57,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,3,0,3,-3,2819332,https://imagenes.feb.es/foto.aspx?c=2819332,177
CLUB OURENSE BALONCESTO,24,1,S. Mc Donnell,24:40,10,2,4,50.0,2,3,66.7,4,7,57.1,0,0,0.0,2,1,3,1,1,2,0,0,0,2,0,10,10,2781800,https://imagenes.feb.es/foto.aspx?c=2781800,1480
CLUB OURENSE BALONCESTO,27,0,M. Iglesias Fernandez,18:16,5,1,1,100.0,0,0,0.0,1,1,100.0,3,4,75.0,1,2,3,3,1,1,1,0,0,1,2,9,12,1863291,https://imagenes.feb.es/foto.aspx?c=1863291,1096
CLUB OURENSE BALONCESTO,28,1,R. Dias Marques Lisboa Santos,25:49,28,7,8,87.5,4,8,50.0,11,16,68.8,2,2,100.0,1,1,2,2,2,2,0,0,0,2,2,13,27,2650871,https://imagenes.feb.es/foto.aspx?c=2650871,1549
CLUB OURENSE BALONCESTO,35,1,R. Gill,09:49,4,2,4,50.0,0,0,0.0,2,4,50.0,0,0,0.0,2,6,8,0,2,0,1,0,1,4,0,12,5,2654188,https://imagenes.feb.es/foto.aspx?c=2654188,589
