p1m,p1a,p1p,p2m,p2a,p2p,p3m,p3a,p3p,fgm,fga,fgp,min,minFormatted,sta,bs,tc,mt,ro,rd,rt,rf,to,st,ind,pllss,val,assist,reb,pf,pts,inn,captain,id,no,name,logo,team_name
2,3,"66,7",4,10,"40,0",0,1,"0,0",4,11,"36,4",1529,25:29,,0,0,0,1,3,4,4,0,2,,-9,11,2,4,3,10,1,0,2276415,2,A. WINTERING,https://imagenes.feb.es/foto.aspx?c=2276415,SÚPER AGROPAL PALENCIA
0,0,"0,0",0,0,"0,0",0,0,"0,0",0,0,"0,0",0,00:00,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,2186516,4,O. GOMEZ FERNANDEZ,https://imagenes.feb.es/foto.aspx?c=2186516,SÚPER AGROPAL PALENCIA
6,8,"75,0",2,7,"28,6",3,8,"37,5",5,15,"33,3",1281,21:21,,0,0,0,1,4,5,6,2,0,,-1,15,0,5,1,19,0,0,2734949,5,A. KUNKEL,https://imagenes.feb.es/foto.aspx?c=2734949,SÚPER AGROPAL PALENCIA
2,3,"66,7",2,3,"66,7",1,3,"33,3",3,6,"50,0",1625,27:05,,1,1,0,0,0,0,3,2,1,,-13,9,2,0,1,9,1,0,2092465,6,T. BORG,https://imagenes.feb.es/foto.aspx?c=2092465,SÚPER AGROPAL PALENCIA
0,0,"0,0",0,1,"0,0",0,0,"0,0",0,1,"0,0",1037,17:17,,0,0,0,1,0,1,1,1,1,,-11,0,1,1,2,0,1,0,1750421,7,X. OROZ URIA,https://imagenes.feb.es/foto.aspx?c=1750421,SÚPER AGROPAL PALENCIA
0,0,"0,0",0,2,"0,0",0,3,"0,0",0,5,"0,0",947,15:47,,0,0,0,0,0,0,0,1,0,,-4,-7,0,0,1,0,0,0,2533871,8,I. JAKOVICS,https://imagenes.feb.es/foto.aspx?c=2533871,SÚPER AGROPAL PALENCIA
0,0,"0,0",0,0,"0,0",0,1,"0,0",0,1,"0,0",1151,19:11,,0,0,0,3,3,6,1,0,1,,1,5,1,6,3,0,0,0,2734950,9,M. KAMBA,https://imagenes.feb.es/foto.aspx?c=2734950,SÚPER AGROPAL PALENCIA
1,2,"50,0",0,2,"0,0",1,1,"100,0",1,3,"33,3",665,11:05,,0,0,0,0,1,1,1,0,0,,2,3,0,1,0,4,0,0,1376540,11,M. RODRIGUEZ BARRIENTOS,https://imagenes.feb.es/foto.aspx?c=1376540,SÚPER AGROPAL PALENCIA
4,7,"57,1",4,10,"40,0",0,3,"0,0",4,13,"30,8",1510,25:10,,0,0,0,5,1,6,5,0,2,,-15,10,0,6,3,12,1,0,2640789,13,J. VRANKIC,https://imagenes.feb.es/foto.aspx?c=2640789,SÚPER AGROPAL PALENCIA
0,0,"0,0",2,2,"100,0",0,0,"0,0",2,2,"100,0",545,09:05,,0,0,0,1,0,1,0,0,0,,14,4,0,1,1,4,0,1,1382607,15,J. GONZALEZ CALVO,https://imagenes.feb.es/foto.aspx?c=1382607,SÚPER AGROPAL PALENCIA
0,5,"0,0",1,4,"25,0",0,0,"0,0",1,4,"25,0",1119,18:39,,1,1,0,3,3,6,3,2,0,,-17,0,0,6,2,2,1,0,2818672,17,M. ARMUS,https://imagenes.feb.es/foto.aspx?c=2818672,SÚPER AGROPAL PALENCIA
0,1,"0,0",2,8,"25,0",0,0,"0,0",2,8,"25,0",591,09:51,,0,2,0,3,1,4,1,1,0,,-7,-1,0,4,2,4,0,0,2738742,31,S. UGOCHUKWU,https://imagenes.feb.es/foto.aspx?c=2738742,SÚPER AGROPAL PALENCIA
1,2,"50,0",2,4,"50,0",0,0,"0,0",2,4,"50,0",1235,20:35,,1,0,0,1,6,7,1,2,0,,8,5,0,7,4,5,0,0,2640663,0,A. NGOM,https://imagenes.feb.es/foto.aspx?c=2640663,INVEREADY GIPUZKOA
0,0,"0,0",0,0,"0,0",1,7,"14,3",1,7,"14,3",1129,18:49,,0,0,0,2,3,5,0,0,1,,1,1,0,5,2,3,0,0,2678649,2,O. HANZLIK,https://imagenes.feb.es/foto.aspx?c=2678649,INVEREADY GIPUZKOA
0,0,"0,0",0,0,"0,0",0,0,"0,0",0,0,"0,0",0,00:00,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,2303399,4,E. MARTINEZ CENDON,https://imagenes.feb.es/foto.aspx?c=2303399,INVEREADY GIPUZKOA
0,0,"0,0",0,0,"0,0",0,1,"0,0",0,1,"0,0",206,03:26,,0,0,0,0,0,0,1,0,0,,5,0,0,0,0,0,0,1,1749125,6,A. ZUBIZARRETA ARANBARRI,https://imagenes.feb.es/foto.aspx?c=1749125,INVEREADY GIPUZKOA
0,0,"0,0",1,2,"50,0",1,3,"33,3",2,5,"40,0",1128,18:48,,0,0,0,1,4,5,0,4,0,,3,1,1,5,3,5,1,0,1447983,9,M. MOTOS CABODEVILLA,https://imagenes.feb.es/foto.aspx?c=1447983,INVEREADY GIPUZKOA
2,2,"100,0",3,7,"42,9",2,2,"100,0",5,9,"55,6",1483,24:43,,0,1,0,2,5,7,1,0,0,,-2,16,0,7,2,14,0,0,2082685,10,M. ANSORREGUI DEBA,https://imagenes.feb.es/foto.aspx?c=2082685,INVEREADY GIPUZKOA
1,1,"100,0",0,2,"0,0",1,4,"25,0",1,6,"16,7",1139,18:59,,0,0,0,1,1,2,1,1,1,,0,4,4,2,2,4,0,0,1822814,11,G. MAIZA APECECHEA,https://imagenes.feb.es/foto.aspx?c=1822814,INVEREADY GIPUZKOA
0,0,"0,0",2,3,"66,7",0,0,"0,0",2,3,"66,7",924,15:24,,2,0,0,1,0,1,4,1,0,,8,5,0,1,4,4,1,0,1988355,12,J. NICOLAU ALEDON,https://imagenes.feb.es/foto.aspx?c=1988355,INVEREADY GIPUZKOA
1,1,"100,0",2,2,"100,0",0,5,"0,0",2,7,"28,6",1755,29:15,,1,0,0,0,4,4,2,4,0,,14,1,1,4,3,5,1,0,2814207,13,T. MCGHIE,https://imagenes.feb.es/foto.aspx?c=2814207,INVEREADY GIPUZKOA
6,6,"100,0",4,6,"66,7",0,1,"0,0",4,7,"57,1",1114,18:34,,0,1,0,3,4,7,5,1,1,,13,20,1,7,4,14,1,0,2813562,22,G. KORSANTIA,https://imagenes.feb.es/foto.aspx?c=2813562,INVEREADY GIPUZKOA
4,5,"80,0",3,4,"75,0",4,9,"44,4",7,13,"53,8",1887,31:27,,0,0,0,3,3,6,3,1,3,,10,30,5,6,1,22,1,0,2275973,24,I. ARROYO VARELA,https://imagenes.feb.es/foto.aspx?c=2275973,INVEREADY GIPUZKOA
