num,text,team,time,deleted,scoreA,scoreB,quarter,logo,idPlayer,idLicense,idTeam,action,logParam1,logParam2,logParam3,logParam4,logParam5,logParam6,logParam7,logParam8,logParam9,logParam10,Position
665,Fin del Cuarto 4,,00:00,,,,4,,,,,period,4,1,,,,,,,,,
664,(CAJA RURAL CB ZAMORA) A. MARTINEZ CLARIANA: TIRO DE 1 ANOTADO (Puntos: 18),2,00:13,,93,101,4,https://imagenes.feb.es/foto.aspx?c=1890908,1890908,10888516,981125,fthrow,00000000-0000-0002-0000-000002486440,10888516,0,1,,1,0,,,,
663,(GRUPO URETA TIZONA BURGOS) R. SEOANE RODICIO: REBOTE (Rebotes: 9),1,00:13,,,,4,https://imagenes.feb.es/foto.aspx?c=1625687,1625687,10930092,979920,rebound,00000000-0000-0001-0000-000002486440,10930092,,,,,,,,,
662,(CAJA RURAL CB ZAMORA) A. MARTINEZ CLARIANA: TIRO DE 1 FALLADO,2,00:13,,,,4,https://imagenes.feb.es/foto.aspx?c=1890908,1890908,10888516,981125,fthrow,00000000-0000-0002-0000-000002486440,10888516,1,0,,1,0,,,,
661,(GRUPO URETA TIZONA BURGOS) A. PARRADO CALABRIA: FALTA Personal (Faltas: 4. Faltas de equipo: 28). Tiros libres: 2,1,00:13,,,,4,https://imagenes.feb.es/foto.aspx?c=1787348,1787348,10930099,979920,foul,00000000-0000-0001-0000-000002486440,10930099,1,10888516,1,2,0,,,1,
660,(CAJA RURAL CB ZAMORA) J. VAN ZEGEREN: Sustitución (Sale de pista),2,00:13,,,,4,https://imagenes.feb.es/foto.aspx?c=2335179,2335179,10888518,981125,subst,00000000-0000-0002-0000-000002486440,10888518,,,,,,,,,
659,(CAJA RURAL CB ZAMORA) A. MARTINEZ CLARIANA: Sustitución (Entra a pista),2,00:13,,,,4,https://imagenes.feb.es/foto.aspx?c=1890908,1890908,10888516,981125,subst,00000000-0000-0002-0000-000002486440,,10888516,,,,,,,,
658,(CAJA RURAL CB ZAMORA) O. LO       : ROBO (Robos: 1),2,00:21,,,,4,https://imagenes.feb.es/foto.aspx?c=2432888,2432888,10888522,981125,recovery,00000000-0000-0002-0000-000002486440,10888522,,,,,,,,,
657,(GRUPO URETA TIZONA BURGOS) J. ZIDEK: PÉRDIDA (Pérdidas: 1),1,00:21,,,,4,https://imagenes.feb.es/foto.aspx?c=2736183,2736183,10930097,979920,lose,00000000-0000-0001-0000-000002486440,0,,10930097,,,,,,,
656,(CAJA RURAL CB ZAMORA) C. ROGERS: Sustitución (Sale de pista),2,00:28,,,,4,https://imagenes.feb.es/foto.aspx?c=2814246,2814246,10888517,981125,subst,00000000-0000-0002-0000-000002486440,10888517,,,,,,,,,
655,(CAJA RURAL CB ZAMORA) O. LO       : Sustitución (Entra a pista),2,00:28,,,,4,https://imagenes.feb.es/foto.aspx?c=2432888,2432888,10888522,981125,subst,00000000-0000-0002-0000-000002486440,,10888522,,,,,,,,
654,(CAJA RURAL CB ZAMORA) C. ROGERS: TIRO DE 1 ANOTADO (Puntos: 19),2,00:28,,93,100,4,https://imagenes.feb.es/foto.aspx?c=2814246,2814246,10888517,981125,fthrow,00000000-0000-0002-0000-000002486440,10888517,1,1,,1,0,,,,
653,(CAJA RURAL CB ZAMORA) C. ROGERS: TIRO DE 1 ANOTADO (Puntos: 18),2,00:28,,93,99,4,https://imagenes.feb.es/foto.aspx?c=2814246,2814246,10888517,981125,fthrow,00000000-0000-0002-0000-000002486440,10888517,0,1,,1,0,,,,
652,(GRUPO URETA TIZONA BURGOS) A. ALONSO RUIZ: Sustitución (Sale de pista),1,00:28,,,,4,https://imagenes.feb.es/foto.aspx?c=2325671,2325671,10930091,979920,subst,00000000-0000-0001-0000-000002486440,10930091,,,,,,,,,
651,(CAJA RURAL CB ZAMORA) J. PERIS CRESPO: Sustitución (Sale de pista),2,00:28,,,,4,https://imagenes.feb.es/foto.aspx?c=1702420,1702420,10888519,981125,subst,00000000-0000-0002-0000-000002486440,10888519,,,,,,,,,
650,(CAJA RURAL CB ZAMORA) T. NASPLER PERAIRE: Sustitución (Entra a pista),2,00:28,,,,4,https://imagenes.feb.es/foto.aspx?c=1947677,1947677,10888524,981125,subst,00000000-0000-0002-0000-000002486440,,10888524,,,,,,,,
649,(GRUPO URETA TIZONA BURGOS) F. TERINS: Sustitución (Entra a pista),1,00:28,,,,4,https://imagenes.feb.es/foto.aspx?c=2814906,2814906,10930096,979920,subst,00000000-0000-0001-0000-000002486440,,10930096,,,,,,,,
