num,text,team,time,deleted,scoreA,scoreB,quarter,logo,idPlayer,idLicense,idTeam,action,logParam1,logParam2,logParam3,logParam4,logParam5,logParam6,logParam7,logParam8,logParam9,logParam10,Position
518,Fin del Cuarto 4,,00:00,,,,4,,,,,period,4,1,,,,,,,,,
517,(HLA ALICANTE) J. MWEMA: ROBO (Robos: 3),1,00:01,,,,4,https://imagenes.feb.es/foto.aspx?c=2734619,2734619,10901179,979989,recovery,00000000-0000-0001-0000-000002486276,10901179,,,,,,,,,
516,(FIBWI MALLORCA BASQUET PALMA ) P. BOMBINO PARADA: PÉRDIDA (Pérdidas: 5),2,00:01,,,,4,https://imagenes.feb.es/foto.aspx?c=2819257,2819257,10929984,981214,lose,00000000-0000-0002-0000-000002486276,0,,10929984,,,,,,,
515,(FIBWI MALLORCA BASQUET PALMA ) P. BOMBINO PARADA: ROBO (Robos: 2),2,00:02,,,,4,https://imagenes.feb.es/foto.aspx?c=2819257,2819257,10929984,981214,recovery,00000000-0000-0002-0000-000002486276,10929984,,,,,,,,,
514,(HLA ALICANTE) J. WALKER: PÉRDIDA (Pérdidas: 5),1,00:02,,,,4,https://imagenes.feb.es/foto.aspx?c=2736303,2736303,10901174,979989,lose,00000000-0000-0001-0000-000002486276,0,,10901174,,,,,,,
513,(FIBWI MALLORCA BASQUET PALMA ) L. CAPALBO: Sustitución (Sale de pista),2,00:09,,,,4,https://imagenes.feb.es/foto.aspx?c=2818075,2818075,10905962,981214,subst,00000000-0000-0002-0000-000002486276,10905962,,,,,,,,,
512,(FIBWI MALLORCA BASQUET PALMA ) P. SANTOS SPENCER: Sustitución (Entra a pista),2,00:09,,,,4,https://imagenes.feb.es/foto.aspx?c=2527396,2527396,10881402,981214,subst,00000000-0000-0002-0000-000002486276,,10881402,,,,,,,,
511,(HLA ALICANTE) Tiempo muerto,1,00:09,,,,4,,,,979989,timeout,00000000-0000-0001-0000-000002486276,,,,,,,,,,
510,(HLA ALICANTE) J. WALKER: TIRO DE 1 ANOTADO (Puntos: 14),1,00:09,,81,74,4,https://imagenes.feb.es/foto.aspx?c=2736303,2736303,10901174,979989,fthrow,00000000-0000-0001-0000-000002486276,10901174,1,1,,1,0,,,,
509,(HLA ALICANTE) J. WALKER: TIRO DE 1 ANOTADO (Puntos: 13),1,00:09,,80,74,4,https://imagenes.feb.es/foto.aspx?c=2736303,2736303,10901174,979989,fthrow,00000000-0000-0001-0000-000002486276,10901174,0,1,,1,0,,,,
508,(HLA ALICANTE) K. LARSEN: TIRO DE 1 ANOTADO (Puntos: 18),1,00:09,,79,74,4,https://imagenes.feb.es/foto.aspx?c=2433482,2433482,10901175,979989,fthrow,00000000-0000-0001-0000-000002486276,10901175,0,1,,1,0,,,,
507,(FIBWI MALLORCA BASQUET PALMA ) L. CAPALBO: Sustitución (Entra a pista),2,00:09,,,,4,https://imagenes.feb.es/foto.aspx?c=2818075,2818075,10905962,981214,subst,00000000-0000-0002-0000-000002486276,,10905962,,,,,,,,
506,(FIBWI MALLORCA BASQUET PALMA ) B. VAZQUEZ ARRAIZA: Sustitución (Sale de pista),2,00:09,,,,4,https://imagenes.feb.es/foto.aspx?c=2783882,2783882,10905961,981214,subst,00000000-0000-0002-0000-000002486276,10905961,,,,,,,,,
505,(FIBWI MALLORCA BASQUET PALMA ) B. VAZQUEZ ARRAIZA: FALTA Técnica (Faltas: 5. Faltas de equipo: 21). Tiros libres: 1,2,00:09,,,,4,https://imagenes.feb.es/foto.aspx?c=2783882,2783882,10905961,981214,foul,00000000-0000-0002-0000-000002486276,10905961,2,,1,1,0,,,1,
504,(FIBWI MALLORCA BASQUET PALMA ) B. VAZQUEZ ARRAIZA: FALTA Antideportiva (Faltas: 5. Faltas de equipo: 21). Tiros libres: 2,2,00:09,,,,4,https://imagenes.feb.es/foto.aspx?c=2783882,2783882,10905961,981214,foul,00000000-0000-0002-0000-000002486276,10905961,3,10901174,1,2,0,,,1,
503,(FIBWI MALLORCA BASQUET PALMA ) P. BOMBINO PARADA: ASISTENCIA (Asistencias: 2),2,00:27,,,,4,https://imagenes.feb.es/foto.aspx?c=2819257,2819257,10929984,981214,assist,00000000-0000-0002-0000-000002486276,10929984,,,,,,,,,
502,(FIBWI MALLORCA BASQUET PALMA ) J. BOCCA: MATE ANOTADO (Puntos: 10),2,00:27,,78,74,4,https://imagenes.feb.es/foto.aspx?c=2821058,2821058,10902449,981214,shoot,00000000-0000-0002-0000-000002486276,10902449,,1,9,2,1,13,,,4.0902682056135|49.9114736306655
501,(FIBWI MALLORCA BASQUET PALMA ) P. BOMBINO PARADA: ROBO (Robos: 1),2,00:31,,,,4,https://imagenes.feb.es/foto.aspx?c=2819257,2819257,10929984,981214,recovery,00000000-0000-0002-0000-000002486276,10929984,,,,,,,,,
500,(HLA ALICANTE) M. TORRES CUEVAS: PÉRDIDA (Pérdidas: 2),1,00:31,,,,4,https://imagenes.feb.es/foto.aspx?c=1285873,1285873,10901176,979989,lose,00000000-0000-0001-0000-000002486276,0,,10901176,,,,,,,
