num,text,team,time,deleted,scoreA,scoreB,quarter,logo,idPlayer,idLicense,idTeam,action,logParam1,logParam2,logParam3,logParam4,logParam5,logParam6,logParam7,logParam8,logParam9,logParam10,Position
496,Fin del Cuarto 4,,00:00,,,,4,,,,,period,4,1,,,,,,,,,
495,Fin del Cuarto 4,,00:00,,,,4,,,,,period,4,1,,,,,,,,,
494,(GRUPO CAESA SEGUROS FC CARTAGENA CB) A. KELLY: ASISTENCIA (Asistencias: 1),2,00:10,,,,4,https://imagenes.feb.es/foto.aspx?c=2816848,2816848,10888536,981251,assist,00000000-0000-0002-0000-000002486273,10888536,,,,,,,,,
493,(GRUPO CAESA SEGUROS FC CARTAGENA CB) I. RIVERA CARROLL: TIRO DE 3 ANOTADO (Puntos: 15),2,00:10,,90,73,4,https://imagenes.feb.es/foto.aspx?c=2816796,2816796,10888533,981251,shoot,00000000-0000-0002-0000-000002486273,10888533,,1,1,3,,10,,,35.19040870807274|46.00426134949137
492,(SÚPER AGROPAL PALENCIA) I. JAKOVICS: TIRO DE 1 ANOTADO (Puntos: 7),1,00:25,,90,70,4,https://imagenes.feb.es/foto.aspx?c=2533871,2533871,10901167,981343,fthrow,00000000-0000-0001-0000-000002486273,10901167,1,1,,1,0,,,,
491,(SÚPER AGROPAL PALENCIA) I. JAKOVICS: TIRO DE 1 ANOTADO (Puntos: 6),1,00:25,,89,70,4,https://imagenes.feb.es/foto.aspx?c=2533871,2533871,10901167,981343,fthrow,00000000-0000-0001-0000-000002486273,10901167,0,1,,1,0,,,,
490,(GRUPO CAESA SEGUROS FC CARTAGENA CB) S. THOMAS: FALTA Personal (Faltas: 2. Faltas de equipo: 20). Tiros libres: 2,2,00:25,,,,4,https://imagenes.feb.es/foto.aspx?c=2816798,2816798,10888535,981251,foul,00000000-0000-0002-0000-000002486273,10888535,1,10901167,1,2,0,,,1,
489,(GRUPO CAESA SEGUROS FC CARTAGENA CB) S. THOMAS: TIRO DE 2 ANOTADO (Puntos: 13),2,00:30,,88,70,4,https://imagenes.feb.es/foto.aspx?c=2816798,2816798,10888535,981251,shoot,00000000-0000-0002-0000-000002486273,10888535,,1,1,2,,13,,,7.545839641572974|42.601206329218726
488,(SÚPER AGROPAL PALENCIA) S. UGOCHUKWU: TIRO DE 2 ANOTADO (Puntos: 4),1,00:38,,88,68,4,https://imagenes.feb.es/foto.aspx?c=2738742,2738742,10901170,981343,shoot,00000000-0000-0001-0000-000002486273,10901170,,1,1,2,,27,,,91.18476924029501|52.810374274842154
487,(GRUPO CAESA SEGUROS FC CARTAGENA CB) I. RIVERA CARROLL: FALTA Personal (Faltas: 3. Faltas de equipo: 19). Tiros libres: 0,2,00:42,,,,4,https://imagenes.feb.es/foto.aspx?c=2816796,2816796,10888533,981251,foul,00000000-0000-0002-0000-000002486273,10888533,1,10901170,1,0,0,,,1,
486,(SÚPER AGROPAL PALENCIA) A. MUÑOZ BORCHERS: TIRO DE 3 FALLADO,1,00:42,,,,4,https://imagenes.feb.es/foto.aspx?c=1253254,1253254,10936624,981343,shoot,00000000-0000-0001-0000-000002486273,10936624,,0,1,3,,17,,,64.45698089937457|64.78408253680156
