p1m,p1a,p1p,p2m,p2a,p2p,p3m,p3a,p3p,fgm,fga,fgp,min,minFormatted,sta,bs,tc,mt,ro,rd,rt,rf,to,st,ind,pllss,val,assist,reb,pf,pts,inn,captain,id,no,name,logo,team_name
0,0,"0,0",2,4,"50,0",4,6,"66,7",6,10,"60,0",1477,24:37,,0,0,0,0,2,2,2,3,1,,-20,14,1,2,1,16,1,0,2814904,5,M. JACKSON,https://imagenes.feb.es/foto.aspx?c=2814904,GRUPO URETA TIZONA BURGOS
3,3,"100,0",3,3,"100,0",1,3,"33,3",4,6,"66,7",1520,25:20,,0,0,0,1,0,1,3,2,0,,-11,15,6,1,3,12,1,0,2814906,8,F. TERINS,https://imagenes.feb.es/foto.aspx?c=2814906,GRUPO URETA TIZONA BURGOS
3,4,"75,0",1,3,"33,3",0,5,"0,0",1,8,"12,5",1261,21:01,,0,0,0,0,7,7,5,2,1,,4,10,5,7,3,5,1,0,1787348,10,A. PARRADO CALABRIA,https://imagenes.feb.es/foto.aspx?c=1787348,GRUPO URETA TIZONA BURGOS
0,0,"0,0",3,5,"60,0",0,0,"0,0",3,5,"60,0",1199,19:59,,0,0,1,0,5,5,0,1,0,,6,6,0,5,2,6,0,0,1572466,13,R. VILA SOLEY,https://imagenes.feb.es/foto.aspx?c=1572466,GRUPO URETA TIZONA BURGOS
0,0,"0,0",1,1,"100,0",0,3,"0,0",1,4,"25,0",770,12:50,,0,0,0,0,0,0,1,0,0,,-9,0,1,0,1,2,0,0,1808439,21,G. GIL GARCIA,https://imagenes.feb.es/foto.aspx?c=1808439,GRUPO URETA TIZONA BURGOS
4,4,"100,0",0,4,"0,0",1,3,"33,3",1,7,"14,3",1030,17:10,,0,0,0,2,3,5,4,2,1,,3,6,0,5,3,7,0,0,2138600,24,A. HUELVES GARCIA,https://imagenes.feb.es/foto.aspx?c=2138600,GRUPO URETA TIZONA BURGOS
0,0,"0,0",0,1,"0,0",0,1,"0,0",0,2,"0,0",559,09:19,,0,0,0,0,1,1,1,0,0,,-9,2,2,1,0,0,0,0,2736183,25,J. ZIDEK,https://imagenes.feb.es/foto.aspx?c=2736183,GRUPO URETA TIZONA BURGOS
2,2,"100,0",2,2,"100,0",0,0,"0,0",2,2,"100,0",1121,18:41,,1,0,0,0,2,2,2,0,0,,-22,9,0,2,2,6,1,0,2814907,31,J. BROWN-FERGUSON,https://imagenes.feb.es/foto.aspx?c=2814907,GRUPO URETA TIZONA BURGOS
0,0,"0,0",0,0,"0,0",0,0,"0,0",0,0,"0,0",89,01:29,,0,0,0,0,1,1,0,0,0,,-9,1,0,1,0,0,0,0,1879609,33,A. ALONSO CUEVAS,https://imagenes.feb.es/foto.aspx?c=1879609,GRUPO URETA TIZONA BURGOS
0,0,"0,0",1,2,"50,0",1,2,"50,0",2,4,"50,0",1311,21:51,,0,0,0,2,3,5,1,0,1,,-15,9,2,5,3,5,1,0,1625687,35,R. SEOANE RODICIO,https://imagenes.feb.es/foto.aspx?c=1625687,GRUPO URETA TIZONA BURGOS
