p1m,p1a,p1p,p2m,p2a,p2p,p3m,p3a,p3p,fgm,fga,fgp,min,minFormatted,sta,bs,tc,mt,ro,rd,rt,rf,to,st,ind,pllss,val,assist,reb,pf,pts,inn,captain,id,no,name,logo,team_name
0,0,"0,0",1,3,"33,3",0,0,"0,0",1,3,"33,3",894,14:54,,2,0,0,0,4,4,1,2,0,,10,1,0,4,4,2,0,0,2640663,0,A. NGOM,https://imagenes.feb.es/foto.aspx?c=2640663,INVEREADY GIPUZKOA
2,3,"66,7",4,6,"66,7",0,2,"0,0",4,8,"50,0",886,14:46,,0,1,0,1,0,1,4,1,1,,12,9,2,1,3,10,0,0,2862573,1,J. TATE,https://imagenes.feb.es/foto.aspx?c=2862573,INVEREADY GIPUZKOA
0,0,"0,0",0,1,"0,0",4,7,"57,1",4,8,"50,0",1013,16:53,,0,0,0,3,2,5,1,0,0,,9,14,1,5,1,12,0,0,2678649,2,O. HANZLIK,https://imagenes.feb.es/foto.aspx?c=2678649,INVEREADY GIPUZKOA
0,0,"0,0",0,0,"0,0",0,0,"0,0",0,0,"0,0",0,00:00,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,1749125,6,A. ZUBIZARRETA ARANBARRI,https://imagenes.feb.es/foto.aspx?c=1749125,INVEREADY GIPUZKOA
0,0,"0,0",0,0,"0,0",0,2,"0,0",0,2,"0,0",1414,23:34,,0,0,0,0,4,4,1,0,1,,16,4,1,4,1,0,1,0,1447983,9,M. MOTOS CABODEVILLA,https://imagenes.feb.es/foto.aspx?c=1447983,INVEREADY GIPUZKOA
0,0,"0,0",4,5,"80,0",0,2,"0,0",4,7,"57,1",1050,17:30,,0,0,1,1,5,6,0,2,0,,15,9,1,6,1,8,0,0,2082685,10,M. ANSORREGUI DEBA,https://imagenes.feb.es/foto.aspx?c=2082685,INVEREADY GIPUZKOA
1,2,"50,0",2,3,"66,7",1,6,"16,7",3,9,"33,3",1122,18:42,,0,0,0,1,2,3,3,0,1,,12,8,2,3,2,8,0,0,1822814,11,G. MAIZA APECECHEA,https://imagenes.feb.es/foto.aspx?c=1822814,INVEREADY GIPUZKOA
3,4,"75,0",4,5,"80,0",0,1,"0,0",4,6,"66,7",1208,20:08,,0,0,1,1,3,4,2,0,1,,13,13,1,4,3,11,1,0,1988355,12,J. NICOLAU ALEDON,https://imagenes.feb.es/foto.aspx?c=1988355,INVEREADY GIPUZKOA
1,2,"50,0",2,4,"50,0",3,10,"30,0",5,14,"35,7",1514,25:14,,0,1,0,1,2,3,2,2,1,,10,7,1,3,2,14,1,0,2814207,13,T. MCGHIE,https://imagenes.feb.es/foto.aspx?c=2814207,INVEREADY GIPUZKOA
6,8,"75,0",4,8,"50,0",0,1,"0,0",4,9,"44,4",1648,27:28,,0,0,0,7,4,11,4,0,0,,6,20,1,11,3,14,1,0,2813562,22,G. KORSANTIA,https://imagenes.feb.es/foto.aspx?c=2813562,INVEREADY GIPUZKOA
