Team,No,Starter,Player,Min,PTS,2PM,2PA,2P%,3PM,3PA,3P%,FGM,FGA,FG%,FTM,FTA,FT%,OREB,DREB,TREB,AST,TOV,STL,BLK,BLKA,DNK,PF,FD,+/-,PIR,Player_ID,Logo_URL,Min_Sec
MONBUS OBRADOIRO,5,0,R. Andersson,14:00,12,3,3,100.0,1,1,100.0,4,4,100.0,3,3,100.0,2,3,5,0,0,0,1,0,0,2,3,28,19,2524084,https://imagenes.feb.es/foto.aspx?c=2524084,840
MONBUS OBRADOIRO,7,1,F. Dos Anjos De Paula,12:53,6,3,7,42.9,0,0,0.0,3,7,42.9,0,0,0.0,3,2,5,1,1,1,0,0,3,3,1,13,6,2219665,https://imagenes.feb.es/foto.aspx?c=2219665,773
MONBUS OBRADOIRO,9,1,L. Westermann,17:01,5,0,1,0.0,1,4,25.0,1,5,20.0,2,2,100.0,0,4,4,4,3,0,0,0,0,3,3,12,6,2436780,https://imagenes.feb.es/foto.aspx?c=2436780,1021
MONBUS OBRADOIRO,10,0,A. Grela Rojas,07:12,2,1,1,100.0,0,0,0.0,1,1,100.0,0,0,0.0,0,2,2,2,1,0,0,0,0,1,0,6,4,2533473,https://imagenes.feb.es/foto.aspx?c=2533473,432
MONBUS OBRADOIRO,11,0,D. Kravic,11:26,10,3,5,60.0,0,0,0.0,3,5,60.0,4,5,80.0,2,4,6,4,2,0,1,0,1,0,3,24,19,2371461,https://imagenes.feb.es/foto.aspx?c=2371461,686
MONBUS OBRADOIRO,16,0,A. Etxeguren Gonzalez,15:22,4,2,3,66.7,0,0,0.0,2,3,66.7,0,0,0.0,1,1,2,0,0,1,0,0,1,2,0,15,4,2082696,https://imagenes.feb.es/foto.aspx?c=2082696,922
MONBUS OBRADOIRO,22,0,T. Munnings,20:53,14,2,4,50.0,3,5,60.0,5,9,55.6,1,2,50.0,0,4,4,5,0,2,0,0,1,1,3,28,22,2734244,https://imagenes.feb.es/foto.aspx?c=2734244,1253
MONBUS OBRADOIRO,23,1,Y. Barrueta,19:07,15,3,3,100.0,3,5,60.0,6,8,75.0,0,1,0.0,1,5,6,1,1,0,0,0,0,2,1,24,17,2524267,https://imagenes.feb.es/foto.aspx?c=2524267,1147
MONBUS OBRADOIRO,24,0,D. De Sousa Anjo Brito,17:14,6,3,3,100.0,0,2,0.0,3,5,60.0,0,0,0.0,0,1,1,3,0,1,0,0,0,0,1,26,10,2528063,https://imagenes.feb.es/foto.aspx?c=2528063,1034
MONBUS OBRADOIRO,25,0,S. Quintela Salvador,18:02,4,2,3,66.7,0,1,0.0,2,4,50.0,0,0,0.0,0,5,5,2,0,1,0,0,0,1,3,39,12,2220063,https://imagenes.feb.es/foto.aspx?c=2220063,1082
MONBUS OBRADOIRO,28,1,A. Barcello,20:50,11,2,7,28.6,1,4,25.0,3,11,27.3,4,4,100.0,1,1,2,2,2,1,0,1,0,2,3,21,7,2640794,https://imagenes.feb.es/foto.aspx?c=2640794,1250
MONBUS OBRADOIRO,57,1,A. Galan Pozo ,26:00,12,3,4,75.0,2,3,66.7,5,7,71.4,0,0,0.0,1,5,6,3,1,0,1,1,0,1,0,24,18,1836771,https://imagenes.feb.es/foto.aspx?c=1836771,1560
GRUPO CAESA SEGUROS FC CARTAGENA CB,0,0,J. Lopez Santana,18:11,2,1,4,25.0,0,3,0.0,1,7,14.3,0,0,0.0,0,0,0,3,5,1,0,1,0,0,2,-39,-3,1525747,https://imagenes.feb.es/foto.aspx?c=1525747,1091
GRUPO CAESA SEGUROS FC CARTAGENA CB,1,1,C. Polynice,24:08,3,0,7,0.0,1,2,50.0,1,9,11.1,0,0,0.0,0,4,4,0,2,1,1,0,0,1,1,-32,-1,2862304,https://imagenes.feb.es/foto.aspx?c=2862304,1448
GRUPO CAESA SEGUROS FC CARTAGENA CB,2,0,A. Garuba Alari,11:25,0,0,1,0.0,0,1,0.0,0,2,0.0,0,0,0.0,1,2,3,1,2,1,0,0,0,5,1,-4,-3,2159336,https://imagenes.feb.es/foto.aspx?c=2159336,685
GRUPO CAESA SEGUROS FC CARTAGENA CB,4,1,I. Rivera Carroll,24:31,9,2,3,66.7,1,2,50.0,3,5,60.0,2,2,100.0,1,3,4,0,1,1,0,0,0,2,2,-36,11,2816796,https://imagenes.feb.es/foto.aspx?c=2816796,1471
GRUPO CAESA SEGUROS FC CARTAGENA CB,5,1,A. Martin Marin,21:49,6,0,1,0.0,2,5,40.0,2,6,33.3,0,0,0.0,0,1,1,7,1,0,0,0,0,3,1,-13,7,1384223,https://imagenes.feb.es/foto.aspx?c=1384223,1309
GRUPO CAESA SEGUROS FC CARTAGENA CB,10,0,K. Webster,15:27,3,0,4,0.0,1,3,33.3,1,7,14.3,0,0,0.0,1,0,1,1,1,0,0,1,0,4,0,-32,-6,2862296,https://imagenes.feb.es/foto.aspx?c=2862296,927
GRUPO CAESA SEGUROS FC CARTAGENA CB,11,0,E. Idehen Idehen,15:14,3,1,3,33.3,0,0,0.0,1,3,33.3,1,2,50.0,1,0,1,1,0,0,0,0,0,0,2,-25,4,2525411,https://imagenes.feb.es/foto.aspx?c=2525411,914
GRUPO CAESA SEGUROS FC CARTAGENA CB,12,0,A. Domenech Fontana,15:27,14,1,2,50.0,4,6,66.7,5,8,62.5,0,0,0.0,1,3,4,0,0,0,0,1,0,1,2,-14,16,1923881,https://imagenes.feb.es/foto.aspx?c=1923881,927
GRUPO CAESA SEGUROS FC CARTAGENA CB,13,1,V. Faverani Tatsch,19:23,6,1,3,33.3,0,2,0.0,1,5,20.0,4,5,80.0,1,3,4,1,1,2,1,0,0,1,6,-22,13,2820135,https://imagenes.feb.es/foto.aspx?c=2820135,1163
GRUPO CAESA SEGUROS FC CARTAGENA CB,15,0,M. Ayesa Rodriguez,04:07,3,0,0,0.0,1,1,100.0,1,1,100.0,0,0,0.0,0,2,2,0,1,0,0,0,0,0,1,-5,5,2736779,https://imagenes.feb.es/foto.aspx?c=2736779,247
GRUPO CAESA SEGUROS FC CARTAGENA CB,19,0,A. Harguindey Maneiro,05:48,0,0,0,0.0,0,1,0.0,0,1,0.0,0,0,0.0,0,1,1,1,1,0,0,0,0,0,0,-11,0,1997544,https://imagenes.feb.es/foto.aspx?c=1997544,348
GRUPO CAESA SEGUROS FC CARTAGENA CB,20,1,S. Svejcar,24:30,0,0,4,0.0,0,3,0.0,0,7,0.0,0,0,0.0,1,0,1,1,0,0,0,0,0,4,0,-27,-9,2816849,https://imagenes.feb.es/foto.aspx?c=2816849,1470
