p1m,p1a,p1p,p2m,p2a,p2p,p3m,p3a,p3p,fgm,fga,fgp,min,minFormatted,sta,bs,tc,mt,ro,rd,rt,rf,to,st,ind,pllss,val,assist,reb,pf,pts,inn,captain,id,no,name,logo,team_name
3,4,"75,0",2,3,"66,7",1,3,"33,3",3,6,"50,0",1144,19:04,,0,0,0,3,2,5,4,0,1,,12,19,4,5,1,10,1,0,2276415,2,A. WINTERING,https://imagenes.feb.es/foto.aspx?c=2276415,SÚPER AGROPAL PALENCIA
3,3,"100,0",3,5,"60,0",4,9,"44,4",7,14,"50,0",1174,19:34,,0,0,0,0,0,0,3,1,0,,11,16,2,0,2,21,0,0,2734949,5,A. KUNKEL,https://imagenes.feb.es/foto.aspx?c=2734949,SÚPER AGROPAL PALENCIA
3,4,"75,0",2,3,"66,7",0,1,"0,0",2,4,"50,0",1172,19:32,,0,0,0,0,1,1,2,0,0,,15,5,1,1,3,7,1,0,2092465,6,T. BORG,https://imagenes.feb.es/foto.aspx?c=2092465,SÚPER AGROPAL PALENCIA
2,2,"100,0",1,1,"100,0",0,1,"0,0",1,2,"50,0",859,14:19,,0,0,0,0,2,2,1,0,0,,12,10,4,2,0,4,0,0,1750421,7,X. OROZ URIA,https://imagenes.feb.es/foto.aspx?c=1750421,SÚPER AGROPAL PALENCIA
2,3,"66,7",1,1,"100,0",1,5,"20,0",2,6,"33,3",1256,20:56,,1,0,0,0,2,2,3,1,1,,14,11,4,2,1,7,0,0,2533871,8,I. JAKOVICS,https://imagenes.feb.es/foto.aspx?c=2533871,SÚPER AGROPAL PALENCIA
0,2,"0,0",0,1,"0,0",2,3,"66,7",2,4,"50,0",1254,20:54,,0,0,0,0,9,9,1,0,0,,8,11,1,9,2,6,1,0,2734950,9,M. KAMBA,https://imagenes.feb.es/foto.aspx?c=2734950,SÚPER AGROPAL PALENCIA
1,1,"100,0",0,0,"0,0",0,1,"0,0",0,1,"0,0",542,09:02,,0,0,0,0,0,0,0,0,0,,3,-1,0,0,1,1,0,0,1376540,11,M. RODRIGUEZ BARRIENTOS,https://imagenes.feb.es/foto.aspx?c=1376540,SÚPER AGROPAL PALENCIA
5,5,"100,0",4,8,"50,0",0,2,"0,0",4,10,"40,0",1256,20:56,,0,0,0,0,3,3,3,1,0,,12,11,1,3,2,13,1,0,2640789,13,J. VRANKIC,https://imagenes.feb.es/foto.aspx?c=2640789,SÚPER AGROPAL PALENCIA
0,0,"0,0",0,1,"0,0",0,0,"0,0",0,1,"0,0",401,06:41,,0,0,0,1,2,3,1,0,0,,6,3,1,3,1,0,0,1,1382607,15,J. GONZALEZ CALVO,https://imagenes.feb.es/foto.aspx?c=1382607,SÚPER AGROPAL PALENCIA
1,2,"50,0",0,0,"0,0",0,0,"0,0",0,0,"0,0",946,15:46,,0,0,0,0,3,3,2,4,0,,8,-3,0,3,4,1,1,0,2818672,17,M. ARMUS,https://imagenes.feb.es/foto.aspx?c=2818672,SÚPER AGROPAL PALENCIA
1,3,"33,3",2,4,"50,0",0,0,"0,0",2,4,"50,0",933,15:33,,0,0,0,0,4,4,2,1,0,,8,3,0,4,3,5,0,0,2738742,31,S. UGOCHUKWU,https://imagenes.feb.es/foto.aspx?c=2738742,SÚPER AGROPAL PALENCIA
2,2,"100,0",0,0,"0,0",4,6,"66,7",4,6,"66,7",1063,17:43,,0,0,0,0,1,1,2,0,0,,16,15,1,1,1,14,0,0,1253254,35,A. MUÑOZ BORCHERS,https://imagenes.feb.es/foto.aspx?c=1253254,SÚPER AGROPAL PALENCIA
0,0,"0,0",2,3,"66,7",1,3,"33,3",3,6,"50,0",1305,21:45,,0,0,0,3,5,8,2,0,0,,-5,12,0,8,2,7,1,0,1715117,00,E. VICEDO AYALA,https://imagenes.feb.es/foto.aspx?c=1715117,HESTIA MENORCA
6,6,"100,0",0,1,"0,0",2,8,"25,0",2,9,"22,2",1335,22:15,,0,0,0,2,1,3,6,3,0,,-4,13,3,3,1,12,0,0,2785180,1,J. CONE,https://imagenes.feb.es/foto.aspx?c=2785180,HESTIA MENORCA
0,0,"0,0",2,4,"50,0",0,2,"0,0",2,6,"33,3",1060,17:40,,0,1,2,3,2,5,1,1,1,,-19,3,1,5,4,4,0,0,2820270,3,N. GALETTE,https://imagenes.feb.es/foto.aspx?c=2820270,HESTIA MENORCA
0,0,"0,0",1,4,"25,0",1,9,"11,1",2,13,"15,4",1359,22:39,,0,0,0,0,1,1,3,0,0,,-23,-4,2,1,4,5,1,0,1496030,7,P. FIGUERAS LOPEZ,https://imagenes.feb.es/foto.aspx?c=1496030,HESTIA MENORCA
0,0,"0,0",4,14,"28,6",3,7,"42,9",7,21,"33,3",1876,31:16,,0,0,0,0,0,0,2,1,1,,-29,2,0,0,3,17,1,0,2650859,11,S. LITTLESON,https://imagenes.feb.es/foto.aspx?c=2650859,HESTIA MENORCA
5,6,"83,3",0,1,"0,0",0,2,"0,0",0,3,"0,0",340,05:40,,0,0,0,0,0,0,3,0,1,,-2,4,1,0,2,5,0,0,1938697,13,J. LOBO MARTORELL,https://imagenes.feb.es/foto.aspx?c=1938697,HESTIA MENORCA
0,0,"0,0",0,1,"0,0",0,0,"0,0",0,1,"0,0",594,09:54,,0,0,0,0,2,2,1,0,0,,-4,1,0,2,1,0,0,0,1784407,15,P. MOLINS CALDERON,https://imagenes.feb.es/foto.aspx?c=1784407,HESTIA MENORCA
2,4,"50,0",3,3,"100,0",0,0,"0,0",3,3,"100,0",1415,23:35,,0,0,0,1,4,5,2,0,2,,-7,13,0,5,2,8,1,0,2702840,23,E. WEMBI,https://imagenes.feb.es/foto.aspx?c=2702840,HESTIA MENORCA
0,0,"0,0",1,4,"25,0",0,1,"0,0",1,5,"20,0",1758,29:18,,0,0,0,1,3,4,1,0,0,,-14,1,1,4,3,2,1,1,1875914,55,A. SOLA IDDRISU,https://imagenes.feb.es/foto.aspx?c=1875914,HESTIA MENORCA
0,0,"0,0",2,3,"66,7",0,1,"0,0",2,4,"50,0",958,15:58,,0,0,1,1,3,4,0,2,0,,-18,2,0,4,2,4,0,0,1382456,77,V. ARTEAGA GONZALEZ,https://imagenes.feb.es/foto.aspx?c=1382456,HESTIA MENORCA
