Team,No,Starter,Player,Min,PTS,2PM,2PA,2P%,3PM,3PA,3P%,FGM,FGA,FG%,FTM,FTA,FT%,OREB,DREB,TREB,AST,TOV,STL,BLK,BLKA,DNK,PF,FD,+/-,PIR,Player_ID,Logo_URL,Min_Sec
CAJA RURAL CB ZAMORA,2,0,T. Roberts,00:00,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2813978,https://imagenes.feb.es/foto.aspx?c=2813978,0
CAJA RURAL CB ZAMORA,3,1,C. Rogers,24:58,6,0,0,0.0,2,7,28.6,2,7,28.6,0,0,0.0,0,1,1,0,2,1,0,0,0,0,1,-13,2,2814246,https://imagenes.feb.es/foto.aspx?c=2814246,1498
CAJA RURAL CB ZAMORA,4,0,J. Round,11:51,2,1,1,100.0,0,2,0.0,1,3,33.3,0,0,0.0,0,1,1,1,0,0,0,0,0,4,0,-2,-2,2335424,https://imagenes.feb.es/foto.aspx?c=2335424,711
CAJA RURAL CB ZAMORA,9,0,J. Peris Crespo,22:33,15,2,6,33.3,3,7,42.9,5,13,38.5,2,2,100.0,0,3,3,3,2,0,0,0,0,2,6,-9,15,1702420,https://imagenes.feb.es/foto.aspx?c=1702420,1353
CAJA RURAL CB ZAMORA,13,0,A. Martinez Clariana,16:41,3,0,0,0.0,0,1,0.0,0,1,0.0,3,4,75.0,1,2,3,2,2,0,0,0,0,1,2,-4,5,1890908,https://imagenes.feb.es/foto.aspx?c=1890908,1001
CAJA RURAL CB ZAMORA,14,0,D. Kristensen,13:32,0,0,1,0.0,0,0,0.0,0,1,0.0,0,0,0.0,0,1,1,1,0,0,0,0,0,5,0,-12,-4,2819218,https://imagenes.feb.es/foto.aspx?c=2819218,812
CAJA RURAL CB ZAMORA,15,1,O. Lo       ,25:27,9,3,8,37.5,0,0,0.0,3,8,37.5,3,3,100.0,0,4,4,0,1,0,0,0,0,1,4,0,10,2432888,https://imagenes.feb.es/foto.aspx?c=2432888,1527
CAJA RURAL CB ZAMORA,17,1,T. Naspler Peraire,20:11,3,0,1,0.0,0,1,0.0,0,2,0.0,3,4,75.0,0,2,2,2,4,1,1,0,0,2,2,-3,2,1947677,https://imagenes.feb.es/foto.aspx?c=1947677,1211
CAJA RURAL CB ZAMORA,21,0,J. Van Zegeren,21:38,6,3,6,50.0,0,0,0.0,3,6,50.0,0,0,0.0,1,2,3,1,4,1,0,0,1,1,2,-10,5,2335179,https://imagenes.feb.es/foto.aspx?c=2335179,1298
CAJA RURAL CB ZAMORA,34,1,S. Thrastarson,25:08,14,6,7,85.7,0,0,0.0,6,7,85.7,2,2,100.0,0,4,4,1,1,2,1,0,1,3,2,-5,19,2814245,https://imagenes.feb.es/foto.aspx?c=2814245,1508
