p1m,p1a,p1p,p2m,p2a,p2p,p3m,p3a,p3p,fgm,fga,fgp,min,minFormatted,sta,bs,tc,mt,ro,rd,rt,rf,to,st,ind,pllss,val,assist,reb,pf,pts,inn,captain,id,no,name,logo,team_name
0,0,"0,0",0,0,"0,0",0,1,"0,0",0,1,"0,0",96,01:36,,0,0,0,0,0,0,0,0,0,,-7,-3,0,0,2,0,0,0,2128178,3,R. DÍAZ DEL VALLE,https://imagenes.feb.es/foto.aspx?c=2128178,MONBUS OBRADOIRO
0,0,"0,0",0,1,"0,0",1,4,"25,0",1,5,"20,0",715,11:55,,0,0,0,0,1,1,2,0,0,,9,-1,0,1,3,3,0,0,2524084,5,R. ANDERSSON,https://imagenes.feb.es/foto.aspx?c=2524084,MONBUS OBRADOIRO
1,2,"50,0",8,11,"72,7",0,0,"0,0",8,11,"72,7",1183,19:43,,0,0,4,4,6,10,3,1,0,,21,23,0,10,2,17,1,0,2219665,7,F. DOS ANJOS DE PAULA,https://imagenes.feb.es/foto.aspx?c=2219665,MONBUS OBRADOIRO
1,2,"50,0",2,4,"50,0",2,6,"33,3",4,10,"40,0",1392,23:12,,0,0,0,1,2,3,3,2,1,,19,19,10,3,0,11,1,1,2436780,9,L. WESTERMANN,https://imagenes.feb.es/foto.aspx?c=2436780,MONBUS OBRADOIRO
0,0,"0,0",0,1,"0,0",0,2,"0,0",0,3,"0,0",962,16:02,,0,0,0,0,1,1,0,3,0,,3,-7,2,1,4,0,0,0,2533473,10,A. GRELA ROJAS,https://imagenes.feb.es/foto.aspx?c=2533473,MONBUS OBRADOIRO
0,0,"0,0",0,0,"0,0",0,0,"0,0",0,0,"0,0",0,00:00,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,2371461,11,D. KRAVIC,https://imagenes.feb.es/foto.aspx?c=2371461,MONBUS OBRADOIRO
0,0,"0,0",1,2,"50,0",0,0,"0,0",1,2,"50,0",919,15:19,,1,1,1,2,1,3,2,1,2,,6,5,2,3,5,2,0,0,2082696,16,A. ETXEGUREN GONZALEZ,https://imagenes.feb.es/foto.aspx?c=2082696,MONBUS OBRADOIRO
0,0,"0,0",0,2,"0,0",4,10,"40,0",4,12,"33,3",1477,24:37,,0,0,0,1,2,3,0,1,1,,24,7,0,3,0,12,1,0,2524267,23,Y. BARRUETA,https://imagenes.feb.es/foto.aspx?c=2524267,MONBUS OBRADOIRO
1,1,"100,0",1,2,"50,0",2,3,"66,7",3,5,"60,0",1516,25:16,,0,0,0,0,3,3,1,1,2,,-4,11,0,3,1,9,0,0,2528063,24,D. DE SOUSA ANJO BRITO,https://imagenes.feb.es/foto.aspx?c=2528063,MONBUS OBRADOIRO
1,2,"50,0",3,4,"75,0",0,2,"0,0",3,6,"50,0",1033,17:13,,0,0,0,0,2,2,3,3,3,,1,9,2,2,1,7,0,0,2220063,25,S. QUINTELA SALVADOR,https://imagenes.feb.es/foto.aspx?c=2220063,MONBUS OBRADOIRO
1,2,"50,0",1,3,"33,3",1,5,"20,0",2,8,"25,0",1130,18:50,,0,0,0,0,4,4,3,0,1,,16,9,5,4,3,6,1,0,2640794,28,A. BARCELLO,https://imagenes.feb.es/foto.aspx?c=2640794,MONBUS OBRADOIRO
3,3,"100,0",3,3,"100,0",1,2,"50,0",4,5,"80,0",1577,26:17,,0,0,0,1,3,4,4,0,2,,12,19,0,4,2,12,1,0,1836771,57,A. GALAN POZO ,https://imagenes.feb.es/foto.aspx?c=1836771,MONBUS OBRADOIRO
0,0,"0,0",0,0,"0,0",0,2,"0,0",0,2,"0,0",588,09:48,,1,0,0,0,4,4,1,1,1,,5,3,0,4,1,0,0,0,1878729,0,J. GODSPOWER JOHNSON,https://imagenes.feb.es/foto.aspx?c=1878729,MELILLA CIUDAD DEL DEPORTE
