p1m,p1a,p1p,p2m,p2a,p2p,p3m,p3a,p3p,fgm,fga,fgp,min,minFormatted,sta,bs,tc,mt,ro,rd,rt,rf,to,st,ind,pllss,val,assist,reb,pf,pts,inn,captain,id,no,name,logo,team_name
1,1,"100,0",1,3,"33,3",4,7,"57,1",5,10,"50,0",1049,17:29,,0,0,0,1,0,1,1,1,0,,-3,10,1,1,2,15,0,0,2334516,2,J. POWELL,https://imagenes.feb.es/foto.aspx?c=2334516,GRUPO ALEGA CANTABRIA
0,0,"0,0",0,0,"0,0",0,0,"0,0",0,0,"0,0",0,00:00,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1899194,6,C. TABOADA HEISKANEN,https://imagenes.feb.es/foto.aspx?c=1899194,GRUPO ALEGA CANTABRIA
2,4,"50,0",1,2,"50,0",0,1,"0,0",1,3,"33,3",1512,25:12,,0,0,1,0,2,2,7,2,0,,6,6,1,2,2,4,1,0,841966,8,S. RODRÍGUEZ RAMOS,https://imagenes.feb.es/foto.aspx?c=841966,GRUPO ALEGA CANTABRIA
1,2,"50,0",3,6,"50,0",0,0,"0,0",3,6,"50,0",888,14:48,,0,1,0,1,5,6,1,0,0,,0,8,0,6,2,7,0,0,2481151,9,B. LUGARINI,https://imagenes.feb.es/foto.aspx?c=2481151,GRUPO ALEGA CANTABRIA
1,2,"50,0",3,3,"100,0",0,4,"0,0",3,7,"42,9",1773,29:33,,0,0,0,0,8,8,3,3,1,,2,9,2,8,4,7,1,1,1821694,10,G. MARTINEZ DIAZ,https://imagenes.feb.es/foto.aspx?c=1821694,GRUPO ALEGA CANTABRIA
2,2,"100,0",3,4,"75,0",0,1,"0,0",3,5,"60,0",1217,20:17,,1,1,2,2,5,7,2,0,0,,-3,20,4,7,0,8,0,0,2815820,11,J. YU,https://imagenes.feb.es/foto.aspx?c=2815820,GRUPO ALEGA CANTABRIA
0,0,"0,0",0,1,"0,0",0,0,"0,0",0,1,"0,0",373,06:13,,0,0,0,0,0,0,0,0,0,,-7,-2,0,0,1,0,0,0,1676845,12,D. ALDERETE DIAZ,https://imagenes.feb.es/foto.aspx?c=1676845,GRUPO ALEGA CANTABRIA
0,0,"0,0",3,4,"75,0",0,3,"0,0",3,7,"42,9",1254,20:54,,0,0,0,0,0,0,0,1,0,,5,2,2,0,1,6,1,0,1442713,15,P. HERNANDEZ MONTENEGRO,https://imagenes.feb.es/foto.aspx?c=1442713,GRUPO ALEGA CANTABRIA
0,0,"0,0",0,1,"0,0",2,5,"40,0",2,6,"33,3",1078,17:58,,0,0,0,1,2,3,1,1,0,,7,6,1,3,0,6,0,0,2815518,23,C. LUTETE IV,https://imagenes.feb.es/foto.aspx?c=2815518,GRUPO ALEGA CANTABRIA
2,2,"100,0",0,0,"0,0",0,1,"0,0",0,1,"0,0",131,02:11,,0,0,0,0,0,0,1,0,0,,7,1,0,0,1,2,0,0,2864604,31,M. LAPORNIK,https://imagenes.feb.es/foto.aspx?c=2864604,GRUPO ALEGA CANTABRIA
