Team,No,Starter,Player,Min,PTS,2PM,2PA,2P%,3PM,3PA,3P%,FGM,FGA,FG%,FTM,FTA,FT%,OREB,DREB,TREB,AST,TOV,STL,BLK,BLKA,DNK,PF,FD,+/-,PIR,Player_ID,Logo_URL,Min_Sec
GRUPO CAESA SEGUROS FC CARTAGENA CB,1,0,A. Saavedra Jimenez,00:00,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2064701,https://imagenes.feb.es/foto.aspx?c=2064701,0
GRUPO CAESA SEGUROS FC CARTAGENA CB,2,0,D. Yañez Gambin,00:00,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2064697,https://imagenes.feb.es/foto.aspx?c=2064697,0
GRUPO CAESA SEGUROS FC CARTAGENA CB,3,0,T. Suokas,17:10,2,1,2,50.0,0,3,0.0,1,5,20.0,0,0,0.0,0,0,0,1,1,1,0,0,0,3,1,-21,-3,2816854,https://imagenes.feb.es/foto.aspx?c=2816854,1030
GRUPO CAESA SEGUROS FC CARTAGENA CB,4,1,I. Rivera Carroll,25:57,13,2,5,40.0,2,6,33.3,4,11,36.4,3,3,100.0,1,4,5,0,2,0,0,0,0,3,3,-12,9,2816796,https://imagenes.feb.es/foto.aspx?c=2816796,1557
GRUPO CAESA SEGUROS FC CARTAGENA CB,5,1,A. Martin Marin,25:19,2,1,2,50.0,0,4,0.0,1,6,16.7,0,0,0.0,1,3,4,11,8,4,0,1,0,3,4,-14,9,1384223,https://imagenes.feb.es/foto.aspx?c=1384223,1519
GRUPO CAESA SEGUROS FC CARTAGENA CB,8,0,M. Ayesa Rodriguez,12:28,3,0,0,0.0,1,3,33.3,1,3,33.3,0,0,0.0,0,0,0,1,1,0,0,0,0,2,0,-11,-1,2736779,https://imagenes.feb.es/foto.aspx?c=2736779,748
GRUPO CAESA SEGUROS FC CARTAGENA CB,11,1,E. Idehen Idehen,18:23,4,1,3,33.3,0,1,0.0,1,4,25.0,2,4,50.0,3,2,5,0,0,0,0,0,0,3,3,-13,4,2525411,https://imagenes.feb.es/foto.aspx?c=2525411,1103
GRUPO CAESA SEGUROS FC CARTAGENA CB,12,1,A. Domenech Fontana,30:12,10,1,1,100.0,2,5,40.0,3,6,50.0,2,2,100.0,1,4,5,1,1,0,2,0,1,3,3,-2,14,1923881,https://imagenes.feb.es/foto.aspx?c=1923881,1812
GRUPO CAESA SEGUROS FC CARTAGENA CB,13,0,V. Faverani Tatsch,21:37,17,4,7,57.1,1,1,100.0,5,8,62.5,6,7,85.7,2,2,4,0,2,0,0,0,1,2,4,-13,17,2820135,https://imagenes.feb.es/foto.aspx?c=2820135,1297
GRUPO CAESA SEGUROS FC CARTAGENA CB,19,0,A. Harguindey Maneiro,14:49,1,0,1,0.0,0,1,0.0,0,2,0.0,1,2,50.0,1,1,2,1,0,2,1,0,0,0,2,-24,6,1997544,https://imagenes.feb.es/foto.aspx?c=1997544,889
GRUPO CAESA SEGUROS FC CARTAGENA CB,20,1,S. Svejcar,27:01,9,3,4,75.0,1,6,16.7,4,10,40.0,0,0,0.0,0,3,3,3,2,1,0,0,0,3,0,-10,5,2816849,https://imagenes.feb.es/foto.aspx?c=2816849,1621
GRUPO CAESA SEGUROS FC CARTAGENA CB,23,0,A. Kelly,07:04,7,2,2,100.0,1,1,100.0,3,3,100.0,0,0,0.0,0,0,0,0,2,1,0,0,1,4,0,-10,2,2816848,https://imagenes.feb.es/foto.aspx?c=2816848,424
MONBUS OBRADOIRO,3,0,R. Díaz Del Valle,01:43,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,0,0,0,2,1,2128178,https://imagenes.feb.es/foto.aspx?c=2128178,103
