p1m,p1a,p1p,p2m,p2a,p2p,p3m,p3a,p3p,fgm,fga,fgp,min,minFormatted,sta,bs,tc,mt,ro,rd,rt,rf,to,st,ind,pllss,val,assist,reb,pf,pts,inn,captain,id,no,name,logo,team_name
0,0,"0,0",0,0,"0,0",0,0,"0,0",0,0,"0,0",0,00:00,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,2064697,1,D. YAÑEZ GAMBIN,https://imagenes.feb.es/foto.aspx?c=2064697,GRUPO CAESA SEGUROS FC CARTAGENA CB
2,2,"100,0",2,5,"40,0",0,4,"0,0",2,9,"22,2",1051,17:31,,0,2,0,1,2,3,5,0,0,,-13,6,0,3,1,6,1,0,2159336,2,A. GARUBA ALARI,https://imagenes.feb.es/foto.aspx?c=2159336,GRUPO CAESA SEGUROS FC CARTAGENA CB
1,2,"50,0",2,5,"40,0",0,1,"0,0",2,6,"33,3",1046,17:26,,0,0,0,0,0,0,1,2,1,,-8,1,3,0,2,5,0,0,2816854,3,T. SUOKAS,https://imagenes.feb.es/foto.aspx?c=2816854,GRUPO CAESA SEGUROS FC CARTAGENA CB
1,2,"50,0",3,4,"75,0",1,3,"33,3",4,7,"57,1",923,15:23,,0,0,0,0,1,1,2,1,0,,-11,4,0,1,4,10,0,0,2816796,4,I. RIVERA CARROLL,https://imagenes.feb.es/foto.aspx?c=2816796,GRUPO CAESA SEGUROS FC CARTAGENA CB
0,0,"0,0",1,3,"33,3",1,3,"33,3",2,6,"33,3",1354,22:34,,0,1,0,0,1,1,1,2,0,,-19,2,3,1,2,5,1,1,1384223,5,A. MARTIN MARIN,https://imagenes.feb.es/foto.aspx?c=1384223,GRUPO CAESA SEGUROS FC CARTAGENA CB
0,0,"0,0",0,0,"0,0",1,2,"50,0",1,2,"50,0",562,09:22,,0,0,0,0,0,0,0,1,0,,-8,1,0,0,0,3,0,0,2736779,8,M. AYESA RODRIGUEZ,https://imagenes.feb.es/foto.aspx?c=2736779,GRUPO CAESA SEGUROS FC CARTAGENA CB
0,2,"0,0",0,3,"0,0",0,0,"0,0",0,3,"0,0",698,11:38,,0,2,0,2,2,4,2,4,0,,-9,-5,1,4,3,0,1,0,2525411,11,E. IDEHEN IDEHEN,https://imagenes.feb.es/foto.aspx?c=2525411,GRUPO CAESA SEGUROS FC CARTAGENA CB
1,2,"50,0",0,1,"0,0",0,0,"0,0",0,1,"0,0",646,10:46,,0,1,0,1,0,1,1,0,0,,-9,-1,0,1,2,1,0,0,1923881,12,A. DOMENECH FONTANA,https://imagenes.feb.es/foto.aspx?c=1923881,GRUPO CAESA SEGUROS FC CARTAGENA CB
4,6,"66,7",4,7,"57,1",2,4,"50,0",6,11,"54,5",1702,28:22,,3,1,0,2,10,12,9,1,1,,-18,34,2,12,3,18,0,0,2820135,13,V. FAVERANI TATSCH,https://imagenes.feb.es/foto.aspx?c=2820135,GRUPO CAESA SEGUROS FC CARTAGENA CB
0,0,"0,0",0,1,"0,0",0,0,"0,0",0,1,"0,0",527,08:47,,0,0,0,0,0,0,0,0,1,,-6,-1,0,0,1,0,0,0,1997544,19,A. HARGUINDEY MANEIRO,https://imagenes.feb.es/foto.aspx?c=1997544,GRUPO CAESA SEGUROS FC CARTAGENA CB
