p1m,p1a,p1p,p2m,p2a,p2p,p3m,p3a,p3p,fgm,fga,fgp,min,minFormatted,sta,bs,tc,mt,ro,rd,rt,rf,to,st,ind,pllss,val,assist,reb,pf,pts,inn,captain,id,no,name,logo,team_name
3,3,"100,0",3,3,"100,0",1,1,"100,0",4,4,"100,0",840,14:00,,1,0,0,2,3,5,3,0,0,,28,19,0,5,2,12,0,0,2524084,5,R. ANDERSSON,https://imagenes.feb.es/foto.aspx?c=2524084,MONBUS OBRADOIRO
0,0,"0,0",3,7,"42,9",0,0,"0,0",3,7,"42,9",773,12:53,,0,0,3,3,2,5,1,1,1,,13,6,1,5,3,6,1,0,2219665,7,F. DOS ANJOS DE PAULA,https://imagenes.feb.es/foto.aspx?c=2219665,MONBUS OBRADOIRO
2,2,"100,0",0,1,"0,0",1,4,"25,0",1,5,"20,0",1021,17:01,,0,0,0,0,4,4,3,3,0,,12,6,4,4,3,5,1,1,2436780,9,L. WESTERMANN,https://imagenes.feb.es/foto.aspx?c=2436780,MONBUS OBRADOIRO
0,0,"0,0",1,1,"100,0",0,0,"0,0",1,1,"100,0",432,07:12,,0,0,0,0,2,2,0,1,0,,6,4,2,2,1,2,0,0,2533473,10,A. GRELA ROJAS,https://imagenes.feb.es/foto.aspx?c=2533473,MONBUS OBRADOIRO
4,5,"80,0",3,5,"60,0",0,0,"0,0",3,5,"60,0",686,11:26,,1,0,1,2,4,6,3,2,0,,24,19,4,6,0,10,0,0,2371461,11,D. KRAVIC,https://imagenes.feb.es/foto.aspx?c=2371461,MONBUS OBRADOIRO
0,0,"0,0",2,3,"66,7",0,0,"0,0",2,3,"66,7",922,15:22,,0,0,1,1,1,2,0,0,1,,15,4,0,2,2,4,0,0,2082696,16,A. ETXEGUREN GONZALEZ,https://imagenes.feb.es/foto.aspx?c=2082696,MONBUS OBRADOIRO
1,2,"50,0",2,4,"50,0",3,5,"60,0",5,9,"55,6",1253,20:53,,0,0,1,0,4,4,3,0,2,,28,22,5,4,1,14,0,0,2734244,22,T. MUNNINGS,https://imagenes.feb.es/foto.aspx?c=2734244,MONBUS OBRADOIRO
0,1,"0,0",3,3,"100,0",3,5,"60,0",6,8,"75,0",1147,19:07,,0,0,0,1,5,6,1,1,0,,24,17,1,6,2,15,1,0,2524267,23,Y. BARRUETA,https://imagenes.feb.es/foto.aspx?c=2524267,MONBUS OBRADOIRO
0,0,"0,0",3,3,"100,0",0,2,"0,0",3,5,"60,0",1034,17:14,,0,0,0,0,1,1,1,0,1,,26,10,3,1,0,6,0,0,2528063,24,D. DE SOUSA ANJO BRITO,https://imagenes.feb.es/foto.aspx?c=2528063,MONBUS OBRADOIRO
0,0,"0,0",2,3,"66,7",0,1,"0,0",2,4,"50,0",1082,18:02,,0,0,0,0,5,5,3,0,1,,39,12,2,5,1,4,0,0,2220063,25,S. QUINTELA SALVADOR,https://imagenes.feb.es/foto.aspx?c=2220063,MONBUS OBRADOIRO
4,4,"100,0",2,7,"28,6",1,4,"25,0",3,11,"27,3",1250,20:50,,0,1,0,1,1,2,3,2,1,,21,7,2,2,2,11,1,0,2640794,28,A. BARCELLO,https://imagenes.feb.es/foto.aspx?c=2640794,MONBUS OBRADOIRO
0,0,"0,0",3,4,"75,0",2,3,"66,7",5,7,"71,4",1560,26:00,,1,1,0,1,5,6,0,1,0,,24,18,3,6,1,12,1,0,1836771,57,A. GALAN POZO ,https://imagenes.feb.es/foto.aspx?c=1836771,MONBUS OBRADOIRO
0,0,"0,0",1,4,"25,0",0,3,"0,0",1,7,"14,3",1091,18:11,,0,1,0,0,0,0,2,5,1,,-39,-3,3,0,0,2,0,0,1525747,0,J. LOPEZ SANTANA,https://imagenes.feb.es/foto.aspx?c=1525747,GRUPO CAESA SEGUROS FC CARTAGENA CB
0,0,"0,0",0,7,"0,0",1,2,"50,0",1,9,"11,1",1448,24:08,,1,0,0,0,4,4,1,2,1,,-32,-1,0,4,1,3,1,0,2862304,1,C. POLYNICE,https://imagenes.feb.es/foto.aspx?c=2862304,GRUPO CAESA SEGUROS FC CARTAGENA CB
0,0,"0,0",0,1,"0,0",0,1,"0,0",0,2,"0,0",685,11:25,,0,0,0,1,2,3,1,2,1,,-4,-3,1,3,5,0,0,0,2159336,2,A. GARUBA ALARI,https://imagenes.feb.es/foto.aspx?c=2159336,GRUPO CAESA SEGUROS FC CARTAGENA CB
2,2,"100,0",2,3,"66,7",1,2,"50,0",3,5,"60,0",1471,24:31,,0,0,0,1,3,4,2,1,1,,-36,11,0,4,2,9,1,0,2816796,4,I. RIVERA CARROLL,https://imagenes.feb.es/foto.aspx?c=2816796,GRUPO CAESA SEGUROS FC CARTAGENA CB
0,0,"0,0",0,1,"0,0",2,5,"40,0",2,6,"33,3",1309,21:49,,0,0,0,0,1,1,1,1,0,,-13,7,7,1,3,6,1,1,1384223,5,A. MARTIN MARIN,https://imagenes.feb.es/foto.aspx?c=1384223,GRUPO CAESA SEGUROS FC CARTAGENA CB
0,0,"0,0",0,4,"0,0",1,3,"33,3",1,7,"14,3",927,15:27,,0,1,0,1,0,1,0,1,0,,-32,-6,1,1,4,3,0,0,2862296,10,K. WEBSTER,https://imagenes.feb.es/foto.aspx?c=2862296,GRUPO CAESA SEGUROS FC CARTAGENA CB
1,2,"50,0",1,3,"33,3",0,0,"0,0",1,3,"33,3",914,15:14,,0,0,0,1,0,1,2,0,0,,-25,4,1,1,0,3,0,0,2525411,11,E. IDEHEN IDEHEN,https://imagenes.feb.es/foto.aspx?c=2525411,GRUPO CAESA SEGUROS FC CARTAGENA CB
0,0,"0,0",1,2,"50,0",4,6,"66,7",5,8,"62,5",927,15:27,,0,1,0,1,3,4,2,0,0,,-14,16,0,4,1,14,0,0,1923881,12,A. DOMENECH FONTANA,https://imagenes.feb.es/foto.aspx?c=1923881,GRUPO CAESA SEGUROS FC CARTAGENA CB
4,5,"80,0",1,3,"33,3",0,2,"0,0",1,5,"20,0",1163,19:23,,1,0,0,1,3,4,6,1,2,,-22,13,1,4,1,6,1,0,2820135,13,V. FAVERANI TATSCH,https://imagenes.feb.es/foto.aspx?c=2820135,GRUPO CAESA SEGUROS FC CARTAGENA CB
0,0,"0,0",0,0,"0,0",1,1,"100,0",1,1,"100,0",247,04:07,,0,0,0,0,2,2,1,1,0,,-5,5,0,2,0,3,0,0,2736779,15,M. AYESA RODRIGUEZ,https://imagenes.feb.es/foto.aspx?c=2736779,GRUPO CAESA SEGUROS FC CARTAGENA CB
0,0,"0,0",0,0,"0,0",0,1,"0,0",0,1,"0,0",348,05:48,,0,0,0,0,1,1,0,1,0,,-11,0,1,1,0,0,0,0,1997544,19,A. HARGUINDEY MANEIRO,https://imagenes.feb.es/foto.aspx?c=1997544,GRUPO CAESA SEGUROS FC CARTAGENA CB
0,0,"0,0",0,4,"0,0",0,3,"0,0",0,7,"0,0",1470,24:30,,0,0,0,1,0,1,0,0,0,,-27,-9,1,1,4,0,1,0,2816849,20,S. SVEJCAR,https://imagenes.feb.es/foto.aspx?c=2816849,GRUPO CAESA SEGUROS FC CARTAGENA CB
