num,text,team,time,deleted,scoreA,scoreB,quarter,logo,idPlayer,idLicense,idTeam,action,logParam1,logParam2,logParam3,logParam4,logParam5,logParam6,logParam7,logParam8,logParam9,logParam10,Position
591,Fin del Cuarto 4,,00:00,,,,4,,,,,period,4,1,,,,,,,,,
590,(LEYMA CORUÑA) C. VARELA ROMERO: TIRO DE 3 FALLADO,1,00:03,,,,4,https://imagenes.feb.es/foto.aspx?c=2039654,2039654,10936281,980004,shoot,00000000-0000-0001-0000-000002486268,10936281,,0,1,3,,16,,,73.20169410009761|19.53605707866241
589,(LEYMA CORUÑA) M. BRAZ: REBOTE (Rebotes: 2),1,00:10,,,,4,https://imagenes.feb.es/foto.aspx?c=2814191,2814191,10888421,980004,rebound,00000000-0000-0001-0000-000002486268,10888421,,,,,,,,,
588,(ALIMERKA OVIEDO BALONCESTO) G. PARHAM II: TIRO DE 1 FALLADO,2,00:10,,,,4,https://imagenes.feb.es/foto.aspx?c=2815325,2815325,10935506,981124,fthrow,00000000-0000-0002-0000-000002486268,10935506,1,0,,1,0,,,,
587,(ALIMERKA OVIEDO BALONCESTO) G. PARHAM II: TIRO DE 1 ANOTADO (Puntos: 15),2,00:10,,87,72,4,https://imagenes.feb.es/foto.aspx?c=2815325,2815325,10935506,981124,fthrow,00000000-0000-0002-0000-000002486268,10935506,0,1,,1,0,,,,
586,(LEYMA CORUÑA) M. BRAZ: FALTA Personal (Faltas: 2. Faltas de equipo: 19). Tiros libres: 2,1,00:10,,,,4,https://imagenes.feb.es/foto.aspx?c=2814191,2814191,10888421,980004,foul,00000000-0000-0001-0000-000002486268,10888421,1,10935506,1,2,0,,,1,
585,(LEYMA CORUÑA) C. VARELA ROMERO: PÉRDIDA (Pérdidas: 1),1,00:14,,,,4,https://imagenes.feb.es/foto.aspx?c=2039654,2039654,10936281,980004,lose,00000000-0000-0001-0000-000002486268,0,,10936281,,,,,,,
584,(ALIMERKA OVIEDO BALONCESTO) R. LOBACO MUÑOZ: TIRO DE 1 ANOTADO (Puntos: 8),2,00:28,,87,71,4,https://imagenes.feb.es/foto.aspx?c=1978545,1978545,10935502,981124,fthrow,00000000-0000-0002-0000-000002486268,10935502,1,1,,1,0,,,,
583,(ALIMERKA OVIEDO BALONCESTO) R. LOBACO MUÑOZ: TIRO DE 1 FALLADO,2,00:28,,,,4,https://imagenes.feb.es/foto.aspx?c=1978545,1978545,10935502,981124,fthrow,00000000-0000-0002-0000-000002486268,10935502,0,0,,1,0,,,,
582,(LEYMA CORUÑA) C. DE SOUZA PACHECO: Sustitución (Sale de pista),1,00:28,,,,4,https://imagenes.feb.es/foto.aspx?c=2644143,2644143,10878576,980004,subst,00000000-0000-0001-0000-000002486268,10878576,,,,,,,,,
581,(LEYMA CORUÑA) C. VARELA ROMERO: Sustitución (Entra a pista),1,00:28,,,,4,https://imagenes.feb.es/foto.aspx?c=2039654,2039654,10936281,980004,subst,00000000-0000-0001-0000-000002486268,,10936281,,,,,,,,
580,(LEYMA CORUÑA) C. DE SOUZA PACHECO: FALTA Personal (Faltas: 3. Faltas de equipo: 18). Tiros libres: 2,1,00:28,,,,4,https://imagenes.feb.es/foto.aspx?c=2644143,2644143,10878576,980004,foul,00000000-0000-0001-0000-000002486268,10878576,1,10935502,1,2,0,,,1,
579,(LEYMA CORUÑA) D. CUEVAS SIMARRO: REBOTE (Rebotes: 4),1,00:37,,,,4,https://imagenes.feb.es/foto.aspx?c=2557970,2557970,10865232,980004,rebound,00000000-0000-0001-0000-000002486268,10865232,,,,,,,,,
578,(ALIMERKA OVIEDO BALONCESTO) R. LOBACO MUÑOZ: TAPÓN (Tapones: 1),2,00:37,,,,4,https://imagenes.feb.es/foto.aspx?c=1978545,1978545,10935502,981124,blockshot,00000000-0000-0002-0000-000002486268,10935502,,,,,,,,,
577,(LEYMA CORUÑA) I. DIOP GAYE: TIRO DE 3 FALLADO,1,00:37,,,,4,https://imagenes.feb.es/foto.aspx?c=1848359,1848359,10865236,980004,shoot,00000000-0000-0001-0000-000002486268,10865236,,0,1,3,,15,,,70.23977584171216|79.4046171396951
576,(LEYMA CORUÑA) M. BRAZ: Sustitución (Entra a pista),1,00:58,,,,4,https://imagenes.feb.es/foto.aspx?c=2814191,2814191,10888421,980004,subst,00000000-0000-0001-0000-000002486268,,10888421,,,,,,,,
575,(LEYMA CORUÑA) D. BRNOVIC: Sustitución (Sale de pista),1,00:58,,,,4,https://imagenes.feb.es/foto.aspx?c=2814190,2814190,10865233,980004,subst,00000000-0000-0001-0000-000002486268,10865233,,,,,,,,,
574,(ALIMERKA OVIEDO BALONCESTO) A. FAURE RIBES: TIRO DE 2 ANOTADO (Puntos: 9),2,00:58,,87,70,4,https://imagenes.feb.es/foto.aspx?c=1853585,1853585,10935501,981124,shoot,00000000-0000-0002-0000-000002486268,10935501,,1,1,2,,13,,,6.2059241044602516|40.584583055223774
573,(ALIMERKA OVIEDO BALONCESTO) A. FAURE RIBES: REBOTE (Rebotes: 6),2,00:59,,,,4,https://imagenes.feb.es/foto.aspx?c=1853585,1853585,10935501,981124,rebound,00000000-0000-0002-0000-000002486268,10935501,,,,,,,,,
572,(ALIMERKA OVIEDO BALONCESTO) G. PARHAM II: TIRO DE 2 FALLADO,2,00:59,,,,4,https://imagenes.feb.es/foto.aspx?c=2815325,2815325,10935506,981124,shoot,00000000-0000-0002-0000-000002486268,10935506,,0,1,2,,12,,,9.73201713469506|51.92809690466045
571,(LEYMA CORUÑA) I. DIOP GAYE: TIRO DE 1 ANOTADO (Puntos: 5),1,01:14,,87,68,4,https://imagenes.feb.es/foto.aspx?c=1848359,1848359,10865236,980004,fthrow,00000000-0000-0001-0000-000002486268,10865236,1,1,,1,0,,,,
570,(LEYMA CORUÑA) I. DIOP GAYE: TIRO DE 1 ANOTADO (Puntos: 4),1,01:14,,86,68,4,https://imagenes.feb.es/foto.aspx?c=1848359,1848359,10865236,980004,fthrow,00000000-0000-0001-0000-000002486268,10865236,0,1,,1,0,,,,
569,(ALIMERKA OVIEDO BALONCESTO) A. FAURE RIBES: Sustitución (Entra a pista),2,01:14,,,,4,https://imagenes.feb.es/foto.aspx?c=1853585,1853585,10935501,981124,subst,00000000-0000-0002-0000-000002486268,,10935501,,,,,,,,
568,(ALIMERKA OVIEDO BALONCESTO) D. SHELIST: Sustitución (Sale de pista),2,01:14,,,,4,https://imagenes.feb.es/foto.aspx?c=2822578,2822578,10935505,981124,subst,00000000-0000-0002-0000-000002486268,10935505,,,,,,,,,
567,(ALIMERKA OVIEDO BALONCESTO) D. SHELIST: FALTA Personal (Faltas: 5. Faltas de equipo: 22). Tiros libres: 2,2,01:14,,,,4,https://imagenes.feb.es/foto.aspx?c=2822578,2822578,10935505,981124,foul,00000000-0000-0002-0000-000002486268,10935505,1,10865236,1,2,0,,,1,
566,(LEYMA CORUÑA) D. CUEVAS SIMARRO: Sustitución (Entra a pista),1,01:29,,,,4,https://imagenes.feb.es/foto.aspx?c=2557970,2557970,10865232,980004,subst,00000000-0000-0001-0000-000002486268,,10865232,,,,,,,,
565,(LEYMA CORUÑA) G. JOU COLL: Sustitución (Sale de pista),1,01:29,,,,4,https://imagenes.feb.es/foto.aspx?c=1491674,1491674,10865234,980004,subst,00000000-0000-0001-0000-000002486268,10865234,,,,,,,,,
564,(ALIMERKA OVIEDO BALONCESTO) C. HERMANSON: Sustitución (Entra a pista),2,01:29,,,,4,https://imagenes.feb.es/foto.aspx?c=2735658,2735658,10935504,981124,subst,00000000-0000-0002-0000-000002486268,,10935504,,,,,,,,
563,(ALIMERKA OVIEDO BALONCESTO) F. NWAOKORIE: Sustitución (Sale de pista),2,01:29,,,,4,https://imagenes.feb.es/foto.aspx?c=2819514,2819514,10946215,981124,subst,00000000-0000-0002-0000-000002486268,10946215,,,,,,,,,
562,(ALIMERKA OVIEDO BALONCESTO) G. PARHAM II: ASISTENCIA (Asistencias: 6),2,01:29,,,,4,https://imagenes.feb.es/foto.aspx?c=2815325,2815325,10935506,981124,assist,00000000-0000-0002-0000-000002486268,10935506,,,,,,,,,
561,(ALIMERKA OVIEDO BALONCESTO) R. LOBACO MUÑOZ: TIRO DE 2 ANOTADO (Puntos: 7),2,01:29,,85,68,4,https://imagenes.feb.es/foto.aspx?c=1978545,1978545,10935502,981124,shoot,00000000-0000-0002-0000-000002486268,10935502,,1,1,2,1,13,,,5.994358514575577|56.46550359835731
560,(ALIMERKA OVIEDO BALONCESTO) G. PARHAM II: REBOTE (Rebotes: 5),2,01:33,,,,4,https://imagenes.feb.es/foto.aspx?c=2815325,2815325,10935506,981124,rebound,00000000-0000-0002-0000-000002486268,10935506,,,,,,,,,
559,(LEYMA CORUÑA) C. DE SOUZA PACHECO: TIRO DE 2 FALLADO,1,01:33,,,,4,https://imagenes.feb.es/foto.aspx?c=2644143,2644143,10878576,980004,shoot,00000000-0000-0001-0000-000002486268,10878576,,0,1,2,,27,,,95.4160810379885|54.32284317274111
558,(ALIMERKA OVIEDO BALONCESTO) D. SHELIST: REBOTE (Rebotes: 6),2,01:52,,,,4,https://imagenes.feb.es/foto.aspx?c=2822578,2822578,10935505,981124,rebound,00000000-0000-0002-0000-000002486268,10935505,,,,,,,,,
557,(ALIMERKA OVIEDO BALONCESTO) D. SHELIST: TAPÓN (Tapones: 1),2,01:52,,,,4,https://imagenes.feb.es/foto.aspx?c=2822578,2822578,10935505,981124,blockshot,00000000-0000-0002-0000-000002486268,10935505,,,,,,,,,
556,(LEYMA CORUÑA) G. JOU COLL: TIRO DE 2 FALLADO,1,01:52,,,,4,https://imagenes.feb.es/foto.aspx?c=1491674,1491674,10865234,980004,shoot,00000000-0000-0001-0000-000002486268,10865234,,0,1,2,,26,,,95.13399143265246|58.60816979358449
555,(LEYMA CORUÑA) I. DIOP GAYE: REBOTE (Rebotes: 6),1,02:01,,,,4,https://imagenes.feb.es/foto.aspx?c=1848359,1848359,10865236,980004,rebound,00000000-0000-0001-0000-000002486268,10865236,,,,,,,,,
554,(LEYMA CORUÑA) I. DIOP GAYE: TAPÓN (Tapones: 3),1,02:01,,,,4,https://imagenes.feb.es/foto.aspx?c=1848359,1848359,10865236,980004,blockshot,00000000-0000-0001-0000-000002486268,10865236,,,,,,,,,
553,(ALIMERKA OVIEDO BALONCESTO) F. COPES: TIRO DE 2 FALLADO,2,02:01,,,,4,https://imagenes.feb.es/foto.aspx?c=2822577,2822577,10935503,981124,shoot,00000000-0000-0002-0000-000002486268,10935503,,0,1,2,,12,,,4.936530565152201|38.189839671948604
552,(LEYMA CORUÑA) D. BRNOVIC: FALTA Personal (Faltas: 2. Faltas de equipo: 17). Tiros libres: 0,1,02:11,,,,4,https://imagenes.feb.es/foto.aspx?c=2814190,2814190,10865233,980004,foul,00000000-0000-0001-0000-000002486268,10865233,1,10935506,1,0,0,,,1,
551,(ALIMERKA OVIEDO BALONCESTO) F. NWAOKORIE: ROBO (Robos: 1),2,02:15,,,,4,https://imagenes.feb.es/foto.aspx?c=2819514,2819514,10946215,981124,recovery,00000000-0000-0002-0000-000002486268,10946215,,,,,,,,,
550,(LEYMA CORUÑA) I. DIOP GAYE: PÉRDIDA (Pérdidas: 1),1,02:15,,,,4,https://imagenes.feb.es/foto.aspx?c=1848359,1848359,10865236,980004,lose,00000000-0000-0001-0000-000002486268,0,,10865236,,,,,,,
549,(LEYMA CORUÑA) REBOTE (Rebotes: 40),1,02:26,,,,4,,,,980004,rebound,00000000-0000-0001-0000-000002486268,,,,,,,,,,
548,(LEYMA CORUÑA) P. JORGENSEN: TIRO DE 2 FALLADO,1,02:26,,,,4,https://imagenes.feb.es/foto.aspx?c=2371535,2371535,10865238,980004,shoot,00000000-0000-0001-0000-000002486268,10865238,,0,1,2,,26,,,93.15938356470845|63.52369371175609
547,(LEYMA CORUÑA) G. JOU COLL: ROBO (Robos: 2),1,02:46,,,,4,https://imagenes.feb.es/foto.aspx?c=1491674,1491674,10865234,980004,recovery,00000000-0000-0001-0000-000002486268,10865234,,,,,,,,,
546,(ALIMERKA OVIEDO BALONCESTO) D. SHELIST: PÉRDIDA (Pérdidas: 1),2,02:46,,,,4,https://imagenes.feb.es/foto.aspx?c=2822578,2822578,10935505,981124,lose,00000000-0000-0002-0000-000002486268,0,,10935505,,,,,,,
545,(LEYMA CORUÑA) P. JORGENSEN: TIRO DE 1 ANOTADO (Puntos: 9),1,03:02,,85,66,4,https://imagenes.feb.es/foto.aspx?c=2371535,2371535,10865238,980004,fthrow,00000000-0000-0001-0000-000002486268,10865238,1,1,,1,0,,,,
544,(LEYMA CORUÑA) P. JORGENSEN: TIRO DE 1 ANOTADO (Puntos: 8),1,03:02,,84,66,4,https://imagenes.feb.es/foto.aspx?c=2371535,2371535,10865238,980004,fthrow,00000000-0000-0001-0000-000002486268,10865238,0,1,,1,0,,,,
543,(ALIMERKA OVIEDO BALONCESTO) C. HERMANSON: Sustitución (Sale de pista),2,03:02,,,,4,https://imagenes.feb.es/foto.aspx?c=2735658,2735658,10935504,981124,subst,00000000-0000-0002-0000-000002486268,10935504,,,,,,,,,
542,(ALIMERKA OVIEDO BALONCESTO) F. COPES: Sustitución (Entra a pista),2,03:02,,,,4,https://imagenes.feb.es/foto.aspx?c=2822577,2822577,10935503,981124,subst,00000000-0000-0002-0000-000002486268,,10935503,,,,,,,,
541,(ALIMERKA OVIEDO BALONCESTO) C. HERMANSON: FALTA Personal (Faltas: 3. Faltas de equipo: 21). Tiros libres: 2,2,03:02,,,,4,https://imagenes.feb.es/foto.aspx?c=2735658,2735658,10935504,981124,foul,00000000-0000-0002-0000-000002486268,10935504,1,10865238,1,2,0,,,1,
540,(LEYMA CORUÑA) G. JOU COLL: ROBO (Robos: 1),1,03:07,,,,4,https://imagenes.feb.es/foto.aspx?c=1491674,1491674,10865234,980004,recovery,00000000-0000-0001-0000-000002486268,10865234,,,,,,,,,
539,(ALIMERKA OVIEDO BALONCESTO) C. HERMANSON: PÉRDIDA (Pérdidas: 2),2,03:07,,,,4,https://imagenes.feb.es/foto.aspx?c=2735658,2735658,10935504,981124,lose,00000000-0000-0002-0000-000002486268,0,,10935504,,,,,,,
538,(LEYMA CORUÑA) C. DE SOUZA PACHECO: TIRO DE 2 ANOTADO (Puntos: 8),1,03:14,,83,66,4,https://imagenes.feb.es/foto.aspx?c=2644143,2644143,10878576,980004,shoot,00000000-0000-0001-0000-000002486268,10878576,,1,1,2,,27,,,92.94781797482378|57.59985527178153
537,(ALIMERKA OVIEDO BALONCESTO) G. PARHAM II: PÉRDIDA (Pérdidas: 4),2,03:19,,,,4,https://imagenes.feb.es/foto.aspx?c=2815325,2815325,10935506,981124,lose,00000000-0000-0002-0000-000002486268,0,,10935506,,,,,,,
536,(LEYMA CORUÑA) J. DIAZ ALEJANO: Sustitución (Sale de pista),1,03:25,,,,4,https://imagenes.feb.es/foto.aspx?c=1541543,1541543,10865231,980004,subst,00000000-0000-0001-0000-000002486268,10865231,,,,,,,,,
535,(ALIMERKA OVIEDO BALONCESTO) R. LOBACO MUÑOZ: Sustitución (Entra a pista),2,03:25,,,,4,https://imagenes.feb.es/foto.aspx?c=1978545,1978545,10935502,981124,subst,00000000-0000-0002-0000-000002486268,,10935502,,,,,,,,
534,(LEYMA CORUÑA) A. THIAM: Sustitución (Sale de pista),1,03:25,,,,4,https://imagenes.feb.es/foto.aspx?c=2815798,2815798,10865235,980004,subst,00000000-0000-0001-0000-000002486268,10865235,,,,,,,,,
533,(LEYMA CORUÑA) G. JOU COLL: Sustitución (Entra a pista),1,03:25,,,,4,https://imagenes.feb.es/foto.aspx?c=1491674,1491674,10865234,980004,subst,00000000-0000-0001-0000-000002486268,,10865234,,,,,,,,
532,(ALIMERKA OVIEDO BALONCESTO) D. DUSCAK: Sustitución (Sale de pista),2,03:25,,,,4,https://imagenes.feb.es/foto.aspx?c=2822575,2822575,10935500,981124,subst,00000000-0000-0002-0000-000002486268,10935500,,,,,,,,,
531,(LEYMA CORUÑA) I. DIOP GAYE: Sustitución (Entra a pista),1,03:25,,,,4,https://imagenes.feb.es/foto.aspx?c=1848359,1848359,10865236,980004,subst,00000000-0000-0001-0000-000002486268,,10865236,,,,,,,,
530,(LEYMA CORUÑA) C. DE SOUZA PACHECO: ASISTENCIA (Asistencias: 5),1,03:34,,,,4,https://imagenes.feb.es/foto.aspx?c=2644143,2644143,10878576,980004,assist,00000000-0000-0001-0000-000002486268,10878576,,,,,,,,,
529,(LEYMA CORUÑA) P. JORGENSEN: TIRO DE 3 ANOTADO (Puntos: 7),1,03:34,,81,66,4,https://imagenes.feb.es/foto.aspx?c=2371535,2371535,10865238,980004,shoot,00000000-0000-0001-0000-000002486268,10865238,,1,1,3,1,15,,,73.76586685430027|84.06806098501323
528,(LEYMA CORUÑA) P. JORGENSEN: REBOTE (Rebotes: 2),1,03:41,,,,4,https://imagenes.feb.es/foto.aspx?c=2371535,2371535,10865238,980004,rebound,00000000-0000-0001-0000-000002486268,10865238,,,,,,,,,
527,(ALIMERKA OVIEDO BALONCESTO) F. NWAOKORIE: TIRO DE 3 FALLADO,2,03:41,,,,4,https://imagenes.feb.es/foto.aspx?c=2819514,2819514,10946215,981124,shoot,00000000-0000-0002-0000-000002486268,10946215,,0,1,3,,7,,,21.93229894667221|7.814422398744141
526,(ALIMERKA OVIEDO BALONCESTO) C. HERMANSON: REBOTE (Rebotes: 3),2,03:55,,,,4,https://imagenes.feb.es/foto.aspx?c=2735658,2735658,10935504,981124,rebound,00000000-0000-0002-0000-000002486268,10935504,,,,,,,,,
525,(LEYMA CORUÑA) A. THIAM: TIRO DE 1 FALLADO,1,03:55,,,,4,https://imagenes.feb.es/foto.aspx?c=2815798,2815798,10865235,980004,fthrow,00000000-0000-0001-0000-000002486268,10865235,0,0,,1,0,,,,
524,(ALIMERKA OVIEDO BALONCESTO) D. SHELIST: FALTA Personal (Faltas: 4. Faltas de equipo: 20). Tiros libres: 1,2,03:55,,,,4,https://imagenes.feb.es/foto.aspx?c=2822578,2822578,10935505,981124,foul,00000000-0000-0002-0000-000002486268,10935505,1,10865235,1,1,0,,,1,
523,(LEYMA CORUÑA) A. THIAM: TIRO DE 2 ANOTADO (Puntos: 8),1,03:55,,78,66,4,https://imagenes.feb.es/foto.aspx?c=2815798,2815798,10865235,980004,shoot,00000000-0000-0001-0000-000002486268,10865235,,1,1,2,,27,,,96.54443300286324|57.09570089568553
522,(LEYMA CORUÑA) A. THIAM: REBOTE (Rebotes: 11),1,03:58,,,,4,https://imagenes.feb.es/foto.aspx?c=2815798,2815798,10865235,980004,rebound,00000000-0000-0001-0000-000002486268,10865235,,,,,,,,,
521,(LEYMA CORUÑA) C. DE SOUZA PACHECO: TIRO DE 2 FALLADO,1,03:58,,,,4,https://imagenes.feb.es/foto.aspx?c=2644143,2644143,10878576,980004,shoot,00000000-0000-0001-0000-000002486268,10878576,,0,1,2,,27,,,94.14668749868046|42.223089104743984
